Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Marquise Brown,KC,WR,26,5,4,21,-2,27
John Metchie,NYJ,WR,43,7,6,39,15,29
Jalen Nailor,MIN,WR,67,8,4,47,90,14
KaVontae Turpin,DAL,WR,41,8,5,131,171,40
Jake Ferguson,DAL,TE,84,24,19,165,178,87
Davante Adams,LA,WR,38,11,7,129,151,14
Dare Ogunbowale,HST,RB,16,5,4,34,-8,36
Jerry Jeudy,CLV,WR,82,10,5,35,113,2
Nico Collins,HST,WR,61,13,5,46,178,19
Elijah Arroyo,SEA,TE,10,2,1,6,8,2
Bam Knight,ARZ,RB,13,2,1,-1,-3,5
Jaret Patterson,LAC,RB,7,1,,,-2,
Samaje Perine,CIN,RB,42,7,6,30,-5,33
Amar Johnson,LAC,RB,1,,,,,
Travis Etienne,JAX,RB,26,3,2,10,-6,11
Josh Whyle,GB,TE,6,1,1,1,-5,6
Darius Slayton,NYG,WR,75,10,6,94,108,41
Jordan Whittington,LA,WR,23,4,4,27,5,22
J.K. Dobbins,DEN,RB,6,1,1,4,-1,5
Emari Demercado,ARZ,RB,11,2,2,5,18,-13
Elijah Mitchell,KC,RB,1,,,,,
Efton Chism,NE,WR,8,,,,,
Quentin Skinner,NYJ,WR,1,,,,,
Rasheen Ali,BLT,RB,13,3,2,10,9,15
Miles Sanders,DAL,RB,3,1,1,6,5,1
Charlie Jones,CIN,WR,2,,,,,
KhaDarel Hodge,ATL,WR,10,3,1,7,41,3
Will Dissly,LAC,TE,17,5,4,23,28,5
Jamari Thrash,CLV,WR,20,3,2,31,13,18
Matthew Golden,GB,WR,29,5,4,103,100,25
Saquon Barkley,PHI,RB,43,13,12,33,-34,73
Evan Engram,DEN,TE,48,7,5,71,43,34
Brevyn Spann-Ford,DAL,TE,13,4,2,38,59,13
Tyler Higbee,LA,TE,11,3,3,23,13,10
Keleki Latu,BUF,TE,7,3,3,21,12,9
Jake Bobo,SEA,WR,4,1,1,3,,3
Adonai Mitchell,NYJ,WR,49,8,3,40,87,4
Connor Heyward,PIT,TE,1,,,,,
Dylan Sampson,CLV,RB,19,7,6,37,-5,44
Jawhar Jordan,HST,RB,6,3,3,28,-2,30
Nick Westbrook-Ikhine,MIA,WR,30,3,3,24,11,13
Marquez Valdes-Scantling,PIT,WR,36,4,3,35,33,6
Pat Bryant,DEN,WR,46,14,10,106,145,37
Hunter Long,JAX,TE,16,,,,,
Sal Cannella,CLV,TE,4,,,,,
Kayshon Boutte,NE,WR,53,1,1,24,21,3
Tahj Brooks,CIN,RB,4,,,,,
Robbie Chosen,WAS,WR,5,1,1,17,17,
Ben Sims,MIN,TE,5,2,1,9,12,5
D'Andre Swift,CHI,RB,43,10,7,23,-3,34
Adam Trautman,DEN,TE,23,4,3,29,19,13
Trevor Etienne,CAR,RB,3,1,1,7,4,3
Ja'Marr Chase,CIN,WR,154,29,23,266,200,106
Tommy Tremble,CAR,TE,41,7,7,47,20,27
Jonathan Mingo,DAL,WR,6,,,,,
Cooper Kupp,SEA,WR,36,5,5,56,27,29
Kyle Williams,NE,WR,31,1,,,14,
James Conner,ARZ,RB,6,2,1,10,22,14
Tyler Conklin,LAC,TE,11,,,,,
Shedrick Jackson,LV,WR,3,,,,,
Anthony Firkser,DET,TE,16,2,2,24,22,2
Justice Hill,BLT,RB,37,15,12,75,-24,89
Tom Kennedy,DET,WR,2,1,1,23,20,3
Chris Brooks,GB,RB,18,4,3,11,-5,19
Christian Watson,GB,WR,20,3,1,39,86,16
Zach Ertz,WAS,TE,50,15,10,126,198,27
Darnell Washington,PIT,TE,20,4,4,58,24,34
Audric Estime,NO,RB,9,3,3,17,-6,23
Davis Allen,LA,TE,13,2,1,27,24,15
Charlie Kolar,BLT,TE,19,1,1,20,14,6
Courtland Sutton,DEN,WR,72,15,10,119,156,38
Javonte Williams,DAL,RB,51,11,10,36,-41,79
Jakobie Keeney-James,GB,WR,2,1,1,8,8,
Greg Dortch,ARZ,WR,25,9,8,49,8,46
Tip Reiman,ARZ,TE,3,1,1,6,5,1
Malik Washington,MIA,WR,65,14,11,75,69,69
Michael Pittman,IND,WR,59,16,12,151,146,57
Tyrell Shavers,BUF,WR,16,5,3,33,49,15
Jordan Mason,MIN,RB,20,4,4,16,-15,31
Tre Tucker,LV,WR,76,14,9,80,159,49
Jonathan Taylor,IND,RB,39,10,9,71,-20,87
Brian Thomas,JAX,WR,57,11,9,112,125,29
Troy Franklin,DEN,WR,64,8,6,59,143,-29
Josh Reynolds,NYJ,WR,35,3,2,12,27,3
Noah Gray,KC,TE,20,4,4,42,8,34
Chimere Dike,TEN,WR,60,10,5,57,68,23
DeAndre Hopkins,BLT,WR,34,3,1,10,59,3
Tim Patrick,JAX,WR,11,2,1,1,16,-1
Laquon Treadwell,IND,WR,1,,,,,
T.J. Hockenson,MIN,TE,61,14,11,110,104,38
Stone Smartt,NYJ,TE,6,1,,,15,
Xavier Hutchinson,HST,WR,43,4,2,18,33,10
Michael Wilson,ARZ,WR,69,7,6,52,49,17
Ian Thomas,LV,TE,7,2,2,14,9,5
Zay Flowers,BLT,WR,91,20,14,246,224,87
Zavier Scott,MIN,RB,9,4,4,30,14,25
Jahmyr Gibbs,DET,RB,64,19,15,79,85,81
Cody White,SEA,WR,4,,,,,
Hunter Henry,NE,TE,70,9,7,95,88,28
Dalton Kincaid,BUF,TE,25,7,6,129,84,67
Jakobi Meyers,JAX,WR,69,18,13,187,181,95
Tay Martin,WAS,WR,1,,,,,
Gabe Davis,BUF,WR,10,3,2,26,43,-1
Jaylen Wright,MIA,RB,7,1,,,-6,
Rashee Rice,KC,WR,15,9,8,100,27,94
Ty Chandler,MIN,RB,1,,,,,
Britain Covey,PHI,WR,1,,,,,
Austin Hooper,NE,TE,37,3,3,54,29,25
Justin Watson,HST,WR,5,1,1,12,1,11
Ollie Gordon,MIA,RB,10,2,1,3,-5,7
Bryce Oliver,TEN,WR,1,,,,,
Mo Alie-Cox,IND,TE,13,4,4,49,11,38
Tyrone Tracy,NYG,RB,38,15,13,77,-14,95
Michael Mayer,LV,TE,26,7,4,37,21,22
Ben Yurosek,MIN,TE,4,2,1,9,12,3
Devin Culp,TB,TE,3,,,,,
Treyton Welch,NO,TE,1,,,,,
Jelani Woods,NYJ,TE,3,,,,,
Marvin Harrison,ARZ,WR,43,4,2,14,38,8
Xavier Gipson,PHI,WR,1,1,1,3,-4,7
Cedrick Wilson,MIA,WR,9,,,,,
Tank Bigsby,PHI,RB,4,1,1,-1,-7,6
John FitzPatrick,GB,TE,10,2,2,15,3,12
Brashard Smith,KC,RB,11,5,4,33,-22,50
Sean Tucker,TB,RB,5,,,,,
Xavier Smith,LA,WR,10,1,,,37,
Kenneth Walker,SEA,RB,14,2,2,1,-11,12
De'Von Achane,MIA,RB,67,20,18,141,-35,179
Mike Evans,TB,WR,39,9,4,35,119,8
Tyler Lockett,LV,WR,47,8,4,52,67,13
Jordan Addison,MIN,WR,70,6,4,45,86,6
Lil'Jordan Humphrey,DEN,WR,21,3,3,18,6,12
Keon Coleman,BUF,WR,32,6,5,41,63,14
David Martin-Robinson,TEN,TE,2,,,,,
Travis Homer,CHI,RB,1,,,,,
Jayden Higgins,HST,WR,47,7,5,52,71,9
Skyy Moore,SF,WR,6,,,,,
Malik Heath,GB,WR,4,,,,,
Jalen Royals,KC,WR,7,1,1,2,2,
Shane Zylstra,DET,TE,14,1,1,4,3,1
Mecole Hardman,BUF,WR,1,1,,,46,
Darius Cooper,PHI,WR,11,,,,,
Jack Stoll,NO,TE,8,2,2,21,26,3
Nate Adkins,DEN,TE,6,1,1,15,4,11
Tre Harris,LAC,WR,44,7,6,61,61,24
Luke Schoonmaker,DAL,TE,21,4,3,22,31,14
Jameson Williams,DET,WR,100,8,7,132,127,30
Giovanni Ricci,DET,TE,1,,,,,
Jahan Dotson,PHI,WR,51,1,1,4,4,
DeVonta Smith,PHI,WR,86,22,18,259,267,68
D'Ernest Johnson,NE,RB,5,,,,,
Theo Johnson,NYG,TE,62,12,8,59,56,34
Jalen McMillan,TB,WR,13,2,1,33,70,5
Mitchell Evans,CAR,TE,15,3,2,11,9,5
Luke Musgrave,GB,TE,23,7,5,63,67,16
Aaron Jones,MIN,RB,24,8,7,32,-4,39
Luke Farrell,SF,TE,13,1,1,4,-3,7
Christian Kirk,HST,WR,35,4,2,12,30,3
Puka Nacua,LA,WR,36,12,8,133,94,57
Woody Marks,HST,RB,18,5,2,6,32,5
James Proche,TEN,WR,9,1,1,23,20,3
Xavier Restrepo,TEN,WR,3,,,,,
Taysom Hill,NO,TE,12,4,3,29,-3,33
Colson Yankoff,WAS,TE,2,,,,,
Dylan Laube,LV,RB,6,,,,,
Jason Brownlee,KC,WR,1,,,,,
Carter Runyon,LV,TE,2,,,,,
Malik Nabers,NYG,WR,38,6,2,24,123,10
James Mitchell,CAR,TE,2,1,1,8,8,
Cade Otton,TB,TE,68,18,14,151,132,55
DeMario Douglas,NE,WR,35,8,4,66,80,27
Xavier Weaver,ARZ,WR,26,1,1,13,7,6
Eric Saubert,SEA,TE,4,1,,,15,
Ray-Ray McCloud,NYG,WR,14,4,2,21,26,13
Tucker Fisk,LAC,TE,5,1,1,7,-2,9
Tai Felton,MIN,WR,4,,,,,
Jimmy Horn,CAR,WR,14,,,,,
Gunner Olszewski,NYG,WR,15,1,1,11,7,4
Alvin Kamara,NO,RB,35,5,5,29,-4,33
Travis Hunter,JAX,WR,31,7,6,43,16,33
Brian Robinson,SF,RB,5,,,,,
Kendre Miller,NO,RB,5,1,1,11,3,8
Thomas Fidone,NYG,TE,2,,,,,
Braxton Berrios,HST,WR,3,,,,,
DK Metcalf,PIT,WR,59,13,9,172,107,112
Mark Andrews,BLT,TE,53,6,4,31,38,8
Parker Washington,JAX,WR,50,13,10,161,122,106
Evan Hull,NO,RB,8,,,,,
Breece Hall,NYJ,RB,42,9,9,46,39,7
Trent Sherfield,ARZ,WR,13,1,1,3,-2,5
Tyquan Thornton,KC,WR,15,4,2,35,91,5
Julian Hill,MIA,TE,21,4,3,19,11,8
Blake Corum,LA,RB,9,1,1,6,3,3
Charlie Woerner,ATL,TE,19,2,2,17,7,10
Mason Kinsey,TEN,WR,5,,,,,
Omarion Hampton,LAC,RB,20,4,4,20,-5,25
Josh Palmer,BUF,WR,19,3,3,25,25,
Antonio Gibson,NE,RB,2,1,1,5,-6,11
Chris Moore,WAS,WR,22,3,3,47,37,10
Tutu Atwell,LA,WR,7,,,,,
CJ Dippre,NE,TE,1,,,,,
David Moore,CAR,WR,1,,,,,
Amon-Ra St. Brown,DET,WR,94,27,23,299,243,124
Isaiah Williams,NYJ,WR,35,8,6,55,34,23
Braelon Allen,NYJ,RB,1,,,,,
Josiah Deguara,ARZ,TE,5,2,1,8,8,4
Adam Thielen,PIT,WR,33,4,1,11,16,7
Elijah Higgins,ARZ,TE,32,8,7,106,55,61
Jonnu Smith,PIT,TE,35,11,8,54,68,31
Harrison Bryant,HST,TE,7,,,,,
Tylan Wallace,BLT,WR,17,,,,,
Mason Taylor,NYJ,TE,67,15,9,79,90,23
Emanuel Wilson,GB,RB,14,4,4,6,-21,27
Quentin Johnston,LAC,WR,54,4,4,81,67,14
Cameron Latu,PHI,TE,1,,,,,
Chris Manhertz,NYG,TE,2,,,,,
Blake Whiteheart,CLV,TE,11,,,,,
Garrett Wilson,NYJ,WR,57,11,9,93,88,45
Corey Kiner,ARZ,RB,4,1,1,11,6,5
Kameron Johnson,TB,WR,2,,,,,
Dyami Brown,JAX,WR,19,4,1,-1,53,2
Luther Burden,CHI,WR,35,8,6,50,41,30
Elic Ayomanor,TEN,WR,72,12,5,60,151,21
Andre Baccellia,ARZ,WR,6,1,,,3,
Ty Johnson,BUF,RB,21,1,1,16,-4,20
Van Jefferson,TEN,WR,51,7,4,55,99,9
Kareem Hunt,KC,RB,17,3,3,23,5,18
Derrick Henry,BLT,RB,19,4,4,29,-1,30
Robert Tonyan,KC,TE,3,,,,,
Zach Charbonnet,SEA,RB,19,3,3,32,8,24
Chuba Hubbard,CAR,RB,24,3,2,42,18,43
Jared Wayne,HST,WR,1,,,,,
AJ Barner,SEA,TE,34,12,11,97,39,62
Rachaad White,TB,RB,38,8,8,50,-31,81
Cam Grandy,CIN,TE,1,1,1,6,-2,8
Elijah Moore,BUF,WR,14,3,2,30,7,29
Malachi Corley,CLV,WR,16,4,4,40,13,27
Xavier Worthy,KC,WR,21,1,1,4,-1,5
Darren Waller,MIA,TE,22,6,4,41,53,17
Pat Freiermuth,PIT,TE,46,13,13,199,70,129
Isiah Pacheco,KC,RB,9,,,,,
Calvin Austin,PIT,WR,47,3,2,10,25,5
Bijan Robinson,ATL,RB,62,16,12,121,-6,125
LeQuint Allen,JAX,RB,18,,,,,
Jaleel McLaughlin,DEN,RB,7,2,1,9,-5,8
Colston Loveland,CHI,TE,50,9,8,91,53,44
Jeremy Ruckert,NYJ,TE,32,6,5,47,20,20
Kalif Raymond,DET,WR,43,10,8,68,57,42
Darnell Mooney,ATL,WR,70,5,2,23,84,1
Isaac TeSlaa,DET,WR,38,4,3,49,32,21
Allen Lazard,NYJ,WR,28,2,2,16,2,14
Hunter Renfrow,CAR,WR,24,1,1,7,5,2
Andrei Iosivas,CIN,WR,127,17,8,62,169,6
Jaylin Noel,HST,WR,26,4,4,23,,23
Zay Jones,ARZ,WR,16,3,3,67,55,12
Ashton Jeanty,LV,RB,40,15,12,61,-29,108
Ben Sinnott,WAS,TE,12,5,4,34,42,17
Kyle Monangai,CHI,RB,21,1,1,,1,-1
Jaydon Blue,DAL,RB,2,,,,,
Stefon Diggs,NE,WR,66,21,16,157,204,47
Austin Ekeler,WAS,RB,10,4,3,20,-1,21
Devontez Walker,BLT,WR,12,,,,,
Dylan Drummond,ATL,WR,13,1,1,5,3,2
Drew Sample,CIN,TE,35,2,2,12,-5,17
Daniel Bellinger,NYG,TE,27,2,2,19,16,3
Najee Harris,LAC,RB,2,1,1,5,5,
Chase Brown,CIN,RB,97,33,27,187,12,156
Curtis Samuel,BUF,WR,15,1,1,6,3,3
Tanner Hudson,CIN,TE,23,6,6,48,22,26
Kyren Williams,LA,RB,26,4,4,21,2,19
Payne Durham,TB,TE,8,1,,,19,
Will Shipley,PHI,RB,11,2,2,17,,17
Tucker Kraft,GB,TE,22,2,2,25,12,13
Cam Skattebo,NYG,RB,22,5,3,23,3,19
Dont'e Thornton,LV,WR,41,4,1,9,74,7
John Bates,WAS,TE,15,1,1,22,8,14
Trey McBride,ARZ,TE,79,25,17,179,136,110
Dontayvion Wicks,GB,WR,26,3,3,26,10,16
Malik Davis,DAL,RB,15,2,2,16,10,6
Dawson Knox,BUF,TE,29,2,2,21,5,16
Kyle Pitts,ATL,TE,81,21,18,168,134,68
Noah Brown,WAS,WR,12,1,1,19,19,
Emeka Egbuka,TB,WR,69,12,8,102,139,43
TreVeyon Henderson,NE,RB,46,10,7,37,16,45
Jayden Reed,GB,WR,15,5,5,66,36,30
Devin Neal,NO,RB,15,3,3,20,-5,25
Oronde Gadsden,LAC,TE,47,9,9,157,110,47
Dante Pettis,NO,WR,5,1,,,17,
Chris Godwin,TB,WR,28,6,5,53,29,38
Terry McLaurin,WAS,WR,39,3,3,38,33,5
Harold Fannin,CLV,TE,58,16,13,106,87,37
Dallas Goedert,PHI,TE,71,14,11,135,123,35
Cedric Tillman,CLV,WR,30,4,2,32,49,5
Arian Smith,NYJ,WR,47,1,,,18,
Marvin Mims,DEN,WR,38,10,8,49,53,59
Calvin Ridley,TEN,WR,29,9,5,100,118,26
Jacoby Jones,WAS,WR,1,,,,,
Raheem Mostert,LV,RB,13,2,2,29,4,25
Jalen Coker,CAR,WR,37,3,2,11,21,7
LaJohntay Wester,BLT,WR,7,,,,,
Jaylin Lane,WAS,WR,28,4,4,61,51,10
Bo Melton,GB,WR,3,,,,,
Jalen Tolbert,DAL,WR,43,1,1,14,12,2
Drake London,ATL,WR,52,16,14,174,142,65
Alec Pierce,IND,WR,42,3,2,43,30,17
Olamide Zaccheaus,CHI,WR,43,8,4,26,62,7
Theo Wease,MIA,WR,9,4,2,83,74,43
DJ Giddens,IND,RB,2,,,,,
Chris Rodriguez,WAS,RB,8,,,,,
Albert Okwuegbunam,LV,TE,4,3,3,15,5,10
Raheim Sanders,CLV,RB,4,2,2,11,1,10
Tyler Warren,IND,TE,58,13,11,88,31,64
AJ Dillon,PHI,RB,4,2,2,18,7,11
Ross Dwelley,DET,TE,1,,,,,
Dee Eskridge,MIA,WR,16,2,2,48,42,6
Sam LaPorta,DET,TE,49,15,12,150,96,81
Phil Mafah,DAL,RB,1,1,1,1,-5,6
Jackson Hawes,BUF,TE,8,,,,,
Jaxon Smith-Njigba,SEA,WR,49,10,9,89,61,53
Mitchell Tinsley,CIN,WR,28,3,,,53,
Brycen Tremayne,CAR,WR,14,1,1,7,6,1
Chris Blair,ATL,WR,1,,,,,
Sterling Shepard,TB,WR,35,4,4,33,27,6
Khalil Shakir,BUF,WR,42,6,5,56,31,44
Tez Johnson,TB,WR,42,8,5,81,107,21
Christian McCaffrey,SF,RB,59,13,12,85,-2,88
Pharaoh Brown,ARZ,TE,4,,,,,
Rico Dowdle,CAR,RB,32,11,9,64,-7,71
Chris Olave,NO,WR,87,18,11,133,209,18
Jerome Ford,CLV,RB,23,9,8,37,-14,55
George Pickens,DAL,WR,101,11,7,105,127,23
Ricky Pearsall,SF,WR,29,6,4,42,85,1
Jeremy McNichols,WAS,RB,26,3,3,16,-1,17
Jaylen Waddle,MIA,WR,68,15,10,102,174,17
Tee Higgins,CIN,WR,139,15,11,138,162,42
Josh Jacobs,GB,RB,22,5,5,52,-20,72
Cade Stover,HST,TE,13,3,2,6,9,2
Scott Miller,PIT,WR,15,3,3,28,14,14
Stephen Carlson,CHI,TE,1,,,,,
Grant Calcaterra,PHI,TE,20,1,1,4,4,
Rashod Bateman,BLT,WR,55,5,4,31,57,6
Clyde Edwards-Helaire,KC,RB,1,1,1,7,-1,8
Mike Gesicki,CIN,TE,69,13,10,108,128,28
Deebo Samuel,WAS,WR,55,11,9,83,46,62
Devin Duvernay,CHI,WR,3,,,,,
Ryan Flournoy,DAL,WR,30,2,1,5,35,6
Julius Chestnut,TEN,RB,3,1,,,13,
Wan'Dale Robinson,NYG,WR,80,22,16,230,279,56
Roman Wilson,PIT,WR,26,1,1,8,-1,9
Trey Benson,ARZ,RB,9,2,2,15,1,14
Jake Tonges,SF,TE,31,8,8,72,49,23
Ben Skowronek,PIT,WR,1,,,,,
Beaux Collins,NYG,WR,2,,,,,
Savion Williams,GB,WR,4,2,2,18,-5,23
Kimani Vidal,LAC,RB,17,2,1,-2,-6,1
RJ Harvey,DEN,RB,32,11,8,62,-3,62
Mason Tipton,NO,WR,25,4,3,22,21,16
Deven Thompkins,ATL,WR,2,,,,,
Kylen Granson,PHI,TE,10,,,,,
Konata Mumpfield,LA,WR,11,2,1,19,41,12
Derius Davis,LAC,WR,8,,,,,
Brenton Strange,JAX,TE,32,8,8,106,53,53
Rhamondre Stevenson,NE,RB,34,8,8,57,18,39
Tory Horton,SEA,WR,10,,,,,
Travis Kelce,KC,TE,35,8,8,129,73,56
Cole Kmet,CHI,TE,42,5,5,44,14,30
Tyreek Hill,MIA,WR,27,7,5,59,100,9
Xavier Legette,CAR,WR,61,12,7,80,125,30
Demarcus Robinson,SF,WR,28,3,3,41,36,5
Johnny Mundt,JAX,TE,13,2,2,30,12,18
Durham Smythe,CHI,TE,7,1,1,8,4,4
Greg Dulcich,MIA,TE,20,3,3,27,4,23
Rashid Shaheed,SEA,WR,68,15,10,111,141,22
Gunnar Helm,TEN,TE,33,7,6,41,20,22
Justin Jefferson,MIN,WR,91,20,15,230,146,130
Ryan Miller,TB,WR,3,,,,,
Brock Wright,DET,TE,13,2,2,26,5,21
Brandin Cooks,BUF,WR,51,4,3,17,30,9
A.J. Brown,PHI,WR,83,13,9,98,144,15
Luke McCaffrey,WAS,WR,13,3,3,42,28,14
Terrance Ferguson,LA,TE,19,,,,,
David Njoku,CLV,TE,29,4,4,37,14,23
Brock Bowers,LV,TE,48,8,7,60,57,19
Jalin Hyatt,NYG,WR,10,2,,,57,
Nick Kallerup,SEA,TE,1,,,,,
Lucas Krull,DEN,TE,1,,,,,
Tyler Johnson,NYJ,WR,28,6,4,64,78,19
Chig Okonkwo,TEN,TE,61,14,10,105,89,59
Ke'Shawn Williams,CIN,WR,3,,,,,
Ray Davis,BUF,RB,7,4,3,17,-5,28
DeeJay Dallas,JAX,RB,4,1,,,-1,
Tony Pollard,TEN,RB,37,8,6,38,1,36
Drake Dabney,GB,TE,1,,,,,
Ladd McConkey,LAC,WR,66,11,8,95,142,29
JuJu Smith-Schuster,KC,WR,21,3,3,36,22,14
Romeo Doubs,GB,WR,38,6,5,91,92,21
Malik Turner,SF,WR,1,,,,,
Alex Bachman,LV,WR,1,,,,,
Austin Trammell,JAX,WR,4,,,,,
Travis Vokolek,ARZ,TE,1,,,,,
Noah Fant,CIN,TE,63,16,15,117,45,79
CeeDee Lamb,DAL,WR,87,16,14,276,205,106
George Kittle,SF,TE,22,5,5,59,39,20
Dalton Schultz,HST,TE,59,20,19,203,122,104
Keenan Allen,LAC,WR,59,19,14,151,198,50
Anthony Gould,IND,WR,2,1,1,3,3,
Isaiah Likely,BLT,TE,48,10,8,61,71,20
Jimmy Holiday,KC,WR,1,,,,,
Jared Wiley,KC,TE,3,,,,,
Michael Bandy,DEN,WR,1,,,,,
Treylon Burks,WAS,WR,16,1,,,16,
James Cook,BUF,RB,26,9,8,35,8,32
