Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Jalen Tolbert,DAL,WR,64,11,6,105,220,6
Drake London,ATL,WR,117,41,26,416,457,126
Alec Pierce,IND,WR,132,29,16,378,625,63
LaJohntay Wester,BLT,WR,7,,,,,
Jaylin Lane,WAS,WR,58,8,3,9,101,2
Bo Melton,GB,WR,15,6,1,18,73,1
Tez Johnson,TB,WR,83,13,10,114,123,33
Christian McCaffrey,SF,RB,145,31,27,337,111,260
Sterling Shepard,TB,WR,93,16,9,90,158,59
Khalil Shakir,BUF,WR,139,38,30,353,116,250
Chris Blair,ATL,WR,1,,,,,
Mitchell Tinsley,CIN,WR,37,5,3,55,92,3
Brycen Tremayne,CAR,WR,30,7,6,91,65,39
Jaxon Smith-Njigba,SEA,WR,160,46,33,531,558,187
Sam LaPorta,DET,TE,79,15,13,166,78,106
Jackson Hawes,BUF,TE,41,8,7,47,21,36
Dee Eskridge,MIA,WR,16,2,2,14,11,3
AJ Dillon,PHI,RB,4,,,,,
Ross Dwelley,DET,TE,11,1,1,4,,4
Brittain Brown,CHI,RB,3,,,,,
Rashod Bateman,BLT,WR,79,11,4,49,198,5
Grant Calcaterra,PHI,TE,22,1,,,3,
Josh Jacobs,GB,RB,58,15,12,100,-33,121
Cade Stover,HST,TE,23,5,5,43,13,30
Stephen Carlson,CHI,TE,2,,,,,
Jaylen Waddle,MIA,WR,142,41,26,477,612,149
Tee Higgins,CIN,WR,100,15,11,120,132,30
Scott Miller,PIT,WR,29,2,2,13,3,10
Jeremy McNichols,WAS,RB,57,15,11,98,-23,129
Jerome Ford,CLV,RB,43,7,6,28,-10,43
George Pickens,DAL,WR,133,36,27,400,513,114
Pharaoh Brown,ARZ,TE,4,,,,,
Chris Olave,NO,WR,186,58,40,496,711,125
Rico Dowdle,CAR,RB,67,16,16,96,-15,111
Ricky Pearsall,SF,WR,87,23,15,256,327,45
Jake Tonges,SF,TE,59,15,11,101,41,73
Ben Skowronek,PIT,WR,17,4,4,69,46,23
Beaux Collins,NYG,WR,15,2,2,25,18,7
Roman Wilson,PIT,WR,20,3,2,8,38,11
Trey Benson,ARZ,RB,24,5,5,15,-9,24
Julius Chestnut,TEN,RB,5,,,,,
Wan'Dale Robinson,NYG,WR,155,46,34,386,389,153
Ryan Flournoy,DAL,WR,60,13,10,97,129,29
Mike Gesicki,CIN,TE,51,6,4,55,85,9
Nikko Remigio,KC,WR,2,1,1,21,18,3
Deebo Samuel,WAS,WR,139,31,23,191,146,140
Devin Duvernay,CHI,WR,8,1,,,12,
Clyde Edwards-Helaire,KC,RB,2,,,,,
Tory Horton,SEA,WR,41,11,6,74,171,18
Travis Kelce,KC,TE,135,29,21,285,208,156
Tyreek Hill,MIA,WR,22,9,5,101,156,37
Cole Kmet,CHI,TE,121,25,14,159,245,66
Demarcus Robinson,SF,WR,69,10,8,122,167,19
Kaleb Johnson,PIT,RB,1,,,,,
Rhamondre Stevenson,NE,RB,73,10,8,74,22,72
Brenton Strange,JAX,TE,94,17,12,151,122,76
Derius Davis,LAC,WR,15,2,1,3,26,7
Deven Thompkins,ATL,WR,3,2,2,8,-10,18
Kylen Granson,PHI,TE,15,3,2,9,16,3
Konata Mumpfield,LA,WR,53,5,3,26,57,12
Kimani Vidal,LAC,RB,57,9,8,39,1,60
RJ Harvey,DEN,RB,83,20,17,123,,135
Mason Tipton,NO,WR,49,4,4,26,16,10
Savion Williams,GB,WR,13,4,4,9,-11,20
David Njoku,CLV,TE,71,15,9,83,90,51
Brock Bowers,LV,TE,119,26,24,253,191,84
Jalin Hyatt,NYG,WR,29,4,1,4,61,
Terrance Ferguson,LA,TE,50,8,3,95,170,31
Brock Wright,DET,TE,48,8,5,33,16,29
Brandin Cooks,BUF,WR,108,10,6,53,147,7
A.J. Brown,PHI,WR,136,41,28,379,544,81
Luke McCaffrey,WAS,WR,40,3,3,93,53,40
Samori Toure,NO,WR,2,,,,,
Ryan Miller,TB,WR,4,1,,,15,
Rashid Shaheed,SEA,WR,155,26,16,169,336,31
Gunnar Helm,TEN,TE,79,24,19,173,147,94
Justin Jefferson,MIN,WR,151,48,35,457,461,200
Greg Dulcich,MIA,TE,53,18,14,173,90,109
Johnny Mundt,JAX,TE,41,6,3,28,12,17
Durham Smythe,CHI,TE,30,2,1,11,9,6
Xavier Legette,CAR,WR,117,17,11,81,143,20
Alex Bachman,LV,WR,7,1,1,3,3,
Dalevon Campbell,CAR,WR,1,,,,,
Austin Trammell,JAX,WR,16,4,2,28,62,1
Ray Davis,BUF,RB,23,5,4,54,3,52
JuJu Smith-Schuster,KC,WR,78,16,13,138,67,80
DeeJay Dallas,JAX,RB,1,,,,,
Tony Pollard,TEN,RB,87,16,12,73,-4,81
Drake Dabney,GB,TE,1,,,,,
Ladd McConkey,LAC,WR,127,16,12,145,165,36
Romeo Doubs,GB,WR,111,22,16,239,316,46
Lucas Krull,DEN,TE,14,2,,,8,
Tyler Johnson,NYJ,WR,55,5,3,71,98,22
Chig Okonkwo,TEN,TE,126,29,20,206,131,118
Ke'Shawn Williams,CIN,WR,4,1,1,5,4,1
Nick Kallerup,SEA,TE,1,,,,,
Treylon Burks,WAS,WR,38,4,4,62,50,12
James Cook,BUF,RB,74,11,9,37,2,32
Jared Wiley,KC,TE,3,,,,,
Michael Bandy,DEN,WR,5,2,2,28,12,16
Isaiah Likely,BLT,TE,66,9,8,107,68,43
George Kittle,SF,TE,87,26,22,271,190,123
Zaire Mitchell-Paden,NO,TE,5,1,1,3,3,
Dalton Schultz,HST,TE,118,23,20,165,166,52
Keenan Allen,LAC,WR,102,29,23,214,251,63
CeeDee Lamb,DAL,WR,93,20,15,179,218,57
Anthony Gould,IND,WR,7,,,,,
Noah Fant,CIN,TE,41,10,8,105,25,80
Kene Nwangwu,NYJ,RB,6,1,,,-6,
Travis Vokolek,ARZ,TE,1,,,,,
Nick Vannett,LA,TE,4,,,,,
Rome Odunze,CHI,WR,133,28,13,175,373,90
Brenden Bates,CLV,TE,12,3,2,23,23,
Jacory Croskey-Merritt,WAS,RB,43,5,4,43,-8,46
Isaiah Davis,NYJ,RB,48,5,4,20,11,15
Colby Parkinson,LA,TE,84,18,15,147,61,130
Isaiah Bond,CLV,WR,82,6,4,66,71,20
Josh Oliver,MIN,TE,26,4,3,52,27,29
Nick Chubb,HST,RB,34,6,4,23,10,18
Michael Carter,ARZ,RB,67,17,13,78,20,67
Tyjae Spears,TEN,RB,53,14,12,76,-42,109
Keaton Mitchell,BLT,RB,13,2,1,12,-2,10
DJ Moore,CHI,WR,197,31,20,279,371,72
Bucky Irving,TB,RB,57,12,10,57,-31,94
David Sills,ATL,WR,82,6,3,41,86,3
Zamir White,LV,RB,14,3,3,18,-4,22
Ameer Abdullah,IND,RB,18,2,2,6,3,3
Trayveon Williams,CLV,RB,11,3,3,4,-14,18
Isaiah Hodgins,NYG,WR,52,3,3,33,31,2
Devin Singletary,NYG,RB,27,4,3,12,-7,17
Gage Larvadain,CLV,WR,30,3,1,14,31,12
Tyler Allgeier,ATL,RB,27,4,4,32,-16,48
KeAndre Lambert-Smith,LAC,WR,19,3,,,86,
Foster Moreau,NO,TE,31,3,2,15,6,12
Josh Downs,IND,WR,104,23,17,197,270,51
Khalil Herbert,NYJ,RB,7,,,,,
Quinshon Judkins,CLV,RB,51,14,12,123,-17,136
Tetairoa McMillan,CAR,WR,165,41,22,348,525,98
Devaughn Vele,NO,WR,69,8,6,71,91,11
Andrew Ogletree,IND,TE,18,3,3,23,25,7
Jaylen Warren,PIT,RB,61,11,11,81,-54,135
Kendrick Bourne,SF,WR,105,16,12,203,201,60
Hassan Haskins,LAC,RB,5,1,1,9,2,7
Jack Bech,LV,WR,47,10,10,127,79,48
Dareke Young,SEA,WR,7,2,2,48,47,1
Mack Hollins,NE,WR,112,18,13,161,240,28
Juwan Johnson,NO,TE,153,35,29,308,246,121
David Montgomery,DET,RB,61,12,10,76,14,73
Tanner Conner,MIA,TE,28,4,3,34,35,19
Quintin Morris,JAX,TE,20,3,2,20,26,13
Ja'Tavion Sanders,CAR,TE,66,9,6,41,52,24
Jahdae Walker,CHI,WR,23,2,2,26,22,4
Moliki Matavao,NO,TE,8,1,1,6,,6
Tahj Washington,MIA,WR,10,1,1,19,19,
Jauan Jennings,SF,WR,145,24,15,195,237,48
Ashton Dulin,IND,WR,24,2,2,27,21,6
KaVontae Turpin,DAL,WR,61,12,11,170,117,83
Kalel Mullings,TEN,RB,2,,,,,
John Metchie,NYJ,WR,75,15,11,61,49,40
Jalen Nailor,MIN,WR,90,8,6,105,127,34
Marquise Brown,KC,WR,102,16,11,200,257,54
Kenneth Gainwell,PIT,RB,56,17,15,98,-2,104
Bhayshul Tuten,JAX,RB,28,7,5,40,-4,47
Casey Washington,ATL,WR,35,2,1,7,25,-1
Owen Wright,TB,RB,1,,,,,
Kevin Austin,NO,WR,39,5,5,49,44,10
Tyler Badie,DEN,RB,34,6,3,27,-10,34
Jalen Brooks,ARZ,WR,18,1,,,6,
Elijah Mitchell,KC,RB,2,1,,,22,
J.K. Dobbins,DEN,RB,33,9,7,30,-22,43
Emari Demercado,ARZ,RB,32,7,4,19,-10,20
Josh Whyle,GB,TE,19,1,1,4,-1,5
Travis Etienne,JAX,RB,101,21,17,110,-58,151
Jordan Whittington,LA,WR,67,11,9,102,80,52
Bam Knight,ARZ,RB,42,12,9,86,8,77
Jaret Patterson,LAC,RB,7,2,2,7,-1,8
Samaje Perine,CIN,RB,39,7,7,41,-8,49
Efton Chism,NE,WR,11,1,1,35,19,16
Elijah Arroyo,SEA,TE,44,7,6,57,54,21
Darius Slayton,NYG,WR,105,23,19,302,289,111
Brandon Smith,NYJ,WR,1,,,,,
Quentin Skinner,NYJ,WR,3,1,1,10,4,6
Jerry Jeudy,CLV,WR,143,31,14,201,459,80
Dare Ogunbowale,HST,RB,10,2,2,3,6,-3
Nico Collins,HST,WR,132,38,24,408,519,153
Jake Ferguson,DAL,TE,103,23,21,162,65,110
Davante Adams,LA,WR,109,29,18,246,374,24
Pat Bryant,DEN,WR,98,14,8,104,111,44
Marquez Valdes-Scantling,PIT,WR,60,7,6,43,64,15
Adonai Mitchell,NYJ,WR,87,20,10,161,305,63
Nick Westbrook-Ikhine,MIA,WR,79,9,5,34,41,11
Dylan Sampson,CLV,RB,31,10,9,13,-34,42
Brevyn Spann-Ford,DAL,TE,21,6,5,46,40,22
Tyler Higbee,LA,TE,49,11,8,96,85,34
Jawhar Jordan,HST,RB,3,1,1,-2,-3,1
Connor Heyward,PIT,TE,3,1,1,3,-1,4
Jake Bobo,SEA,WR,10,1,1,17,12,5
Saquon Barkley,PHI,RB,80,12,7,44,-10,50
Evan Engram,DEN,TE,113,24,17,156,99,112
Keleki Latu,BUF,TE,13,1,1,14,,14
Jamari Thrash,CLV,WR,27,4,2,15,51,
Matthew Golden,GB,WR,73,11,9,81,76,31
KhaDarel Hodge,ATL,WR,4,1,1,16,12,4
Will Dissly,LAC,TE,24,1,1,7,-2,9
Rasheen Ali,BLT,RB,14,2,2,8,-5,13
Miles Sanders,DAL,RB,9,4,4,15,-19,34
Jonathan Mingo,DAL,WR,8,2,1,25,31,4
Cooper Kupp,SEA,WR,129,23,18,286,195,178
Steven Sims,ARZ,WR,2,1,,,2,
Tommy Tremble,CAR,TE,92,13,10,124,58,93
Ja'Marr Chase,CIN,WR,145,65,44,465,554,240
D'Andre Swift,CHI,RB,95,15,12,64,-10,60
Adam Trautman,DEN,TE,60,8,8,85,27,58
Trevor Etienne,CAR,RB,8,1,1,4,1,3
Ben Sims,MIN,TE,11,2,1,18,35,
Tahj Brooks,CIN,RB,7,1,1,9,-2,11
Robbie Chosen,WAS,WR,14,3,3,23,18,5
Kayshon Boutte,NE,WR,125,22,17,253,303,21
Hunter Long,JAX,TE,43,6,4,27,25,8
Sal Cannella,CLV,TE,8,2,1,5,41,2
Chris Brooks,GB,RB,27,5,4,28,7,26
Christian Watson,GB,WR,64,18,13,180,187,40
Maurice Alexander,CHI,WR,1,,,,,
George Holani,SEA,RB,5,2,2,15,-1,16
Tom Kennedy,DET,WR,11,2,2,11,9,2
Anthony Firkser,DET,TE,16,3,3,23,13,10
Justice Hill,BLT,RB,24,3,2,13,-1,16
Tyler Conklin,LAC,TE,20,1,1,33,11,22
James Conner,ARZ,RB,10,4,4,19,-16,35
Shedrick Jackson,LV,WR,8,3,3,45,41,6
Kyle Williams,NE,WR,60,6,3,56,111,12
Jonathan Taylor,IND,RB,104,16,15,139,-20,157
Troy Franklin,DEN,WR,158,39,27,406,599,119
Laquon Treadwell,IND,WR,9,,,,,
Tim Jones,JAX,WR,2,,,,,
Tyler Goodson,IND,RB,7,1,1,8,-1,9
Jordan Mason,MIN,RB,35,6,4,21,-19,38
Tre Tucker,LV,WR,169,30,21,225,264,80
Michael Pittman,IND,WR,151,31,22,191,215,89
Malik Washington,MIA,WR,120,23,15,89,162,83
Greg Dortch,ARZ,WR,73,7,6,29,-1,27
Terrell Jennings,NE,RB,4,1,1,9,2,7
Cam Akers,SEA,RB,1,,,,,
Courtland Sutton,DEN,WR,197,49,29,380,657,79
Javonte Williams,DAL,RB,76,9,7,23,7,26
Tip Reiman,ARZ,TE,10,2,1,10,11,5
Tyrell Shavers,BUF,WR,69,7,5,71,93,22
Zach Ertz,WAS,TE,110,20,16,191,208,48
Darnell Washington,PIT,TE,65,16,11,117,87,68
Audric Estime,NO,RB,29,4,3,21,8,16
Davis Allen,LA,TE,58,11,10,99,30,78
Hunter Henry,NE,TE,151,37,29,429,298,226
Charlie Kolar,BLT,TE,32,7,5,82,70,38
Dalton Kincaid,BUF,TE,48,12,12,175,92,83
Jakobi Meyers,JAX,WR,130,25,18,202,251,63
Zavier Scott,MIN,RB,19,4,4,44,-6,50
Jahmyr Gibbs,DET,RB,92,24,23,156,-22,174
Cody White,SEA,WR,15,1,1,60,17,43
Ian Thomas,LV,TE,30,8,8,79,23,56
Zay Flowers,BLT,WR,125,31,24,348,352,105
Tay Martin,WAS,WR,5,2,2,23,18,5
Gabe Davis,BUF,WR,36,5,3,62,66,15
Michael Wilson,ARZ,WR,192,44,26,309,497,117
Simi Fehoko,ARZ,WR,7,,,,,
Xavier Hutchinson,HST,WR,106,19,10,147,190,48
T.J. Hockenson,MIN,TE,92,21,17,185,113,92
Stone Smartt,NYJ,TE,18,2,2,21,3,18
Jakobie Keeney-James,GB,WR,8,1,1,7,7,
Tim Patrick,JAX,WR,40,8,5,70,79,37
Brian Thomas,JAX,WR,162,42,21,242,590,80
DeAndre Hopkins,BLT,WR,40,12,7,92,124,37
Josh Reynolds,NYJ,WR,47,7,4,44,77,7
Noah Gray,KC,TE,71,7,4,41,48,16
Tyrone Tracy,NYG,RB,69,9,8,62,1,64
Michael Mayer,LV,TE,68,15,12,146,107,85
Marvin Harrison,ARZ,WR,124,23,14,246,346,53
Ben Yurosek,MIN,TE,8,,,,,
Devin Culp,TB,TE,5,,,,,
Jelani Woods,NYJ,TE,5,,,,,
Chimere Dike,TEN,WR,126,21,17,118,117,75
Mo Alie-Cox,IND,TE,32,7,4,23,31,20
Ollie Gordon,MIA,RB,30,4,3,3,-11,16
Bryce Oliver,TEN,WR,7,,,,,
Austin Hooper,NE,TE,76,14,11,127,117,53
Justin Watson,HST,WR,11,,,,,
Rashee Rice,KC,WR,71,22,17,200,76,145
Ty Chandler,MIN,RB,5,2,2,9,-10,19
Britain Covey,PHI,WR,2,1,1,12,-5,17
Jaylen Wright,MIA,RB,20,5,3,31,-17,42
Lil'Jordan Humphrey,DEN,WR,38,6,4,76,86,8
Keon Coleman,BUF,WR,107,21,15,161,187,59
Tyler Lockett,LV,WR,111,15,12,83,90,25
Jordan Addison,MIN,WR,104,18,6,102,272,23
De'Von Achane,MIA,RB,103,30,23,137,25,151
Mike Evans,TB,WR,69,18,10,125,300,6
Xavier Smith,LA,WR,39,5,5,80,53,27
Kenneth Walker,SEA,RB,61,16,15,173,-25,201
Brashard Smith,KC,RB,26,5,5,20,-13,33
Sean Tucker,TB,RB,14,4,3,-4,-17,8
John FitzPatrick,GB,TE,37,4,3,18,7,14
Jordan Watkins,SF,WR,3,,,,,
Tank Bigsby,PHI,RB,13,,,,,
Treyton Welch,NO,TE,2,,,,,
Tre Harris,LAC,WR,73,13,9,121,185,21
Nate Adkins,DEN,TE,14,2,2,14,7,7
Luke Schoonmaker,DAL,TE,37,8,2,8,81,5
Cedrick Wilson,MIA,WR,20,1,,,13,
Darius Cooper,PHI,WR,24,2,2,29,24,5
Russell Gage,SF,WR,5,,,,,
Jack Stoll,NO,TE,16,5,2,11,16,7
Shane Zylstra,DET,TE,20,3,2,16,26,1
Mecole Hardman,BUF,WR,1,,,,,
Malik Heath,GB,WR,35,4,3,57,58,7
Jalen Royals,KC,WR,10,,,,,
Travis Homer,CHI,RB,2,,,,,
Jayden Higgins,HST,WR,91,19,13,157,176,49
Skyy Moore,SF,WR,17,2,2,38,19,19
David Martin-Robinson,TEN,TE,9,2,2,23,12,11
Woody Marks,HST,RB,55,16,10,101,8,111
James Proche,TEN,WR,33,5,2,19,71,2
Xavier Restrepo,TEN,WR,4,2,1,14,44,-3
Puka Nacua,LA,WR,138,64,52,688,602,250
Luke Musgrave,GB,TE,58,8,6,55,88,17
Aaron Jones,MIN,RB,41,8,6,44,-7,48
Luke Farrell,SF,TE,42,5,5,41,23,18
Christian Kirk,HST,WR,67,14,11,109,104,47
Jalen McMillan,TB,WR,28,6,5,65,59,10
Mitchell Evans,CAR,TE,49,8,8,73,25,48
Jahan Dotson,PHI,WR,102,10,5,44,125,26
DeVonta Smith,PHI,WR,154,35,26,398,464,140
D'Ernest Johnson,NE,RB,3,,,,,
Theo Johnson,NYG,TE,112,21,12,165,214,30
Jameson Williams,DET,WR,177,37,25,344,449,121
Jimmy Horn,CAR,WR,25,5,4,55,70,15
Brian Robinson,SF,RB,16,2,1,4,5,1
Alvin Kamara,NO,RB,68,14,10,52,40,51
Tucker Fisk,LAC,TE,21,1,1,12,,12
Gunner Olszewski,NYG,WR,16,4,4,64,38,26
Tai Felton,MIN,WR,3,,,,,
Eric Saubert,SEA,TE,23,2,2,21,10,11
Ray-Ray McCloud,NYG,WR,46,3,2,-2,6,
James Mitchell,CAR,TE,4,,,,,
Cade Otton,TB,TE,142,28,20,205,119,135
DeMario Douglas,NE,WR,77,15,11,97,99,79
Xavier Weaver,ARZ,WR,59,4,2,15,69,-1
Carter Runyon,LV,TE,3,1,1,3,-3,6
Malik Nabers,NYG,WR,25,8,5,58,104,4
Colson Yankoff,WAS,TE,10,1,1,14,13,1
Dylan Laube,LV,RB,1,1,1,1,-3,4
Jason Brownlee,KC,WR,3,,,,,
Taysom Hill,NO,TE,35,6,3,18,14,19
Dameon Pierce,KC,RB,5,1,,,-5,
Blake Corum,LA,RB,28,4,3,11,-2,11
Julian Hill,MIA,TE,38,8,6,51,35,51
Tyquan Thornton,KC,WR,55,7,5,160,221,13
Evan Hull,NO,RB,10,1,1,6,-3,9
Breece Hall,NYJ,RB,77,14,13,173,24,153
Trent Sherfield,ARZ,WR,22,1,1,3,2,1
DK Metcalf,PIT,WR,110,38,25,291,281,197
Mark Andrews,BLT,TE,85,17,14,105,135,18
Thomas Fidone,NYG,TE,4,,,,,
Parker Washington,JAX,WR,121,28,19,252,350,37
Braxton Berrios,HST,WR,12,3,3,24,16,8
Travis Hunter,JAX,WR,86,17,10,64,125,25
Kendre Miller,NO,RB,7,3,3,11,-8,19
