name,team,mean,cv,p50,p85,p95,spike_pct,pos
Derrick Henry,BAL,16.117647058823525,0.7777102826256506,13.407388320328863,25.332993145979746,37.121529890854234,0.16958333333333334,RB
Rashee Rice,KC,16.09411764705882,1.0504201287964618,12.978055526145509,25.17339467082831,38.05712345426958,0.16341666666666665,WR
Chase Brown,CIN,15.99411764705882,0.6922948313524009,13.643025123293887,25.190443859787692,35.3278661788292,0.17441666666666666,RB
Drake London,ATL,15.864705882352942,0.904431166045279,12.6006951016778,24.778636637152722,38.49618622559065,0.16491666666666666,WR
Sam Darnold,SEA,15.469411764705885,0.5419983504325854,13.887858529606458,23.49034626709382,31.219278355290598,0.15775,QB
Javonte Williams,DAL,15.441176470588237,0.7575940646991575,13.034080521245784,24.506516506760132,35.07628697415312,0.17525,RB
Kyler Murray,MIN,15.41764705882353,0.3470289706440396,14.44392513873929,20.704351727846102,25.430270927187102,0.08608333333333333,QB
Carson Beck,ARI,15.41,0.5043520582829732,13.931547884828923,22.987566315135,30.259896429242996,0.14716666666666667,QB
C.J. Stroud,HOU,15.337647058823531,0.503984726424952,13.945326219115405,22.897861235644836,29.677636409055353,0.14675,QB
Malik Willis,MIA,15.097647058823526,0.44915966228069804,13.827947206870713,21.747804681134795,27.900244176462156,0.12958333333333333,QB
Garrett Wilson,NYJ,15.01764705882353,0.9500064238734304,11.760241040851195,23.48048560349287,36.831917386840956,0.16583333333333333,WR
Trey McBride,ARI,14.988235294117649,0.8863888501563212,12.010833373705623,23.711308603836116,35.92952665114753,0.16883333333333334,TE
Bryce Young,CAR,14.856470588235297,0.3595424490043037,13.845159629760161,20.084943134920543,25.055185404565464,0.09275,QB
Nico Collins,HOU,14.788235294117646,1.0456922251319574,11.371555545058673,23.42394447609055,37.481127551214264,0.16866666666666666,WR
Malik Nabers,NYG,14.686666666666667,0.9626690297192887,11.422208817280595,23.74762906137909,36.90637366054339,0.17666666666666667,WR
A.J. Brown,NE,14.676470588235292,0.9844139466033455,11.351649462267531,23.49959545698211,37.30567635519588,0.17425,WR
Kyren Williams,LAR,14.511764705882356,0.7554038507115526,12.351186303324688,23.446489129958337,33.52928619009516,0.18208333333333335,RB
Geno Smith,NYJ,14.50117647058823,0.36605727930324256,13.469738491503708,19.646920539735838,24.51716615990057,0.09241666666666666,QB
Cam Skattebo,NYG,14.370588235294118,0.7100301062648607,12.326878205554308,22.754297615805605,31.877339649968796,0.17158333333333334,RB
Travis Etienne,NO,14.25294117647059,0.7366432701549392,12.088430451708565,22.601461481406336,32.992533185484916,0.1735,RB
Chris Olave,NO,14.247058823529413,0.9900687063068406,11.02353666543593,22.68530874014237,35.76814061566254,0.171,WR
Brock Bowers,LV,14.182352941176472,0.9073419989362692,11.35252172457813,22.672490513465352,34.09313496777692,0.17458333333333334,TE
Zay Flowers,BAL,14.176470588235292,0.9549029468867294,10.918791395946315,22.72290646727346,35.56503279987536,0.17433333333333334,WR
George Pickens,DAL,14.094117647058829,1.061277041547332,10.818314136189475,22.45482282770315,35.737763360721004,0.16841666666666666,WR
DeVonta Smith,PHI,14.041176470588235,1.0065017452781437,11.066948334422483,22.161215483862485,34.807457724478084,0.1695,WR
Tetairoa McMillan,CAR,14.00588235294118,0.9386071970590907,10.912788133254978,21.88206222383532,36.44918092127338,0.16358333333333333,WR
Cameron Ward,TEN,13.891764705882354,0.5098448637634398,12.531511204709608,20.86720127839045,27.3675273620186,0.15116666666666667,QB
Davante Adams,LAR,13.86470588235294,1.015776511329994,10.838506487650053,22.537434864564748,34.76499180399819,0.17941666666666667,WR
Aaron Rodgers,PIT,13.850588235294122,0.5378394497362312,12.482281754050923,20.949229431535333,28.032285423737736,0.15341666666666667,QB
Quinshon Judkins,CLE,13.294117647058822,0.8205566289005203,10.824608261428214,21.08822450064287,31.86689422817344,0.1755,RB
Bucky Irving,TB,13.205882352941174,0.8163732865554113,10.735161664919374,21.3783708427038,32.05295824916244,0.17691666666666667,RB
Terry McLaurin,WAS,13.017647058823531,1.0310875318175332,10.008498948959573,20.92800627270489,32.39211142891354,0.17525,WR
Ladd McConkey,LAC,12.9,1.080210704502947,9.898430951628846,20.7716254549425,33.43832503021339,0.1735,WR
Emeka Egbuka,TB,12.823529411764708,1.005071493730227,9.7277087438655,20.96746459053754,33.07010758382478,0.18133333333333335,WR
George Kittle,SF,12.746666666666666,1.0572480365901473,9.70817815484746,21.466766384074592,33.21273976536049,0.18725,TE
Tee Higgins,CIN,12.735294117647058,1.0714323194597288,9.769036039733516,21.030192562042277,32.76772785736452,0.1875,WR
Carnell Tate,TEN,12.63529411764706,1.0303910570268944,9.60882114056242,20.3291038506451,32.42850552314827,0.17525,WR
Jameson Williams,DET,12.552941176470588,1.0023882782509894,9.646995920103468,20.663604692039808,32.66766320584041,0.18558333333333332,WR
Jaylen Waddle,DEN,12.547058823529413,1.0141764252154248,9.509658285553016,20.544170783377773,32.75634283124858,0.18108333333333335,WR
TreVeyon Henderson,NE,12.494117647058825,0.7662145344272875,10.562756317193333,19.87013071128917,29.103496225422663,0.17483333333333334,RB
D'Andre Swift,CHI,12.376470588235296,0.8106032801997421,10.182606078982317,19.978322652024538,29.812186378188855,0.17725,RB
Rome Odunze,CHI,12.352941176470587,0.9953137888929576,9.412040801376644,20.146829977996468,31.831626459358432,0.17908333333333334,WR
DJ Moore,BUF,12.188235294117646,0.9540326148906642,9.5199490014245,20.00040126639062,31.14617067819413,0.18358333333333332,WR
Courtland Sutton,DEN,12.129411764705884,0.9973023026295302,9.370325653142409,19.971495333332435,31.44120997198986,0.18316666666666667,WR
Bhayshul Tuten,JAX,12.129411764705878,0.782244414606755,10.093115784742501,19.60529603472156,28.385786507586243,0.18091666666666667,RB
Colston Loveland,CHI,12.105882352941178,1.0063197815525424,9.43302624859713,19.524647186792517,29.858790768503585,0.17608333333333334,TE
Tyler Warren,IND,12.082352941176467,0.9080147478122943,9.64336976465291,19.548360571271818,30.067151711478637,0.17783333333333334,TE
Zach Charbonnet,SEA,11.990909090909094,0.8782050142976504,10.000772816881824,21.119078790057394,31.46937838142173,0.21358333333333332,RB
Luther Burden III,CHI,11.988235294117649,0.9648429600329753,9.304622343987855,19.336311541751407,30.37068127829038,0.17766666666666667,WR
Fernando Mendoza,LV,11.924705882352939,0.5110228386914708,10.845357119563403,17.834764719386968,23.34227790325219,0.149,QB
Alec Pierce,IND,11.788235294117651,0.9482878113764405,8.950941386189513,19.45928055941649,31.214328774884805,0.18383333333333332,WR
Michael Pittman Jr.,PIT,11.64705882352941,1.0189580672040721,9.12103217813361,18.7414600728671,29.396930627568175,0.17475,WR
David Montgomery,HOU,11.535294117647062,0.7989773357912688,9.529807979270451,19.09557544193845,27.65199415377967,0.19216666666666668,RB
Rhamondre Stevenson,NE,11.5,0.7733018758789783,9.660428561770425,18.576182940782232,26.59894983107925,0.18191666666666667,RB
DK Metcalf,PIT,11.476470588235296,1.0424229944717938,8.702023268792352,19.037544570834243,30.314162364924062,0.18133333333333335,WR
Marvin Harrison Jr.,ARI,11.447058823529412,1.103668235726579,8.649574504905841,18.44078750899431,30.08134375946069,0.17516666666666666,WR
Jadarian Price,SEA,11.43529411764706,0.8262783942491707,9.322520266016689,18.91360128517325,28.268788374697387,0.1865,RB
Tony Pollard,TEN,11.276470588235297,0.848771913314377,9.184781939868742,18.287808897323497,27.16181618621075,0.18075,RB
Aaron Jones,MIN,11.258823529411764,0.7816065900590028,9.32175590711972,18.191560168309373,26.74519964610234,0.17866666666666667,RB
Jordyn Tyson,NO,11.1,1.153659785755476,8.28666684830447,18.213831253861528,29.034238335745286,0.1805,WR
Matthew Golden,GB,10.994117647058825,1.0430553414575576,8.236314337021714,18.152304443502427,28.940457802041802,0.18333333333333332,WR
Jaylen Warren,PIT,10.98823529411765,0.811955287546532,9.050613386069887,18.286700168672876,26.67436245042253,0.18866666666666668,RB
Sam LaPorta,DET,10.988235294117649,1.0171327135514745,8.341457223443758,18.255964713417576,28.841409256661954,0.187,TE
Christian Watson,GB,10.899999999999997,1.0590687421378104,8.259992667881171,18.317910175356978,29.46441436849148,0.19225,WR
Harold Fannin Jr.,CLE,10.876470588235295,0.9184552416922815,8.538941227965314,17.74071643892004,27.374225340681022,0.17725,TE
Kyle Pitts,ATL,10.835294117647061,1.039922270372919,8.206312415121218,17.548914457115927,28.15721984895897,0.17708333333333334,TE
Mike Evans,SF,10.811764705882354,1.0889340758796713,8.024495142301207,18.30776193474888,29.536572982506193,0.188,WR
Rico Dowdle,PIT,10.776470588235291,0.8400737532535137,8.644988524940086,17.87193127520428,26.8887042176407,0.18708333333333332,RB
Parker Washington,JAX,10.758823529411766,1.0599982272771293,8.138188104834683,17.93554959791785,27.988391504197093,0.18533333333333332,WR
Chuba Hubbard,CAR,10.641176470588238,0.7837771631766954,8.62640066664353,17.527738786434703,26.06355162055229,0.18625,RB
Makai Lemon,PHI,10.605882352941181,1.0521743275253193,8.032041203436298,17.35441714818505,28.66270950701972,0.17841666666666667,WR
Jakobi Meyers,JAX,10.576470588235296,1.0093379264174074,8.215970029658404,17.49097485318922,27.587753578741967,0.18333333333333332,WR
Dallas Goedert,PHI,10.494117647058824,0.9832741102065838,8.162802804964041,17.357915450634533,27.310089849646847,0.1875,TE
Xavier Worthy,KC,10.435294117647063,1.1951699147492725,7.859295111588923,17.169238530970887,27.51698715250613,0.18525,WR
J.K. Dobbins,DEN,10.394117647058822,0.8473993351451723,8.405676877420127,17.200623552073033,25.167024324627082,0.18941666666666668,RB
Brian Thomas Jr.,JAX,10.311764705882354,1.1009309727004435,7.636190873351859,17.36639530512912,27.291213978427997,0.18966666666666668,WR
Rachaad White,WAS,10.305882352941175,0.7979798083914886,8.552780730440398,16.984056440052253,24.197844901017614,0.18908333333333333,RB
Travis Kelce,KC,10.294117647058824,1.0768517999179235,7.810966409551746,16.970067120228517,26.77398574808092,0.18141666666666667,TE
Wan'Dale Robinson,TEN,10.288235294117646,0.9802446580213394,7.822722827999025,17.013235676464557,27.318430130938317,0.181,WR
Romeo Doubs,NE,10.13529411764706,1.086906329008321,7.571049911533462,17.070619171531973,27.122217682086163,0.19,WR
Kyle Monangai,CHI,10.117647058823529,0.841716354227591,8.187751968809103,16.731380947563856,25.150282612219456,0.18908333333333333,RB
Khalil Shakir,BUF,10.099999999999998,1.1266964392366343,7.520179613138546,17.04104716352702,27.1002303540571,0.19208333333333333,WR
Mark Andrews,BAL,10.076470588235296,1.0492169495024823,8.057466099401138,16.65341746468109,25.369562279631317,0.18758333333333332,TE
RJ Harvey,DEN,10.041176470588232,0.80480504565607,8.29796947215162,16.61963334801428,24.474795328686035,0.19016666666666668,RB
Kenneth Gainwell,TB,10.03529411764706,0.7970909904393467,8.37071269583698,16.607604782316425,24.20426233886995,0.19091666666666668,RB
Jake Ferguson,DAL,9.941176470588236,0.99535694980222,7.814546244881033,16.986568568134487,25.407006396072187,0.19783333333333333,TE
Jordan Addison,MIN,9.905882352941177,1.0959394022256521,7.43159258376681,16.660911381188207,26.594569764312013,0.18916666666666668,WR
Quentin Johnston,LAC,9.847058823529412,1.0903714181768904,7.4990208776912155,16.6811541534726,26.454792569698277,0.19183333333333333,WR
Josh Downs,IND,9.817647058823534,0.9652813181233139,7.571438490321974,16.224257055053208,25.813785190615178,0.18766666666666668,WR
Jayden Reed,GB,9.794117647058824,1.1073464935572106,7.396089395321692,16.33984844481819,25.690013009437294,0.1845,WR
Michael Wilson,ARI,9.788235294117648,1.0726094891024995,7.369581997571243,16.163438513998443,25.609278296202717,0.18508333333333332,WR
Ricky Pearsall,SF,9.752941176470587,1.0865953706939042,7.276568833496524,16.360596417584752,26.683334525127478,0.18616666666666667,WR
Tucker Kraft,GB,9.529411764705882,1.070449502289119,7.077735787832959,16.280732219571398,25.540744587418317,0.19041666666666668,TE
Chris Godwin,TB,9.429411764705888,1.0706218206951297,7.211162250538374,15.99853814282946,25.087084283976054,0.19383333333333333,WR
Kenyon Sadiq,NYJ,9.423529411764703,1.0356911015774306,7.135318253743179,15.950169475676134,25.08098871665668,0.19566666666666666,TE
T.J. Hockenson,MIN,9.405882352941177,0.9970523756747657,7.277160187654376,15.810664330999767,24.161771647134177,0.19,TE
KC Concepcion,CLE,9.394117647058822,0.9848185249384629,7.113561459721376,15.745069691153127,25.165018813344442,0.18633333333333332,WR
Isaiah Likely,NYG,9.205882352941174,1.1404001827358363,6.83680052764453,15.642935533348894,24.37157776075965,0.1945,TE
Tyjae Spears,TEN,9.08235294117647,0.844044872945137,7.462254283002583,15.282309538734875,22.100304560686965,0.19516666666666665,RB
Blake Corum,LAR,9.070588235294116,0.8717784885241777,7.473948076075056,15.537211045250181,23.076820417846022,0.20416666666666666,RB
Dalton Kincaid,BUF,8.988235294117649,1.1161282104258687,6.647926345388804,15.593301729331213,24.83263942736237,0.19983333333333334,TE
Hunter Henry,NE,8.752941176470587,1.120898940902923,6.565176266122921,15.190666750622203,24.38809799287427,0.1975,TE
Jacory Croskey-Merritt,WAS,8.729411764705882,0.8548273648207958,7.013108771119474,14.645955063529062,22.022519956345754,0.19033333333333333,RB
Jalen Coker,CAR,8.717647058823529,1.2692114134247694,6.353474625252301,14.51315501689198,23.299643294314816,0.18575,WR
Jonathon Brooks,CAR,8.664705882352942,0.8896870136680447,6.99160170221863,14.740041209108462,21.76357373904898,0.19783333333333333,RB
Calvin Ridley,TEN,8.552941176470588,1.158568709626914,6.200154220162686,14.597771528709243,23.584112084414407,0.19333333333333333,WR
Juwan Johnson,NO,8.511764705882351,1.1046815950266597,6.321680131829861,14.664690166589198,23.59463418630253,0.194,TE
Brenton Strange,JAX,8.4,1.121336326571636,6.354517828602484,14.535286966528764,22.361302037443274,0.19925,TE
Rashid Shaheed,SEA,8.252941176470587,1.1260746748333188,6.074366306579572,14.04701564099858,22.521584571262796,0.19375,WR
Jerry Jeudy,CLE,8.235294117647058,1.1331715723249784,5.933676117008638,13.911586875536306,23.19816039834356,0.18658333333333332,WR
Jayden Higgins,HOU,8.217647058823527,1.1805874960315195,5.913484404565646,14.136661180751583,22.85567877230183,0.19475,WR
Pat Freiermuth,PIT,8.123529411764704,1.087827323470929,5.917138157617744,14.180475565828676,22.723678821875144,0.20008333333333334,TE
Tre Tucker,LV,8.082352941176474,1.2083587807222602,5.695677062871404,13.808696149443309,22.627881643791575,0.18941666666666668,WR
Denzel Boston,CLE,7.876470588235294,1.1451172916568757,5.756461947381257,13.451540276030576,21.61799504199185,0.1945,WR
Deshaun Watson,CLE,7.86705882352941,0.5069627720168193,7.1797075654646,11.74079684873042,15.439736778227342,0.14708333333333334,QB
Dalton Schultz,HOU,7.858823529411764,1.1559450506244722,5.834020090007872,13.599214441126277,21.78405623189702,0.19866666666666666,TE
Jalen McMillan,TB,7.8,1.1493938102661474,5.534106641186381,13.645707116653208,22.25568039395677,0.19733333333333333,WR
Isiah Pacheco,DET,7.5470588235294125,0.9098663460645441,6.147401610509322,13.170990840711188,20.088151275882886,0.20958333333333334,RB
Jordan Mason,MIN,7.417647058823529,0.9385114069161614,5.901650209552708,12.749990688155917,19.434654487505224,0.20208333333333334,RB
Woody Marks,HOU,7.411764705882353,0.8906078175311181,5.9256549590107195,12.734146756726215,19.185636716930354,0.20066666666666666,RB
Germie Bernard,PIT,7.388235294117647,1.2027077026571142,5.033455234828191,13.12395233653521,21.27037014949975,0.20058333333333334,WR
Gunnar Helm,TEN,7.382352941176471,1.1696864926187944,5.264843313319496,13.050403436180138,20.860717923008167,0.20766666666666667,TE
Terrance Ferguson,LAR,7.376470588235295,1.302785539143331,5.205784778240389,13.11614816103102,21.406664077447815,0.20241666666666666,TE
Alvin Kamara,NO,7.3117647058823545,0.9189389034760699,5.831253596903194,12.522846104029684,18.825611806223165,0.202,RB
Rashod Bateman,BAL,7.26470588235294,1.2220715023558986,5.011162596251987,12.747791744384413,21.076695426157947,0.19875,WR
Tua Tagovailoa,ATL,7.244705882352944,0.5410763263974224,6.492930397981194,11.11782979321978,14.724024667556822,0.16091666666666668,QB
Chigoziem Okonkwo,WAS,7.147058823529414,1.198095276159029,4.785524412864787,12.544467281350933,20.83297683431598,0.20183333333333334,TE
Oronde Gadsden II,LAC,6.911764705882353,1.1764316002810027,4.9210854040426435,12.433419541637772,20.093152811273928,0.20691666666666667,TE
Jalen Nailor,LV,6.823529411764705,1.5554968744589628,4.534503834608556,11.852362585900455,19.619944004148902,0.19516666666666665,WR
Adonai Mitchell,NYJ,6.735294117647058,1.1953151315605672,4.44718160574065,12.06450972173298,20.256711473668503,0.20075,WR
Justice Hill,BAL,6.7176470588235295,0.945073806577411,5.132658244301965,11.691801776045047,17.80429898835351,0.19766666666666666,RB
Greg Dulcich,MIA,6.705882352941178,1.2723318822652405,4.560274611529884,11.578932546004294,19.32661748977242,0.19483333333333333,TE
A.J. Barner,SEA,6.7058823529411775,1.1457050791507062,4.755903509199943,11.95562843303387,19.07864992928812,0.2005,TE
Antonio Williams,WAS,6.670588235294118,1.3500072892797317,4.5324438900386905,11.93239297346732,19.17477449346829,0.20275,WR
Jauan Jennings,MIN,6.623529411764705,1.2505349283919196,4.478426938078773,11.838284171694257,19.019370629811732,0.20375,WR
Travis Hunter,JAX,6.511764705882352,1.1953942046868884,4.351024269294276,11.842673360742225,19.12988675741271,0.20941666666666667,WR
Mike Gesicki,CIN,6.4294117647058835,1.1889509936570068,4.436216404536866,11.904638856535684,19.03634464868155,0.21291666666666667,TE
Cade Otton,TB,6.35294117647059,1.1758343474854653,4.319578001446747,11.448935514360539,18.47741354101244,0.20691666666666667,TE
Omar Cooper Jr.,NYJ,6.294117647058825,1.220871951299354,4.1196118667178805,11.513622029400794,18.556218772453974,0.20925,WR
Tank Dell,HOU,6.276470588235295,1.1822743306435801,4.117527808433238,11.554006054190879,18.47329926588746,0.213,WR
Chris Bell,MIA,6.205882352941175,1.3192957638778655,3.95192264139933,10.891300073682238,18.72976747319002,0.19583333333333333,WR
Evan Engram,DEN,6.194117647058826,1.3090830479966427,4.0523323781546345,11.077394188567025,18.298102056900376,0.2025,TE
Malik Washington,MIA,6.105882352941177,1.2078159671505828,4.144683707309177,10.821528586971711,17.566590381591876,0.2025,WR
Cooper Kupp,SEA,6.0705882352941165,1.2770943598326396,3.876614940151498,11.080210346938008,18.408579477387356,0.20741666666666667,WR
Jack Bech,LV,5.958823529411765,1.2602958649745108,3.7711656438387733,10.814651377224422,18.100732953085743,0.20683333333333334,WR
Samaje Perine,CIN,5.9529411764705875,0.9743300489446325,4.249379776437637,10.962881189299365,16.788667640398273,0.2175,RB
Darnell Mooney,NYG,5.770588235294118,1.2787932803178128,3.6234116205565963,10.435455250618203,17.50124533106354,0.21,WR
Nick Westbrook-Ikhine,IND,5.605882352941177,1.258099954152822,3.54401118284206,10.228675160511905,16.999338468499015,0.20941666666666667,WR
Brian Robinson Jr.,ATL,5.582352941176471,1.0328400018486614,3.852425203586011,10.061055924369725,15.587766700954834,0.21025,RB
Ryan Flournoy,DAL,5.394117647058823,1.2881456654901657,3.2511754205548393,10.114376281520958,16.850218284113506,0.21508333333333332,WR
Caleb Douglas,MIA,5.341176470588236,1.3300551399769587,3.1694591641495617,9.79732947480754,16.60918332001178,0.21416666666666667,WR
Braelon Allen,NYJ,5.1764705882352935,1.0087630516308554,3.479077543519967,9.438440107024867,14.70718606124773,0.21816666666666668,RB
Tre Harris,LAC,5.1647058823529415,1.296450967033207,3.0915495987954547,9.639043512552702,16.147483303511976,0.21516666666666667,WR
Dyami Brown,WAS,5.147058823529411,1.319771025980578,2.913320433622058,9.72172319811508,16.483199568519385,0.22408333333333333,WR
Tyler Allgeier,ARI,5.123529411764705,0.9974438030998759,3.492150699709202,9.239000962520752,14.841704592426813,0.21783333333333332,RB
Darius Slayton,NYG,5.11764705882353,1.3979230296629084,2.9556110878643453,9.467644205803717,16.227534456839923,0.21025,WR
Dylan Sampson,CLE,5.023529411764707,1.1037431110560807,3.380346762254596,8.988655557188746,14.4673517974369,0.21725,RB
David Njoku,LAC,4.982352941176471,1.3092393449693382,2.9038504688526494,9.447271238809055,15.689734461405724,0.225,TE
Jahan Dotson,ATL,4.958823529411766,1.3983339589903374,2.9109798622553535,9.006360439158339,15.589428733515648,0.20258333333333334,WR
Ja'Kobi Lane,BAL,4.900000000000001,1.3395577384506514,2.748091896107293,9.327922600119601,15.455532509011626,0.22141666666666668,WR
Ty Johnson,BUF,4.864705882352942,1.0176091074745222,3.4197904750614043,9.00014462609475,13.776061080057923,0.21616666666666667,RB
Tyrone Tracy Jr.,NYG,4.788235294117648,1.0349270311740684,3.272269744793339,8.694038726850359,13.83869296627685,0.21166666666666667,RB
Michael Mayer,LV,4.6647058823529415,1.3854697978905774,2.7931706733013884,8.662191579464613,14.591287204936155,0.21233333333333335,TE
Tyquan Thornton,KC,4.582352941176471,1.4379180346584588,2.361225950617205,8.815592718683828,15.418378216325092,0.22325,WR
Andrei Iosivas,CIN,4.576470588235294,1.4186969573339203,2.51172423496886,8.766381785698009,14.760019470797111,0.23275,WR
Ja'Tavion Sanders,CAR,4.541176470588235,1.3712508137525459,2.6221832289208944,8.604836869283234,14.305552513328239,0.22266666666666668,TE
Van Jefferson,WAS,4.458823529411767,1.6592630652372105,2.351026546607776,8.279870897874401,14.082892873065017,0.2155,WR
Darnell Washington,PIT,4.31764705882353,1.3957938396562837,2.314143563149052,8.350085092147719,14.22169883792933,0.23566666666666666,TE
Isaac TeSlaa,DET,4.247058823529413,1.495204261095187,2.0258854972242464,8.174975342287912,14.263505834430312,0.23616666666666666,WR
Pat Bryant,DEN,4.235294117647058,1.494816745135822,2.166923004381597,8.159470435308236,14.06706231097412,0.22991666666666666,WR
Xavier Legette,CAR,4.170588235294116,1.3252164954562498,2.3107000183515565,8.117976057628526,13.408568874540713,0.23891666666666667,WR
Dawson Knox,BUF,4.088235294117647,1.4397324130320122,1.9797347958726035,7.993121021435429,13.649768639295244,0.25525,TE
Chris Rodriguez,JAX,3.9999999999999996,1.0852085308283603,2.4961939692478046,7.398766859851522,11.50899140325424,0.23308333333333334,RB
Kayshon Boutte,NE,3.9941176470588244,1.6017997745624353,1.822527825373626,7.810949084124877,13.74377797606833,0.2455,WR
Savion Williams,GB,3.994117647058824,1.4912256693461596,1.9981477046640035,7.66636338188843,13.421578833187068,0.23675,WR
Marvin Mims,DEN,3.982352941176472,1.519561284227138,1.9236214618723078,7.909950126571105,13.37540920288443,0.2435,WR
MarShawn Lloyd,GB,3.9470588235294115,1.190808481541321,2.295543502275189,7.548663755072889,12.024957424837359,0.25233333333333335,RB
Colby Parkinson,LAR,3.935294117647059,1.4922504159887164,1.755729486960746,7.908017338244462,13.558697276295995,0.2665,TE
