Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Ray-Ray McCloud,ATL,WR,16,1,,,4,
Tank Dell,HST,WR,15,3,3,49,66,-1
Justyn Ross,KC,WR,1,,,,,
Tucker Fisk,LAC,TE,1,,,,,
Brian Robinson,WAS,RB,5,3,3,23,-1,24
Alvin Kamara,NO,RB,3,3,1,6,58,
Aaron Shampklin,PIT,RB,1,,,,,
Diontae Johnson,HST,WR,11,5,1,10,41,
Erick All,CIN,TE,2,,,,,
MyCole Pruitt,PIT,TE,1,,,,,
DK Metcalf,SEA,WR,13,3,1,56,44,24
Mark Andrews,BLT,TE,15,3,3,22,21,1
Parker Washington,JAX,WR,10,4,4,42,37,14
Allen Robinson,DET,WR,2,,,,,
Breece Hall,NYJ,RB,11,1,,,1,
Trent Sherfield,MIN,WR,2,,,,,
Tyquan Thornton,NE,WR,1,,,,,
Julian Hill,MIA,TE,3,,,,,
Rakim Jarrett,TB,WR,3,,,,,
Charlie Woerner,ATL,TE,1,,,,,
Josh Palmer,LAC,WR,16,3,1,8,65,1
Antonio Gibson,NE,RB,1,,,,,
Tutu Atwell,LA,WR,11,4,1,11,21,7
Amon-Ra St. Brown,DET,WR,14,3,3,13,10,10
David Moore,CAR,WR,20,6,4,44,65,6
Braelon Allen,NYJ,RB,2,,,,,
Adam Thielen,CAR,WR,17,4,3,65,54,34
Elijah Higgins,ARZ,TE,4,2,1,7,9,2
Dan Chisena,CAR,WR,1,1,,,2,
Jonnu Smith,MIA,TE,15,5,3,9,22,1
Harrison Bryant,LV,TE,2,,,,,
Tylan Wallace,BLT,WR,7,2,2,20,13,7
Emanuel Wilson,GB,RB,1,1,1,,-6,6
Quentin Johnston,LAC,WR,12,2,2,45,37,8
Johnny Wilson,PHI,WR,4,,,,,
Blake Whiteheart,CLV,TE,4,1,1,1,6,
Garrett Wilson,NYJ,WR,36,9,5,55,108,13
Kameron Johnson,TB,WR,1,,,,,
Dyami Brown,WAS,WR,8,3,2,24,18,17
Ty Johnson,BUF,RB,3,,,,,
Van Jefferson,PIT,WR,11,3,2,45,22,26
Brandon Powell,MIN,WR,3,,,,,
Kareem Hunt,KC,RB,2,,,,,
Derrick Henry,BLT,RB,4,1,,,8,
Zach Charbonnet,SEA,RB,3,,,,,
Chuba Hubbard,CAR,RB,9,1,1,-5,-7,2
Jared Wayne,HST,WR,1,,,,,
AJ Barner,SEA,TE,3,1,,,-1,
Rachaad White,TB,RB,7,2,2,9,-8,17
Cam Grandy,CIN,TE,1,,,,,
Malachi Corley,NYJ,WR,2,1,1,2,2,
Elijah Moore,CLV,WR,17,7,4,12,39,2
Xavier Worthy,KC,WR,13,5,3,34,11,25
Pat Freiermuth,PIT,TE,7,,,,,
Isiah Pacheco,KC,RB,1,,,,,
Jacob Cowing,SF,WR,4,,,,,
Calvin Austin,PIT,WR,7,2,,,23,
Ronnie Bell,SF,WR,4,,,,,
Bijan Robinson,ATL,RB,5,,,,,
Jaleel McLaughlin,DEN,RB,2,,,,,
Geoff Swaim,CLV,TE,2,,,,,
Jeremy Ruckert,NYJ,TE,3,,,,,
Kalif Raymond,DET,WR,1,1,1,7,6,1
Darnell Mooney,ATL,WR,16,5,2,77,62,46
Brandon Aiyuk,SF,WR,12,2,,,39,
Allen Lazard,NYJ,WR,23,6,5,51,14,36
Andrei Iosivas,CIN,WR,28,3,2,16,48,1
Zay Jones,ARZ,WR,7,,,,,
Irv Smith,HST,TE,1,,,,,
Ben Sinnott,WAS,TE,2,,,,,
Stefon Diggs,HST,WR,16,5,2,10,30,4
Austin Ekeler,WAS,RB,3,1,1,-3,-2,-1
Devontez Walker,BLT,WR,1,,,,,
Drew Sample,CIN,TE,9,1,1,2,,2
Daniel Bellinger,NYG,TE,3,,,,,
Najee Harris,PIT,RB,3,2,2,15,-13,28
Chase Brown,CIN,RB,11,2,2,8,3,5
Curtis Samuel,BUF,WR,9,2,2,13,3,10
Tanner Hudson,CIN,TE,5,2,2,14,-1,15
Trey Palmer,TB,WR,2,,,,,
Kyren Williams,LA,RB,8,1,,,4,
Tucker Kraft,GB,TE,16,6,5,60,29,34
Payne Durham,TB,TE,5,1,,,8,
Jalen Reagor,LAC,WR,2,,,,,
Patrick Taylor,SF,RB,1,1,,,,
Carson Steele,KC,RB,1,,,,,
Trey McBride,ARZ,TE,24,10,5,40,49,17
John Bates,WAS,TE,3,,,,,
Dontayvion Wicks,GB,WR,16,9,4,25,169,4
Dawson Knox,BUF,TE,16,,,,,
Noah Brown,WAS,WR,9,,,,,
Kyle Pitts,ATL,TE,14,2,,,32,
Dante Pettis,NO,WR,2,1,1,9,5,4
Jayden Reed,GB,WR,21,5,3,24,6,27
Ainias Smith,PHI,WR,1,,,,,
Chris Godwin,TB,WR,9,3,2,9,20,1
Terry McLaurin,WAS,WR,23,10,8,60,153,2
Dallas Goedert,PHI,TE,7,2,1,-4,2,
Roschon Johnson,CHI,RB,1,1,1,8,2,6
Cedric Tillman,CLV,WR,11,4,3,50,61,1
Marvin Mims,DEN,WR,6,2,2,6,-7,13
Calvin Ridley,TEN,WR,13,3,1,13,20,16
Raheem Mostert,MIA,RB,3,,,,,
Jalen Coker,CAR,WR,10,3,,,40,
Bo Melton,GB,WR,5,1,1,1,1,
Drake London,ATL,WR,15,6,4,29,63,6
Jalen Tolbert,DAL,WR,16,4,3,34,48,2
Bub Means,NO,WR,4,2,2,46,43,3
Alec Pierce,IND,WR,12,1,1,5,-3,8
Olamide Zaccheaus,WAS,WR,15,3,3,18,20,3
Will Mallory,IND,TE,1,1,,,14,
Parker Hesse,DET,TE,1,,,,,
Sam LaPorta,DET,TE,12,4,4,11,27,7
Jaxon Smith-Njigba,SEA,WR,16,7,4,85,69,65
Robert Woods,HST,WR,7,1,,,7,
Sterling Shepard,TB,WR,11,2,1,13,22,3
Khalil Shakir,BUF,WR,17,2,2,21,5,16
Christian McCaffrey,SF,RB,3,1,1,5,2,3
Pharaoh Brown,SEA,TE,3,,,,,
Rico Dowdle,DAL,RB,5,1,,,5,
Chris Olave,NO,WR,5,1,1,16,11,5
Jerome Ford,CLV,RB,6,1,,,-3,
George Pickens,PIT,WR,12,4,,,60,
Jermaine Burton,CIN,WR,2,1,,,28,
Ricky Pearsall,SF,WR,17,,,,,
Jeremy McNichols,WAS,RB,2,,,,,
Jaylen Waddle,MIA,WR,16,2,1,13,35,8
Scott Miller,PIT,WR,1,1,1,21,21,
Josh Jacobs,GB,RB,5,,,,,
Cade Stover,HST,TE,4,,,,,
Tee Higgins,CIN,WR,19,6,5,21,47,
Grant Calcaterra,PHI,TE,10,,,,,
Rashod Bateman,BLT,WR,20,6,3,37,68,11
Hayden Hurst,LAC,TE,5,2,,,25,
Mike Gesicki,CIN,TE,16,4,3,62,23,39
Deebo Samuel,SF,WR,24,4,2,4,11,3
Devin Duvernay,JAX,WR,2,,,,,
Wan'Dale Robinson,NYG,WR,13,2,1,7,10,2
Trey Benson,ARZ,RB,2,,,,,
Ben Skowronek,PIT,WR,2,,,,,
Mason Tipton,NO,WR,9,1,,,29,
Devin Thompkins,CAR,WR,2,,,,,
Kylen Granson,IND,TE,5,,,,,
Terrace Marshall,LV,WR,6,,,,,
Derius Davis,LAC,WR,2,,,,,
Mike Williams,PIT,WR,16,4,1,4,36,2
Brenton Strange,JAX,TE,5,1,1,7,1,6
Rhamondre Stevenson,NE,RB,2,,,,,
Zack Moss,CIN,RB,1,,,,,
Travis Kelce,KC,TE,16,4,2,8,25,5
Cole Kmet,CHI,TE,13,,,,,
Demarcus Robinson,LA,WR,19,5,4,51,56,6
Tyreek Hill,MIA,WR,16,4,2,10,40,5
J.J. Taylor,HST,RB,1,1,1,2,2,
Xavier Legette,CAR,WR,19,4,3,20,54,
Johnny Mundt,MIN,TE,1,,,,,
Durham Smythe,MIA,TE,4,2,1,3,11,3
Greg Dulcich,NYG,TE,4,,,,,
Rashid Shaheed,NO,WR,4,1,,,12,
Justin Jefferson,MIN,WR,15,7,2,34,82,11
Jamaal Williams,NO,RB,1,,,,,
Deonte Harty,BLT,WR,1,,,,,
Ryan Miller,TB,WR,6,,,,,
Brock Wright,DET,TE,4,1,1,2,,2
A.J. Brown,PHI,WR,13,4,2,24,26,15
Isaac Guerendo,SF,RB,2,,,,,
Luke McCaffrey,WAS,WR,14,1,1,3,3,
Brandin Cooks,DAL,WR,6,3,1,4,41,-1
David Njoku,CLV,TE,12,5,2,4,20,3
Brock Bowers,LV,TE,29,9,6,115,77,75
Jalin Hyatt,NYG,WR,5,,,,,
C.J. Uzomah,PHI,TE,1,,,,,
Lucas Krull,DEN,TE,7,,,,,
Tyler Johnson,LA,WR,9,4,2,43,40,39
Chig Okonkwo,TEN,TE,6,,,,,
Gerald Everett,CHI,TE,3,,,,,
Ray Davis,BUF,RB,4,1,1,5,5,
Tony Pollard,TEN,RB,6,,,,,
Romeo Doubs,GB,WR,17,4,3,44,93,
JuJu Smith-Schuster,KC,WR,8,1,,,1,
Ladd McConkey,LAC,WR,18,4,2,25,36,10
Kendric Pryor,CIN,WR,1,,,,,
Austin Trammell,JAX,WR,1,,,,,
Jordan Akins,CLV,TE,6,1,,,10,
Nick Vannett,TEN,TE,1,1,,,9,
Noah Fant,SEA,TE,12,4,2,10,20,8
CeeDee Lamb,DAL,WR,13,4,3,23,23,6
George Kittle,SF,TE,17,6,6,55,40,16
Keenan Allen,CHI,WR,24,8,3,19,82,1
Dalton Schultz,HST,TE,19,1,,,17,
Isaiah Likely,BLT,TE,8,1,1,11,5,6
Ja'Lynn Polk,NE,WR,2,,,,,
Treylon Burks,TEN,WR,1,,,,,
James Cook,BUF,RB,5,2,1,17,-7,18
