Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Rhamondre Stevenson,NE,RB,26,4,4,21,-8,29
Brenton Strange,JAX,TE,41,8,5,77,51,36
Travis Kelce,KC,TE,77,21,15,99,131,30
Cole Kmet,CHI,TE,84,12,12,111,67,44
Demarcus Robinson,LA,WR,72,7,3,34,93,6
Tyreek Hill,MIA,WR,128,19,17,192,145,86
Zack Moss,CIN,RB,21,8,6,50,-6,56
Kimani Vidal,LAC,RB,10,3,2,19,5,13
Mason Tipton,NO,WR,42,4,1,9,66,7
Derius Davis,LAC,WR,11,1,1,1,-8,9
Mike Williams,PIT,WR,52,4,2,20,84,10
Devin Thompkins,CAR,WR,7,,,,,
Kylen Granson,IND,TE,38,6,1,7,79,5
John Ross,PHI,WR,2,,,,,
Terrace Marshall,LV,WR,16,,,,,
Brock Wright,DET,TE,33,3,3,19,8,11
Kenny Yeboah,NYJ,TE,9,1,,,3,
A.J. Brown,PHI,WR,57,8,8,118,85,33
Jamaal Williams,NO,RB,13,2,2,16,-4,20
Luke McCaffrey,WAS,WR,18,2,2,,-2,2
Ke'Shawn Vaughn,SF,RB,1,,,,,
Brandin Cooks,DAL,WR,30,3,3,23,15,8
David Njoku,CLV,TE,58,16,14,97,48,56
Brock Bowers,LV,TE,88,28,20,146,158,71
Jalin Hyatt,NYG,WR,36,4,1,6,51,1
Isaac Guerendo,SF,RB,14,3,3,22,-7,29
Ryan Miller,TB,WR,18,5,2,30,54,4
Craig Reynolds,DET,RB,7,2,1,9,7,5
Johnny Mundt,MIN,TE,16,1,1,11,2,9
Durham Smythe,MIA,TE,10,2,1,8,21,2
Xavier Legette,CAR,WR,40,4,3,19,23,
J.J. Taylor,HST,RB,4,1,1,-2,-2,
Rashid Shaheed,NO,WR,23,6,1,18,131,
Justin Jefferson,MIN,WR,93,25,20,263,225,87
Greg Dulcich,NYG,TE,8,1,,,20,
Ray Davis,BUF,RB,10,3,3,45,22,23
Tony Pollard,TEN,RB,44,16,12,85,28,64
Romeo Doubs,GB,WR,40,5,4,60,54,23
JuJu Smith-Schuster,KC,WR,33,6,6,75,16,59
Ladd McConkey,LAC,WR,66,12,7,68,107,17
Alex Bachman,LV,WR,3,1,1,2,2,
Brandon Johnson,PIT,WR,1,,,,,
Kendric Pryor,CIN,WR,1,,,,,
Lucas Krull,DEN,TE,30,8,7,46,43,23
Tyler Johnson,LA,WR,27,4,2,5,24,3
Chig Okonkwo,TEN,TE,68,20,17,131,72,71
Gerald Everett,CHI,TE,13,,,,,
Brenden Rice,LAC,WR,2,,,,,
Ko Kieft,TB,TE,1,,,,,
Isaiah Likely,BLT,TE,32,7,5,52,51,20
George Kittle,SF,TE,52,13,11,158,94,87
Keenan Allen,CHI,WR,93,20,13,122,201,39
Dalton Schultz,HST,TE,80,18,15,147,130,66
Anthony Gould,IND,WR,2,,,,,
Treylon Burks,TEN,WR,9,,,,,
James Cook,BUF,RB,16,4,4,51,14,37
Jared Wiley,KC,TE,6,,,,,
Ja'Lynn Polk,NE,WR,27,4,1,13,49,1
Jordan Akins,CLV,TE,63,16,15,132,81,67
Nick Vannett,TEN,TE,11,1,1,6,-3,9
Elijah Cooks,JAX,WR,1,,,,,
Peyton Hendershot,KC,TE,3,1,1,9,,9
CeeDee Lamb,DAL,WR,63,10,9,103,93,55
Noah Fant,SEA,TE,56,11,9,109,78,52
Will Mallory,IND,TE,15,1,,,14,
Mike Boone,CAR,RB,3,,,,,
Drake London,ATL,WR,76,14,9,80,140,24
Jalen Tolbert,DAL,WR,54,6,4,60,46,25
Alec Pierce,IND,WR,72,8,7,163,165,16
Bub Means,NO,WR,14,2,,,14,
Irvin Charles,NYJ,WR,1,,,,,
Bo Melton,GB,WR,14,4,1,28,144,1
Olamide Zaccheaus,WAS,WR,24,5,2,19,30,16
Chris Blair,ATL,WR,2,,,,,
Robert Woods,HST,WR,36,8,6,41,45,17
Jonathan Ward,PIT,RB,1,,,,,
Christian McCaffrey,SF,RB,10,3,3,41,4,37
Sterling Shepard,TB,WR,53,7,4,27,73,17
Khalil Shakir,BUF,WR,30,8,6,82,108,14
D'Wayne Eskridge,MIA,WR,1,1,1,6,5,1
Joshua Cephus,JAX,WR,1,,,,,
Ross Dwelley,ATL,TE,1,,,,,
Jaxon Smith-Njigba,SEA,WR,90,20,14,119,192,47
Sam LaPorta,DET,TE,65,16,14,129,109,43
Josh Jacobs,GB,RB,27,12,11,81,-23,104
Cade Stover,HST,TE,24,9,9,81,23,58
Jaylen Waddle,MIA,WR,107,23,15,229,234,78
Scott Miller,PIT,WR,11,,,,,
Tee Higgins,CIN,WR,58,6,6,92,64,28
Rashod Bateman,BLT,WR,56,16,12,305,357,89
Grant Calcaterra,PHI,TE,48,7,7,88,46,42
Pharaoh Brown,SEA,TE,9,3,2,13,13,6
Rico Dowdle,DAL,RB,27,11,11,74,2,72
Chris Olave,NO,WR,20,4,3,39,40,5
Ricky Pearsall,SF,WR,38,5,4,45,61,7
Jeremy McNichols,WAS,RB,13,,,,,
Jerome Ford,CLV,RB,68,17,14,81,-10,124
George Pickens,PIT,WR,79,14,9,144,185,48
Jermaine Burton,CIN,WR,11,1,,,29,
Julius Chestnut,TEN,RB,9,2,2,11,-4,15
Wan'Dale Robinson,NYG,WR,93,13,8,54,106,38
Zach Davidson,BUF,TE,1,1,1,5,4,1
Jake Tonges,SF,TE,1,,,,,
Ben Skowronek,PIT,WR,7,,,,,
Trey Benson,ARZ,RB,4,1,1,4,-5,9
Clyde Edwards-Helaire,NO,RB,3,,,,,
Hayden Hurst,LAC,TE,13,3,3,21,12,9
Dalvin Cook,DAL,RB,1,,,,,
Ryan Flournoy,DAL,WR,12,3,3,55,39,16
Mike Gesicki,CIN,TE,59,13,12,96,96,16
D'Onta Foreman,CLV,RB,11,3,3,27,10,17
Deebo Samuel,SF,WR,53,11,8,101,92,57
Devin Duvernay,JAX,WR,13,1,1,-1,-4,3
Josh Whyle,TEN,TE,21,7,6,30,51,18
Jordan Whittington,LA,WR,22,3,3,25,4,21
Travis Etienne,JAX,RB,31,8,7,44,-17,59
Nikko Remigio,KC,WR,2,1,1,23,18,5
Samaje Perine,KC,RB,32,9,9,88,,88
J.K. Dobbins,LAC,RB,37,8,8,42,-11,53
Jerry Jeudy,CLV,WR,133,24,15,171,286,47
Dare Ogunbowale,HST,RB,39,9,9,116,4,112
Nico Collins,HST,WR,79,18,9,87,155,40
Emari Demercado,ARZ,RB,14,4,3,28,14,18
Equanimeous St. Brown,NO,WR,2,,,,,
Jake Ferguson,DAL,TE,27,10,8,93,62,36
Davante Adams,NYJ,WR,82,19,14,195,157,83
Ronnie Rivers,LA,RB,4,3,2,5,-10,11
Amari Cooper,BUF,WR,56,9,3,53,92,23
Darius Slayton,NYG,WR,75,12,7,111,139,35
Adonai Mitchell,IND,WR,25,6,3,19,65,10
Connor Heyward,PIT,TE,15,3,3,14,11,3
Nick Westbrook-Ikhine,TEN,WR,67,9,8,91,90,26
Brevyn Spann-Ford,DAL,TE,11,2,2,18,5,13
Tyler Higbee,LA,TE,5,2,2,17,-5,22
Parris Campbell,PHI,WR,15,2,2,9,4,5
Jake Bobo,SEA,WR,16,1,1,6,3,3
Marquez Valdes-Scantling,NO,WR,44,6,2,44,135,5
KhaDarel Hodge,ATL,WR,18,2,1,24,49,3
Will Dissly,LAC,TE,43,13,13,111,33,78
Miles Sanders,CAR,RB,16,7,5,13,1,30
Charlie Jones,CIN,WR,2,,,,,
Saquon Barkley,PHI,RB,50,9,8,50,10,59
Evan Engram,JAX,TE,35,9,7,39,25,23
Jamari Thrash,CLV,WR,14,2,2,19,7,12
Ja'Marr Chase,CIN,WR,101,20,17,267,140,140
D'Andre Swift,CHI,RB,56,12,12,72,-7,79
Adam Trautman,DEN,TE,16,,,,,
Jonathan Mingo,DAL,WR,35,5,3,45,35,22
Cooper Kupp,LA,WR,42,18,15,164,127,51
Steven Sims,BLT,WR,1,,,,,
Tommy Tremble,CAR,TE,21,4,3,40,14,37
Kayshon Boutte,NE,WR,49,5,2,77,120,39
Hunter Long,LA,TE,11,5,4,25,16,12
Ben Sims,GB,TE,3,,,,,
DeAndre Carter,CHI,WR,13,4,2,16,33,11
Robbie Chosen,MIA,WR,3,1,1,5,4,1
Chris Brooks,GB,RB,10,2,1,9,-6,13
Christian Watson,GB,WR,28,5,4,69,55,25
Dallin Holker,NO,TE,3,,,,,
James Conner,ARZ,RB,41,12,11,54,-21,72
Anthony Firkser,KC,TE,2,,,,,
Justice Hill,BLT,RB,37,6,6,46,-15,61
Tyler Conklin,NYJ,TE,61,15,14,124,51,89
Sincere McCormick,LV,RB,4,1,1,3,-6,9
K.J. Osborn,WAS,WR,22,4,2,31,39,2
Isaiah Davis,NYJ,RB,13,2,2,34,10,24
Colby Parkinson,LA,TE,41,10,8,60,50,22
Rome Odunze,CHI,WR,99,19,9,133,263,60
Brenden Bates,CLV,TE,2,1,,,-2,
Keaton Mitchell,BLT,RB,2,,,,,
D.J. Moore,CHI,WR,110,18,13,150,133,83
Bucky Irving,TB,RB,35,10,9,93,-42,125
Josh Oliver,MIN,TE,21,8,7,94,109,24
Nick Chubb,CLV,RB,14,1,,,5,
Michael Carter,ARZ,RB,6,2,2,11,-3,14
Tyjae Spears,TEN,RB,29,7,7,57,-12,69
Laviska Shenault,LAC,WR,1,1,1,18,-1,19
Trayveon Williams,CIN,RB,2,,,,,
Isaiah Hodgins,NYG,WR,2,,,,,
Devin Singletary,NYG,RB,37,9,7,46,-3,56
Zamir White,LV,RB,5,,,,,
Ameer Abdullah,LV,RB,39,8,7,56,6,54
Trey Sermon,IND,RB,38,11,10,57,13,48
Josh Downs,IND,WR,61,16,13,107,78,57
Khalil Herbert,CIN,RB,10,2,2,5,-6,11
Devaughn Vele,DEN,WR,39,5,5,72,52,20
Tyler Allgeier,ATL,RB,15,4,4,26,-3,29
Jermar Jefferson,DET,RB,1,1,1,10,,10
Foster Moreau,NO,TE,40,5,5,41,27,14
Mack Hollins,BUF,WR,31,3,1,16,65,11
Juwan Johnson,NO,TE,68,9,7,54,64,23
David Montgomery,DET,RB,26,9,9,55,-11,66
Tyler Boyd,TEN,WR,74,9,5,31,87,14
Andrew Ogletree,IND,TE,15,3,2,20,31,11
Jaylen Warren,PIT,RB,36,10,9,60,-4,63
Kendrick Bourne,NE,WR,37,6,5,49,53,12
Hassan Haskins,LAC,RB,8,,,,,
Jauan Jennings,SF,WR,59,15,10,120,153,31
Teagan Quitoriano,HST,TE,3,,,,,
Ashton Dulin,IND,WR,14,1,,,19,
Quintin Morris,BUF,TE,4,1,1,5,-3,8
Tanner Conner,MIA,TE,3,1,,,39,
Ja'Tavion Sanders,CAR,TE,45,13,10,137,69,79
Jalen Nailor,MIN,WR,62,6,3,53,91,9
John Metchie,HST,WR,30,5,3,22,60,4
Marquise Brown,KC,WR,4,2,1,6,25,
KaVontae Turpin,DAL,WR,21,6,4,26,62,20
Jamison Crowder,WAS,WR,7,1,1,10,11,-1
Jordan Mims,NO,RB,17,7,4,22,-1,18
Jalen Brooks,DAL,WR,15,1,,,6,
Kevin Austin,NO,WR,33,1,1,17,16,1
Kenneth Gainwell,PHI,RB,17,6,4,39,-15,52
Shane Zylstra,DET,TE,8,,,,,
Mecole Hardman,KC,WR,15,2,2,17,-4,21
Malik Heath,GB,WR,6,,,,,
Nate Adkins,DEN,TE,9,2,2,15,,15
Luke Schoonmaker,DAL,TE,27,9,7,79,71,17
Jack Stoll,MIA,TE,6,,,,,
Jaelon Darden,SEA,WR,2,,,,,
David Martin-Robinson,TEN,TE,2,,,,,
Chris Conley,SF,WR,15,2,1,23,36,5
Travis Homer,CHI,RB,2,,,,,
Skyy Moore,KC,WR,3,1,,,8,
Luke Musgrave,GB,TE,4,1,1,5,2,3
Christian Kirk,JAX,WR,30,6,1,8,88,2
Aaron Jones,MIN,RB,51,12,12,126,12,114
Luke Farrell,JAX,TE,13,3,2,11,8,5
James Proche,CLV,WR,4,,,,,
Joe Mixon,HST,RB,33,13,11,93,-24,118
Kristian Wilkerson,LV,WR,4,,,,,
Puka Nacua,LA,WR,39,11,7,95,82,68
Trenton Irwin,CIN,WR,9,,,,,
Eric Gray,NYG,RB,5,4,4,21,-1,22
Jameson Williams,DET,WR,74,12,7,166,103,110
Jalen McMillan,TB,WR,57,11,9,128,151,42
E.J. Jenkins,PHI,TE,3,,,,,
Jahan Dotson,PHI,WR,59,5,2,29,76,-1
DeVonta Smith,PHI,WR,57,9,8,84,97,19
D'Ernest Johnson,JAX,RB,23,3,2,8,1,4
Theo Johnson,NYG,TE,54,7,6,84,64,31
Chris Collier,LV,RB,2,1,1,-4,-4,
Justyn Ross,KC,WR,2,,,,,
Eric Saubert,SF,TE,21,2,1,9,14,
Ray-Ray McCloud,ATL,WR,81,19,15,142,79,86
Brian Robinson,WAS,RB,18,5,4,22,1,19
Alvin Kamara,NO,RB,38,17,12,122,17,106
Aaron Shampklin,PIT,RB,1,,,,,
Tucker Fisk,LAC,TE,8,1,1,,-1,1
Gus Edwards,LAC,RB,9,2,2,3,-1,4
Taysom Hill,NO,TE,12,5,3,18,12,13
Alexander Mattison,LV,RB,36,12,11,79,-15,88
Cade Otton,TB,TE,61,10,8,67,55,35
Sione Vaki,DET,RB,1,,,,,
Raheem Blackshear,CAR,RB,5,,,,,
Demario Douglas,NE,WR,47,7,6,70,31,52
Tank Dell,HST,WR,78,13,8,87,150,36
Malik Nabers,NYG,WR,93,27,21,239,251,98
Xavier Weaver,ARZ,WR,8,,,,,
Tyquan Thornton,NE,WR,7,2,1,17,34,2
Breece Hall,NYJ,RB,45,11,10,81,-16,100
Trent Sherfield,MIN,WR,8,2,2,22,11,11
Pierre Strong,CLV,RB,28,8,5,22,16,21
Jacob Kibodi,CLV,RB,1,,,,,
Dameon Pierce,HST,RB,6,1,1,1,-1,2
Blake Corum,LA,RB,7,5,5,37,-7,44
Julian Hill,MIA,TE,23,4,3,23,28,12
Jha'Quan Jackson,TEN,WR,1,,,,,
Rakim Jarrett,TB,WR,17,4,4,45,40,5
Erick All,CIN,TE,13,6,6,57,19,38
Braxton Berrios,MIA,WR,9,,,,,
Diontae Johnson,HST,WR,34,4,3,20,15,9
Kendre Miller,NO,RB,8,3,2,24,,26
MyCole Pruitt,PIT,TE,7,1,1,10,7,3
DK Metcalf,SEA,WR,89,14,12,205,176,88
Mark Andrews,BLT,TE,42,13,12,126,108,42
Grant DuBose,MIA,WR,7,1,1,-2,-6,4
Tim Jones,JAX,WR,10,,,,,
Tyler Goodson,IND,RB,11,1,1,7,3,4
Jordan Mason,SF,RB,20,2,2,16,-1,17
Tre Tucker,LV,WR,91,8,4,26,83,25
Michael Pittman,IND,WR,74,17,14,182,183,30
Parker Washington,JAX,WR,56,5,5,61,52,9
Allen Robinson,DET,WR,8,1,,,6,
Malik Washington,MIA,WR,68,12,9,60,54,24
Jonathan Taylor,IND,RB,32,6,5,42,-12,51
Troy Franklin,DEN,WR,32,8,6,89,147,22
Javon Baker,NE,WR,1,,,,,
DJ Chark,LAC,WR,7,,,,,
Darnell Washington,PIT,TE,21,2,2,13,10,3
Zach Ertz,WAS,TE,32,9,8,67,65,19
Audric Estime,DEN,RB,1,,,,,
Charlie Kolar,BLT,TE,5,2,1,14,18,3
Davis Allen,LA,TE,22,1,1,5,5,
Brady Russell,SEA,TE,1,,,,,
John Samuel Shenker,LV,TE,2,,,,,
Terrell Jennings,NE,RB,3,1,,,-6,
Tip Reiman,ARZ,TE,13,2,2,19,3,16
Cam Akers,MIN,RB,27,6,5,21,-15,35
Javonte Williams,DEN,RB,46,15,13,91,-10,102
JaMycal Hasty,NE,RB,14,5,5,34,-2,36
Ian Thomas,CAR,TE,2,1,1,3,2,1
Zay Flowers,BLT,WR,57,8,4,37,78,33
Greg Dortch,ARZ,WR,41,9,8,90,39,51
Courtland Sutton,DEN,WR,65,10,7,92,116,30
Tyrell Shavers,BUF,WR,2,,,,,
River Cracraft,MIA,WR,15,1,1,6,2,4
Michael Wilson,ARZ,WR,65,10,8,89,83,30
Hunter Henry,NE,TE,51,14,12,152,152,55
Nelson Agholor,BLT,WR,26,3,2,9,12,3
Dalton Kincaid,BUF,TE,22,10,7,79,89,56
Jakobi Meyers,LV,WR,84,18,13,172,214,39
Gabe Davis,JAX,WR,35,9,5,69,125,12
D.J. Turner,LV,WR,28,6,3,27,72,13
Jahmyr Gibbs,DET,RB,52,11,9,86,-33,96
Odell Beckham,MIA,WR,27,7,5,29,35,9
Cody White,SEA,WR,2,,,,,
Tim Patrick,DET,WR,60,11,9,94,103,33
Brian Thomas,JAX,WR,74,18,14,166,185,71
DeAndre Hopkins,KC,WR,47,7,4,34,58,10
Josh Reynolds,JAX,WR,27,4,3,36,32,19
Noah Gray,KC,TE,45,7,7,106,66,40
Simi Fehoko,LAC,WR,17,1,1,25,19,6
Eric Tomlinson,LAC,TE,2,,,,,
Xavier Hutchinson,HST,WR,28,2,1,13,36,5
Ezekiel Elliott,DAL,RB,15,2,2,2,,2
Stone Smartt,LAC,TE,13,4,3,61,62,17
T.J. Hockenson,MIN,TE,59,14,10,100,140,26
Mo Alie-Cox,IND,TE,20,5,3,17,39,6
Bryce Oliver,TEN,WR,3,,,,,
Tyrone Tracy,NYG,RB,44,11,9,91,17,78
Michael Mayer,LV,TE,33,6,5,25,21,7
Devin Culp,TB,TE,4,1,1,20,13,7
Marvin Harrison,ARZ,WR,70,12,9,161,178,43
Collin Johnson,CHI,WR,3,,,,,
Ihmir Smith-Marsette,NYG,WR,3,,,,,
Tyler Scott,CHI,WR,1,1,1,5,-3,8
Jaylen Wright,MIA,RB,9,1,1,2,2,
Austin Hooper,NE,TE,26,9,8,102,86,32
Justin Watson,KC,WR,49,3,3,35,24,11
Rashee Rice,KC,WR,5,,,,,
Ty Chandler,MIN,RB,4,1,1,8,-4,12
Britain Covey,PHI,WR,5,2,1,4,7,1
De'Von Achane,MIA,RB,96,29,27,218,-20,256
Mike Evans,TB,WR,55,10,7,122,166,11
Xavier Smith,LA,WR,2,1,1,11,5,6
Kenneth Walker,SEA,RB,20,8,8,72,-15,87
Lil'Jordan Humphrey,DEN,WR,29,3,1,21,34,3
Keon Coleman,BUF,WR,20,2,,,40,
Tyler Lockett,SEA,WR,84,5,5,33,11,22
Jordan Addison,MIN,WR,83,13,9,156,199,27
Tank Bigsby,JAX,RB,17,3,2,4,9,8
Mike Woods,CLV,WR,39,3,1,16,35,4
Xavier Gipson,NYJ,WR,19,1,1,5,-5,10
Cedrick Wilson,NO,WR,40,9,8,69,39,31
Sean Tucker,TB,RB,12,4,3,22,-1,27
Ramel Keyton,LV,WR,3,,,,,
John FitzPatrick,GB,TE,2,,,,,
Joseph Fortson,KC,TE,5,,,,,
