Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Ja'Marr Chase,CIN,WR,154,45,36,595,416,314
D'Andre Swift,CHI,RB,102,19,16,123,-2,140
Justice Hill,BLT,RB,68,19,16,121,-34,153
Anthony Firkser,KC,TE,2,,,,,
Sincere McCormick,LV,RB,8,2,2,13,10,3
K.J. Osborn,WAS,WR,23,5,3,12,11,10
Tyler Conklin,NYJ,TE,100,19,15,134,74,86
James Conner,ARZ,RB,59,13,13,120,-27,147
Blake Watson,DEN,RB,2,1,,,2,
Chris Brooks,GB,RB,13,5,5,47,-11,58
Dallin Holker,NO,TE,10,2,1,6,35,1
George Holani,SEA,RB,1,,,,,
Jonathon Brooks,CAR,RB,4,3,3,23,-11,34
Tom Kennedy,DET,WR,2,,,,,
Christian Watson,GB,WR,88,12,7,129,199,15
Josh Oliver,MIN,TE,41,5,5,46,21,25
Nick Chubb,CLV,RB,20,5,2,11,6,6
Michael Carter,ARZ,RB,24,5,5,36,1,35
Tyjae Spears,TEN,RB,35,9,8,86,-20,101
Laviska Shenault,LAC,WR,8,2,2,8,-9,17
D.J. Moore,CHI,WR,198,48,42,342,248,239
Keaton Mitchell,BLT,RB,2,,,,,
Bucky Irving,TB,RB,71,17,16,165,-38,199
Brenden Bates,CLV,TE,2,,,,,
Rome Odunze,CHI,WR,160,28,20,260,362,104
Isaiah Davis,NYJ,RB,4,2,1,,,1
Colby Parkinson,LA,TE,93,14,10,104,84,73
Tyler Allgeier,ATL,RB,30,4,4,30,4,26
Jermar Jefferson,DET,RB,2,,,,,
Foster Moreau,NO,TE,97,21,14,224,242,89
Trey Sermon,IND,RB,23,3,3,36,-1,37
Josh Downs,IND,WR,73,21,17,205,172,64
Devaughn Vele,DEN,WR,89,19,16,152,145,32
Khalil Herbert,CIN,RB,16,4,4,12,-4,16
Zamir White,LV,RB,17,2,1,14,-12,20
Ameer Abdullah,LV,RB,70,12,8,44,-8,54
Tanner McLachlan,CIN,TE,1,,,,,
Devin Singletary,NYG,RB,43,4,4,38,-20,58
Isaiah Hodgins,NYG,WR,7,,,,,
Tanner Conner,MIA,TE,2,,,,,
Quintin Morris,BUF,TE,17,3,2,22,32,13
Ja'Tavion Sanders,CAR,TE,67,9,8,78,42,40
Anthony Miller,BLT,WR,1,1,1,16,16,
Jauan Jennings,SF,WR,122,36,27,299,364,61
Teagan Quitoriano,HST,TE,8,,,,,
Ashton Dulin,IND,WR,14,1,,,39,
Andrew Ogletree,IND,TE,27,3,2,43,42,14
Jaylen Warren,PIT,RB,45,10,8,64,-1,61
Kendrick Bourne,NE,WR,81,14,10,111,137,30
Hassan Haskins,LAC,RB,15,2,2,15,6,9
Dareke Young,SEA,WR,1,,,,,
Juwan Johnson,NO,TE,138,25,19,228,245,91
David Montgomery,DET,RB,63,24,22,254,2,258
Mack Hollins,BUF,WR,91,15,11,160,223,35
Tyler Boyd,TEN,WR,103,17,14,141,89,84
Kenneth Gainwell,PHI,RB,30,6,4,26,6,22
Casey Washington,ATL,WR,1,1,1,14,3,11
Jordan Mims,NO,RB,13,6,4,14,,21
Kevin Austin,NO,WR,73,14,6,104,178,24
Tyler Badie,DEN,RB,1,1,1,-1,-2,1
Jalen Brooks,DAL,WR,62,2,2,28,18,10
KaVontae Turpin,DAL,WR,50,15,9,76,86,52
Jamison Crowder,WAS,WR,16,5,3,22,37,8
Jalen Nailor,MIN,WR,102,10,7,109,95,32
John Metchie,HST,WR,62,9,7,105,101,27
Marquise Brown,KC,WR,13,6,4,47,31,17
Skyy Moore,KC,WR,6,1,,,2,
Chris Conley,SF,WR,22,3,2,19,23,8
Travis Homer,CHI,RB,12,2,2,9,1,8
Jaelon Darden,SEA,WR,4,,,,,
David Martin-Robinson,TEN,TE,2,1,1,6,,6
Marquez Callaway,TB,WR,1,,,,,
Luke Schoonmaker,DAL,TE,48,10,9,79,40,55
Nate Adkins,DEN,TE,39,7,6,67,36,51
Trent Taylor,SF,WR,5,1,1,11,9,2
Jack Stoll,MIA,TE,16,3,2,10,11,3
Mecole Hardman,KC,WR,18,5,5,38,-2,40
Shane Zylstra,DET,TE,16,,,,,
Malik Heath,GB,WR,18,5,3,53,47,16
Jalen McMillan,TB,WR,104,11,8,68,152,15
E.J. Jenkins,PHI,TE,10,,,,,
D'Ernest Johnson,JAX,RB,31,7,7,71,5,66
Theo Johnson,NYG,TE,97,15,9,83,103,39
Jahan Dotson,PHI,WR,102,9,7,63,43,37
DeVonta Smith,PHI,WR,90,22,19,268,213,80
Eric Gray,NYG,RB,14,3,3,26,-2,28
Trenton Irwin,CIN,WR,10,2,1,6,14,4
Jameson Williams,DET,WR,185,40,27,433,453,167
James Proche,CLV,WR,3,2,2,18,17,1
Puka Nacua,LA,WR,92,39,33,427,356,185
Joe Mixon,HST,RB,51,10,7,77,-16,96
Kristian Wilkerson,LV,WR,9,2,1,9,13,5
Aaron Jones,MIN,RB,80,13,10,90,6,101
Luke Farrell,JAX,TE,32,6,6,39,16,23
Luke Musgrave,GB,TE,19,4,2,25,54,7
Christian Kirk,JAX,WR,66,7,5,67,101,33
Demario Douglas,NE,WR,116,28,23,178,125,126
Sione Vaki,DET,RB,6,2,2,20,3,17
Alexander Mattison,LV,RB,54,8,5,53,-1,62
Cade Otton,TB,TE,113,32,21,229,205,113
Malik Nabers,NYG,WR,148,47,35,335,447,87
Raheem Blackshear,CAR,RB,6,,,,,
Tank Dell,HST,WR,115,20,14,190,283,34
Gus Edwards,LAC,RB,27,1,1,3,-4,7
Colson Yankoff,WAS,TE,1,,,,,
Xavier Weaver,ARZ,WR,6,,,,,
Kadarius Toney,CLV,WR,3,,,,,
Taysom Hill,NO,TE,46,15,13,111,65,79
Brian Robinson,WAS,RB,52,5,4,27,-20,42
Alvin Kamara,NO,RB,104,30,26,223,-20,254
Aaron Shampklin,PIT,RB,2,,,,,
Tucker Fisk,LAC,TE,16,4,4,28,15,13
Chris Collier,LV,RB,2,,,,,
Justyn Ross,KC,WR,2,,,,,
Ray-Ray McCloud,ATL,WR,153,26,20,246,223,94
Eric Saubert,SF,TE,38,2,2,16,12,4
DK Metcalf,SEA,WR,143,36,23,301,515,54
Mark Andrews,BLT,TE,91,15,11,187,175,77
Parker Washington,JAX,WR,103,14,9,110,165,24
MyCole Pruitt,PIT,TE,19,3,1,-1,-6,2
Erick All,CIN,TE,25,5,4,29,17,10
Braxton Berrios,MIA,WR,19,,,,,
Allen Robinson,DET,WR,12,,,,,
Kendre Miller,NO,RB,21,4,2,3,2,3
Diontae Johnson,HST,WR,71,17,10,118,239,7
Dameon Pierce,HST,RB,13,,,,,
Blake Corum,LA,RB,11,2,1,9,-1,12
Pierre Strong,CLV,RB,40,5,2,8,11,11
Jacob Kibodi,CLV,RB,5,1,1,15,4,11
Rakim Jarrett,TB,WR,27,5,4,60,57,16
Julian Hill,MIA,TE,36,6,4,39,33,22
Tyquan Thornton,NE,WR,17,1,,,37,
Breece Hall,NYJ,RB,80,22,16,195,11,197
Trent Sherfield,MIN,WR,9,3,3,35,15,20
Greg Dortch,ARZ,WR,69,11,8,60,38,69
Terrell Jennings,NE,RB,5,1,,,28,
Tip Reiman,ARZ,TE,44,3,2,8,4,8
Jha'Quan Jackson,TEN,WR,4,1,1,8,5,3
Javonte Williams,DEN,RB,88,29,22,131,-10,166
Tyrell Shavers,BUF,WR,4,1,1,69,-2,71
Cam Akers,MIN,RB,23,2,2,14,3,11
JaMycal Hasty,NE,RB,17,5,3,5,-8,17
Courtland Sutton,DEN,WR,179,46,31,394,583,76
DJ Chark,LAC,WR,16,5,2,16,75,1
Audric Estime,DEN,RB,14,5,5,27,-11,38
Charlie Kolar,BLT,TE,18,6,5,107,37,74
Darnell Washington,PIT,TE,58,8,8,72,20,52
Zach Ertz,WAS,TE,140,24,20,232,214,79
Davis Allen,LA,TE,37,5,3,27,28,17
Jonathan Taylor,IND,RB,55,9,7,55,-9,58
Brady Russell,SEA,TE,1,,,,,
John Samuel Shenker,LV,TE,4,,,,,
Troy Franklin,DEN,WR,89,12,7,78,126,68
Javon Baker,NE,WR,7,1,1,12,13,-1
Laquon Treadwell,IND,WR,3,,,,,
River Cracraft,MIA,WR,18,2,2,14,9,5
Tyler Goodson,IND,RB,10,4,3,31,,34
Jordan Mason,SF,RB,40,7,6,34,20,14
Feleipe Franks,CAR,TE,6,,,,,
Tre Tucker,LV,WR,183,22,14,175,284,61
Grant DuBose,MIA,WR,1,1,,,21,
Tim Jones,JAX,WR,19,4,2,30,26,18
Michael Pittman,IND,WR,102,30,19,243,366,91
Malik Washington,MIA,WR,56,11,9,101,87,47
Eric Tomlinson,LAC,TE,11,1,1,2,,2
Xavier Hutchinson,HST,WR,75,8,5,45,74,11
Simi Fehoko,LAC,WR,41,6,3,34,79,3
Ezekiel Elliott,DAL,RB,34,6,4,26,-13,38
Stone Smartt,LAC,TE,40,7,6,77,80,13
T.J. Hockenson,MIN,TE,71,15,10,121,130,43
Tim Patrick,DET,WR,113,17,13,166,176,71
Josh Reynolds,JAX,WR,64,1,,,5,
Noah Gray,KC,TE,75,10,7,82,70,44
Brian Thomas,JAX,WR,154,42,28,457,486,235
DeAndre Hopkins,KC,WR,99,26,18,232,363,48
Dalton Kincaid,BUF,TE,76,17,9,78,136,48
Jakobi Meyers,LV,WR,153,41,31,315,374,87
Hunter Henry,NE,TE,122,18,16,152,79,86
Nelson Agholor,BLT,WR,59,9,6,137,103,70
Jahmyr Gibbs,DET,RB,104,26,24,183,-36,191
Gabe Davis,JAX,WR,70,14,8,85,174,17
Odell Beckham,MIA,WR,22,3,1,6,31,2
D.J. Turner,LV,WR,79,4,3,43,31,14
Cody White,SEA,WR,11,2,2,44,29,15
Tay Martin,TEN,WR,2,2,1,49,84,5
Ian Thomas,CAR,TE,6,3,1,2,18,5
Zay Flowers,BLT,WR,138,42,29,469,374,232
Dez Fitzpatrick,LAC,WR,1,,,,,
Michael Wilson,ARZ,WR,128,16,13,136,174,34
Austin Hooper,NE,TE,97,23,19,181,131,84
Justin Watson,KC,WR,100,9,8,105,102,27
Rashee Rice,KC,WR,25,10,9,103,36,79
Ty Chandler,MIN,RB,15,2,2,9,-6,15
Britain Covey,PHI,WR,12,3,3,8,1,7
Jaylen Wright,MIA,RB,14,2,,,-7,
Ihmir Smith-Marsette,NYG,WR,1,,,,,
Devin Culp,TB,TE,8,3,2,25,31,9
Tyrone Tracy,NYG,RB,70,19,14,91,-32,113
Michael Mayer,LV,TE,61,10,5,59,73,18
Marvin Harrison,ARZ,WR,148,26,15,252,385,41
Collin Johnson,CHI,WR,7,2,1,6,16,3
Mo Alie-Cox,IND,TE,35,6,5,65,64,22
Bryce Oliver,TEN,WR,10,3,3,39,24,15
Sean Tucker,TB,RB,7,3,3,41,5,36
Ramel Keyton,LV,WR,5,1,,,10,
Joseph Fortson,KC,TE,3,,,,,
John FitzPatrick,GB,TE,5,1,1,2,2,
Tank Bigsby,JAX,RB,39,3,2,13,-2,9
Mike Woods,CLV,WR,40,2,1,3,21,
Zach Pascal,ARZ,WR,3,,,,,
Xavier Gipson,NYJ,WR,27,3,,,76,
Cedrick Wilson,NO,WR,64,8,5,44,66,6
Keon Coleman,BUF,WR,94,17,13,283,272,84
Lil'Jordan Humphrey,DEN,WR,90,16,15,173,82,104
Jordan Addison,MIN,WR,125,26,19,327,379,101
Tyler Lockett,SEA,WR,141,17,11,160,194,30
De'Von Achane,MIA,RB,109,18,17,136,-1,135
Mike Evans,TB,WR,109,34,23,395,466,109
Xavier Smith,LA,WR,2,,,,,
Kenneth Walker,SEA,RB,64,16,16,113,-21,134
Kaden Davis,CLV,WR,2,,,,,
Andrei Iosivas,CIN,WR,106,9,5,29,73,7
Brandon Aiyuk,SF,WR,46,14,11,160,150,46
Allen Lazard,NYJ,WR,80,14,7,71,183,12
Darnell Mooney,ATL,WR,149,28,14,194,410,62
Jeremy Ruckert,NYJ,TE,40,9,7,36,-2,35
Kalif Raymond,DET,WR,39,5,4,66,63,39
Stefon Diggs,HST,WR,71,21,16,154,147,66
Ben Sinnott,WAS,TE,21,1,1,3,2,1
Zay Jones,ARZ,WR,34,2,1,25,42,1
Irv Smith,HST,TE,5,,,,,
Daniel Bellinger,NYG,TE,35,3,3,35,24,11
Drew Sample,CIN,TE,51,4,3,19,7,14
Devontez Walker,BLT,WR,5,2,1,21,59,
Austin Ekeler,WAS,RB,65,13,11,110,-22,128
Jaheim Bell,NE,TE,8,,,,,
Tanner Hudson,CIN,TE,15,5,4,34,16,18
Curtis Samuel,BUF,WR,64,13,10,72,28,58
Chase Brown,CIN,RB,77,16,16,129,13,118
Najee Harris,PIT,RB,71,14,11,112,-20,122
Will Shipley,PHI,RB,5,1,1,13,-6,19
Kyren Williams,LA,RB,102,8,6,39,-12,34
Tucker Kraft,GB,TE,131,28,20,330,134,241
Payne Durham,TB,TE,41,6,5,56,57,11
Dawson Knox,BUF,TE,83,10,7,149,134,50
Trey Palmer,TB,WR,59,5,3,37,37,21
Noah Brown,WAS,WR,86,21,15,174,239,23
Marcedes Lewis,CHI,TE,6,,,,,
Dontayvion Wicks,GB,WR,75,20,12,148,207,59
Trey McBride,ARZ,TE,149,43,35,433,348,202
Patrick Taylor,SF,RB,18,2,,,4,
Carson Steele,KC,RB,24,1,1,1,-5,6
John Bates,WAS,TE,34,5,4,47,26,28
Jalen Reagor,LAC,WR,25,3,1,41,65,5
Terry McLaurin,WAS,WR,154,33,24,496,525,171
Ainias Smith,PHI,WR,19,4,4,29,19,10
Chris Godwin,TB,WR,59,17,14,170,125,76
Brevin Jordan,HST,TE,8,3,2,7,,3
Jayden Reed,GB,WR,113,21,18,425,338,153
Brayden Willis,SF,TE,2,1,,,6,
Kyle Pitts,ATL,TE,117,24,22,317,182,146
Dante Pettis,NO,WR,38,8,3,19,118,6
Raheem Mostert,MIA,RB,35,6,6,27,2,25
Jalen Coker,CAR,WR,68,11,9,93,92,21
Marvin Mims,DEN,WR,57,14,9,97,101,112
Dallas Goedert,PHI,TE,67,21,18,215,187,83
Roschon Johnson,CHI,RB,33,4,4,21,-4,25
Cedric Tillman,CLV,WR,76,17,10,82,191,38
David Moore,CAR,WR,81,12,7,68,151,9
Justin Shorter,LV,TE,2,,,,,
Amon-Ra St. Brown,DET,WR,205,58,50,592,520,209
Calvin Ridley,TEN,WR,140,30,13,235,674,10
Chris Moore,ARZ,WR,1,,,,,
Tutu Atwell,LA,WR,81,21,17,239,269,48
Josh Palmer,LAC,WR,105,14,12,143,165,23
Antonio Gibson,NE,RB,40,10,8,45,-12,58
Isaiah Williams,CIN,WR,2,1,1,4,4,
Mason Kinsey,TEN,WR,10,,,,,
Charlie Woerner,ATL,TE,30,10,7,46,38,23
Harrison Bryant,LV,TE,25,6,4,34,32,30
Tylan Wallace,BLT,WR,35,2,2,13,1,12
Jonnu Smith,MIA,TE,108,33,27,378,206,217
Elijah Higgins,ARZ,TE,46,8,7,58,46,34
Dan Chisena,CAR,WR,3,2,2,14,13,1
Adam Thielen,CAR,WR,83,16,11,110,154,26
Josiah Deguara,JAX,TE,5,1,1,4,2,2
Braelon Allen,NYJ,RB,22,7,4,28,-2,35
Blake Whiteheart,CLV,TE,19,1,1,1,,1
Chris Manhertz,NYG,TE,12,2,1,16,7,14
Johnny Wilson,PHI,WR,44,6,2,15,68,6
Erik Ezukanma,MIA,WR,3,,,,,
Emanuel Wilson,GB,RB,28,4,4,56,-15,71
Jeff Wilson,MIA,RB,10,2,2,13,-2,15
Kenny McIntosh,SEA,RB,8,1,1,15,2,13
Deuce Vaughn,DAL,RB,4,2,2,14,3,11
Kameron Johnson,TB,WR,5,,,,,
Dyami Brown,WAS,WR,61,15,13,56,40,72
Quentin Johnston,LAC,WR,134,34,23,281,425,101
Garrett Wilson,NYJ,WR,144,40,29,260,287,137
Derrick Henry,BLT,RB,48,7,7,75,-8,83
Robert Tonyan,MIN,TE,2,,,,,
Kareem Hunt,KC,RB,49,9,8,81,-11,92
Brandon Powell,MIN,WR,27,1,1,12,11,1
Ty Johnson,BUF,RB,43,5,5,79,-11,90
Nick Muse,MIN,TE,1,,,,,
Van Jefferson,PIT,WR,93,8,5,45,97,13
Xavier Worthy,KC,WR,125,29,20,200,191,159
Cam Grandy,CIN,TE,8,1,1,,-1,1
Malachi Corley,NYJ,WR,13,,,,,
Elijah Moore,CLV,WR,152,31,18,158,301,34
Rachaad White,TB,RB,90,18,15,113,-57,166
AJ Barner,SEA,TE,58,12,10,89,26,66
Zach Charbonnet,SEA,RB,75,16,13,127,10,82
Chuba Hubbard,CAR,RB,77,16,13,48,-13,61
Jared Wayne,HST,WR,5,,,,,
Cordarrelle Patterson,PIT,RB,17,6,6,49,14,35
Isiah Pacheco,KC,RB,21,3,2,6,5,10
Pat Freiermuth,PIT,TE,127,19,17,171,107,79
Geoff Swaim,CLV,TE,15,1,1,7,2,5
Jalen Virgil,BUF,WR,2,,,,,
Bijan Robinson,ATL,RB,108,26,24,185,-33,255
Jaleel McLaughlin,DEN,RB,36,9,9,48,-20,68
Calvin Austin,PIT,WR,90,13,9,127,128,32
Ronnie Bell,SF,WR,17,,,,,
Jacob Cowing,SF,WR,19,1,1,16,7,9
Mike Williams,PIT,WR,69,3,2,40,51,4
Derius Davis,LAC,WR,33,9,8,81,49,60
Kylen Granson,IND,TE,47,3,1,22,54,4
John Ross,PHI,WR,7,1,1,6,4,2
Devin Thompkins,CAR,WR,6,2,2,1,-10,11
Terrace Marshall,LV,WR,20,2,2,13,11,2
Kimani Vidal,LAC,RB,27,2,2,5,-1,6
Mason Tipton,NO,WR,67,7,4,25,73,5
Tyreek Hill,MIA,WR,135,40,32,386,484,95
Demarcus Robinson,LA,WR,141,13,7,165,223,38
Travis Kelce,KC,TE,153,47,33,282,363,140
Cole Kmet,CHI,TE,125,18,13,172,157,77
Zack Moss,CIN,RB,23,5,5,19,-11,30
Rhamondre Stevenson,NE,RB,81,17,13,54,-36,80
Brenton Strange,JAX,TE,74,17,13,160,123,86
Justin Jefferson,MIN,WR,160,42,31,487,532,157
Rashid Shaheed,NO,WR,54,14,8,124,240,44
Greg Dulcich,NYG,TE,32,5,2,12,23,2
Craig Reynolds,DET,RB,8,1,1,5,-4,9
Johnny Mundt,MIN,TE,44,9,7,40,19,26
Durham Smythe,MIA,TE,25,5,4,24,21,7
Xavier Legette,CAR,WR,108,22,12,114,343,36
J.J. Taylor,HST,RB,1,,,,,
Jalin Hyatt,NYG,WR,58,7,3,32,160,4
David Njoku,CLV,TE,97,23,18,134,112,69
Brock Bowers,LV,TE,168,49,35,390,316,216
Isaac Guerendo,SF,RB,30,6,6,87,58,29
Kenny Yeboah,NYJ,TE,6,3,2,20,27,7
A.J. Brown,PHI,WR,89,26,16,252,353,68
Luke McCaffrey,WAS,WR,60,8,5,79,82,32
Brock Wright,DET,TE,68,6,5,51,8,50
Deonte Harty,BLT,WR,1,,,,,
Jamaal Williams,NO,RB,27,3,3,24,8,16
Brandin Cooks,DAL,WR,87,23,12,136,328,34
Ryan Miller,TB,WR,42,9,5,47,131,6
Ko Kieft,TB,TE,1,,,,,
Chig Okonkwo,TEN,TE,96,19,13,107,142,47
Gerald Everett,CHI,TE,36,6,4,27,23,25
Lucas Krull,DEN,TE,56,10,8,77,53,32
Tyler Johnson,LA,WR,47,7,5,39,30,24
Brenden Rice,LAC,WR,1,,,,,
C.J. Uzomah,PHI,TE,6,,,,,
Brandon Johnson,PIT,WR,4,,,,,
Alex Bachman,LV,WR,19,2,2,29,18,11
Austin Trammell,JAX,WR,7,2,1,18,30,1
Kendric Pryor,CIN,WR,2,1,1,9,10,-1
Tony Pollard,TEN,RB,88,18,13,46,-34,76
Romeo Doubs,GB,WR,103,26,16,240,357,32
Ray Davis,BUF,RB,24,5,5,34,-1,35
DeeJay Dallas,ARZ,RB,5,1,1,5,-4,9
JuJu Smith-Schuster,KC,WR,54,8,5,55,62,11
Ladd McConkey,LAC,WR,152,40,32,501,442,177
CeeDee Lamb,DAL,WR,143,46,35,418,383,182
Noah Fant,SEA,TE,109,27,20,222,162,134
Jordan Akins,CLV,TE,77,15,14,130,73,61
Nick Vannett,TEN,TE,36,5,5,33,5,28
Peyton Hendershot,KC,TE,5,1,1,10,3,7
James Cook,BUF,RB,83,14,12,83,-5,97
Treylon Burks,TEN,WR,23,5,2,12,112,-1
Ja'Lynn Polk,NE,WR,68,5,5,41,26,15
Jared Wiley,KC,TE,5,,,,,
Isaiah Likely,BLT,TE,78,19,15,165,112,110
Dalton Schultz,HST,TE,124,24,16,168,170,74
Anthony Gould,IND,WR,1,1,1,23,17,6
George Kittle,SF,TE,113,27,23,422,255,231
Keenan Allen,CHI,WR,143,34,22,238,298,76
Chris Rodriguez Jr.,WAS,RB,8,,,,,
Olamide Zaccheaus,WAS,WR,77,18,15,176,136,90
Alec Pierce,IND,WR,105,16,9,163,318,48
Drake London,ATL,WR,164,41,23,323,470,91
Jalen Tolbert,DAL,WR,139,21,14,197,281,78
Bo Melton,GB,WR,27,3,1,6,54,1
Bub Means,NO,WR,29,5,2,24,49,18
Mike Boone,CAR,RB,7,2,,,-10,
Velus Jones,CAR,WR,1,1,1,8,-5,13
Will Mallory,IND,TE,8,1,1,5,4,1
Jaxon Smith-Njigba,SEA,WR,176,33,27,242,293,126
Jalen Moreno-Cropper,DAL,WR,3,,,,,
Sam LaPorta,DET,TE,176,33,22,316,303,139
Parker Hesse,DET,TE,4,,,,,
D'Wayne Eskridge,MIA,WR,5,,,,,
Joshua Cephus,JAX,WR,2,,,,,
Ross Dwelley,ATL,TE,4,,,,,
Christian McCaffrey,SF,RB,30,7,5,41,19,30
Khalil Shakir,BUF,WR,113,37,31,300,129,275
Sterling Shepard,TB,WR,91,14,9,83,121,43
Chris Blair,ATL,WR,3,1,1,17,16,1
Robert Woods,HST,WR,39,8,8,81,71,10
Brycen Tremayne,WAS,WR,6,,,,,
Jeremy McNichols,WAS,RB,28,3,2,12,,13
Jerome Ford,CLV,RB,60,7,7,43,2,41
George Pickens,PIT,WR,110,33,21,344,533,93
Rico Dowdle,DAL,RB,63,11,8,74,40,47
Jermaine Burton,CIN,WR,23,4,2,55,94,4
Ricky Pearsall,SF,WR,89,8,6,117,81,63
Pharaoh Brown,SEA,TE,16,4,4,30,13,17
Chris Olave,NO,WR,56,13,11,179,165,47
Jordan Matthews,CAR,TE,5,,,,,
Rashod Bateman,BLT,WR,123,18,11,175,312,21
Grant Calcaterra,PHI,TE,68,12,9,123,60,72
Josh Jacobs,GB,RB,92,20,17,196,-45,228
Cade Stover,HST,TE,34,3,1,14,20,11
Scott Miller,PIT,WR,31,5,2,29,58,27
Jaylen Waddle,MIA,WR,114,19,13,160,193,38
Tee Higgins,CIN,WR,106,28,18,219,299,56
Ryan Flournoy,DAL,WR,19,4,2,4,25,
D'Onta Foreman,CLV,RB,19,4,2,21,-15,29
Deebo Samuel,SF,WR,118,23,17,206,181,96
Devin Duvernay,JAX,WR,34,5,3,8,61,1
Mike Gesicki,CIN,TE,75,13,9,78,80,39
Nikko Remigio,KC,WR,3,,,,,
Hayden Hurst,LAC,TE,30,6,4,46,34,13
Clyde Edwards-Helaire,NO,RB,9,2,1,8,-7,15
Dalvin Cook,DAL,RB,2,,,,,
Ben Skowronek,PIT,WR,12,4,4,61,31,30
Jake Tonges,SF,TE,4,,,,,
Trey Benson,ARZ,RB,14,3,3,29,-6,35
Roman Wilson,PIT,WR,1,,,,,
Julius Chestnut,TEN,RB,8,,,,,
Wan'Dale Robinson,NYG,WR,151,36,27,264,187,124
Zach Davidson,BUF,TE,5,,,,,
