Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Ashton Jeanty,LV,RB,49,1,1,4,4,
Ben Sinnott,WAS,TE,19,3,3,29,16,13
Zay Jones,ARZ,WR,22,2,2,15,13,2
Jaylin Noel,HST,WR,27,3,3,15,12,3
Andrei Iosivas,CIN,WR,88,13,9,63,70,14
Hunter Renfrow,CAR,WR,26,4,4,25,18,7
Isaac TeSlaa,DET,WR,41,4,2,31,30,21
Allen Lazard,NYJ,WR,22,4,3,18,28,4
Darnell Mooney,ATL,WR,81,21,15,191,254,15
Jeremy Ruckert,NYJ,TE,34,9,8,64,42,29
Kalif Raymond,DET,WR,38,7,6,50,27,27
Jalen Coker,CAR,WR,32,4,4,30,21,9
Raheem Mostert,LV,RB,8,,,,,
Arian Smith,NYJ,WR,37,2,1,8,9,4
Marvin Mims,DEN,WR,33,6,6,55,36,19
Dallas Goedert,PHI,TE,66,17,14,150,137,31
Cedric Tillman,CLV,WR,39,7,4,22,44,-1
Calvin Ridley,TEN,WR,22,5,3,31,35,9
Harold Fannin,CLV,TE,52,28,21,151,117,70
Terry McLaurin,WAS,WR,44,20,16,182,195,23
Chris Godwin,TB,WR,31,12,12,163,58,105
Devin Neal,NO,RB,19,,,,,
Oronde Gadsden,LAC,TE,50,16,14,132,100,52
TreVeyon Henderson,NE,RB,38,1,1,6,5,1
Jayden Reed,GB,WR,12,1,1,6,4,2
Kyle Pitts,ATL,TE,96,19,16,135,84,59
Dante Pettis,NO,WR,8,,,,,
Dawson Knox,BUF,TE,27,6,4,37,46,7
Emeka Egbuka,TB,WR,73,21,10,96,178,24
Noah Brown,WAS,WR,9,3,2,18,18,7
Malik Davis,DAL,RB,9,,,,,
Dontayvion Wicks,GB,WR,25,7,7,72,49,23
Trey McBride,ARZ,TE,102,32,24,204,192,65
John Bates,WAS,TE,16,,,,,
Dont'e Thornton,LV,WR,40,5,3,16,33,2
Cam Skattebo,NYG,RB,13,,,,,
Will Shipley,PHI,RB,5,,,,,
Kyren Williams,LA,RB,41,1,,,7,
Payne Durham,TB,TE,3,,,,,
Tucker Kraft,GB,TE,30,6,3,22,30,7
Christian McCaffrey,SF,RB,44,4,4,49,33,16
Tez Johnson,TB,WR,45,5,3,25,47,13
Khalil Shakir,BUF,WR,38,4,4,123,14,76
Sterling Shepard,TB,WR,51,9,9,71,56,15
Chris Blair,ATL,WR,3,,,,,
Mitchell Tinsley,CIN,WR,17,2,2,25,21,4
Brycen Tremayne,CAR,WR,17,4,4,23,17,6
Jaxon Smith-Njigba,SEA,WR,71,21,16,162,169,45
Sam LaPorta,DET,TE,42,14,8,75,99,17
Jackson Hawes,BUF,TE,8,4,3,33,22,17
Dee Eskridge,MIA,WR,3,1,1,8,7,1
Brittain Brown,CHI,RB,1,,,,,
AJ Dillon,PHI,RB,3,,,,,
Ross Dwelley,DET,TE,4,,,,,
Raheim Sanders,CLV,RB,2,,,,,
Tyler Warren,IND,TE,68,14,10,68,70,25
Will Mallory,IND,TE,3,,,,,
Albert Okwuegbunam,LV,TE,3,,,,,
DJ Giddens,IND,RB,2,,,,,
Chris Rodriguez,WAS,RB,10,1,1,18,,18
Theo Wease,MIA,WR,1,,,,,
Olamide Zaccheaus,CHI,WR,43,18,15,123,106,42
Alec Pierce,IND,WR,53,7,4,42,61,7
Jalen Tolbert,DAL,WR,29,5,4,28,33,14
Drake London,ATL,WR,73,33,24,243,271,71
Jaylin Lane,WAS,WR,25,5,4,36,31,9
LaJohntay Wester,BLT,WR,4,,,,,
Bo Melton,GB,WR,7,3,1,10,31,1
Ben Skowronek,PIT,WR,3,,,,,
Beaux Collins,NYG,WR,4,,,,,
Jake Tonges,SF,TE,19,6,5,39,38,12
Trey Benson,ARZ,RB,11,,,,,
Roman Wilson,PIT,WR,23,3,2,25,29,17
Julius Chestnut,TEN,RB,5,,,,,
Wan'Dale Robinson,NYG,WR,68,28,23,153,153,32
Ryan Flournoy,DAL,WR,36,15,13,114,99,29
Nikko Remigio,KC,WR,2,,,,,
Deebo Samuel,WAS,WR,63,13,8,94,111,28
Devin Duvernay,CHI,WR,4,1,1,2,2,
Mike Gesicki,CIN,TE,42,12,11,81,66,33
Clyde Edwards-Helaire,KC,RB,1,,,,,
Rashod Bateman,BLT,WR,43,11,10,99,92,20
Grant Calcaterra,PHI,TE,15,1,,,3,
Josh Jacobs,GB,RB,24,1,1,29,1,28
Cade Stover,HST,TE,9,2,1,5,9,1
Tee Higgins,CIN,WR,86,19,15,130,129,32
Scott Miller,PIT,WR,8,1,1,4,4,
Jaylen Waddle,MIA,WR,29,9,7,65,62,17
Jeremy McNichols,WAS,RB,25,1,1,8,6,2
Jerome Ford,CLV,RB,20,1,,,4,
George Pickens,DAL,WR,85,24,22,237,164,88
Rico Dowdle,CAR,RB,33,,,,,
Ricky Pearsall,SF,WR,26,6,5,37,47,
Pharaoh Brown,ARZ,TE,4,,,,,
Chris Olave,NO,WR,97,35,27,199,227,47
Jalin Hyatt,NYG,WR,17,4,2,18,42,-1
David Njoku,CLV,TE,42,11,10,99,47,56
Terrance Ferguson,LA,TE,18,1,,,3,
Brock Bowers,LV,TE,50,22,18,153,149,45
Brandin Cooks,BUF,WR,52,6,5,40,39,13
A.J. Brown,PHI,WR,71,25,20,209,175,87
Luke McCaffrey,WAS,WR,13,2,2,25,20,5
Brock Wright,DET,TE,17,4,2,9,17,
Ryan Miller,TB,WR,2,1,1,14,14,
Gunnar Helm,TEN,TE,28,13,12,74,68,15
Justin Jefferson,MIN,WR,74,19,14,176,137,81
Rashid Shaheed,SEA,WR,81,19,13,127,165,22
Greg Dulcich,MIA,TE,14,3,2,13,17,
Johnny Mundt,JAX,TE,15,3,,,21,
Durham Smythe,CHI,TE,11,3,1,8,14,4
Xavier Legette,CAR,WR,51,15,10,57,101,7
Tyreek Hill,MIA,WR,7,3,2,13,35,
Demarcus Robinson,SF,WR,23,7,6,60,55,10
Tory Horton,SEA,WR,22,2,,,12,
Travis Kelce,KC,TE,69,30,24,218,159,79
Cole Kmet,CHI,TE,40,7,4,54,64,22
Rhamondre Stevenson,NE,RB,39,1,1,3,3,
Kaleb Johnson,PIT,RB,1,,,,,
Brenton Strange,JAX,TE,39,12,11,112,67,50
Derius Davis,LAC,WR,6,1,1,7,6,1
Kylen Granson,PHI,TE,9,2,2,12,9,3
Konata Mumpfield,LA,WR,16,2,1,5,10,1
Kimani Vidal,LAC,RB,27,,,,,
RJ Harvey,DEN,RB,28,,,,,
Mason Tipton,NO,WR,26,3,3,26,13,13
Savion Williams,GB,WR,3,1,1,6,4,2
James Cook,BUF,RB,25,,,,,
Treylon Burks,WAS,WR,26,4,2,19,39,2
Michael Bandy,DEN,WR,1,,,,,
Isaiah Likely,BLT,TE,42,10,9,72,51,26
Dalton Schultz,HST,TE,70,28,25,228,161,79
Anthony Gould,IND,WR,7,1,1,3,3,
George Kittle,SF,TE,26,8,8,87,55,32
Zaire Mitchell-Paden,NO,TE,1,1,1,14,9,5
Keenan Allen,LAC,WR,69,32,25,214,184,73
CeeDee Lamb,DAL,WR,63,19,12,102,149,31
Noah Fant,CIN,TE,35,9,8,67,36,36
Kene Nwangwu,NYJ,RB,4,,,,,
Nick Vannett,LA,TE,1,,,,,
Alex Bachman,LV,WR,1,,,,,
Dalevon Campbell,CAR,WR,1,,,,,
Austin Trammell,JAX,WR,9,2,1,15,26,
Tony Pollard,TEN,RB,36,,,,,
Drake Dabney,GB,TE,2,,,,,
Ray Davis,BUF,RB,1,,,,,
JuJu Smith-Schuster,KC,WR,43,17,15,174,106,76
Ladd McConkey,LAC,WR,80,21,19,186,142,62
Romeo Doubs,GB,WR,57,19,12,133,188,39
Chig Okonkwo,TEN,TE,48,13,10,101,63,53
Ke'Shawn Williams,CIN,WR,2,1,1,5,4,1
Lucas Krull,DEN,TE,5,3,2,15,16,3
Tyler Johnson,NYJ,WR,21,2,2,12,9,3
Nick Kallerup,SEA,TE,1,,,,,
Zamir White,LV,RB,8,,,,,
Ameer Abdullah,IND,RB,8,,,,,
David Sills,ATL,WR,53,7,5,65,55,16
Trayveon Williams,CLV,RB,8,,,,,
Devin Singletary,NYG,RB,20,,,,,
Gage Larvadain,CLV,WR,15,2,2,18,6,12
Isaiah Hodgins,NYG,WR,27,3,2,8,19,
Tyler Allgeier,ATL,RB,16,,,,,
KeAndre Lambert-Smith,LAC,WR,9,,,,,
Foster Moreau,NO,TE,18,2,2,26,12,14
Josh Downs,IND,WR,59,24,18,138,123,47
Tetairoa McMillan,CAR,WR,68,19,14,109,127,31
Devaughn Vele,NO,WR,36,5,5,56,45,11
Khalil Herbert,NYJ,RB,4,,,,,
Quinshon Judkins,CLV,RB,19,,,,,
Brenden Bates,CLV,TE,2,,,,,
Rome Odunze,CHI,WR,50,8,6,69,63,20
Jacory Croskey-Merritt,WAS,RB,18,,,,,
Isaiah Davis,NYJ,RB,22,,,,,
Colby Parkinson,LA,TE,29,9,7,48,35,18
Isaiah Bond,CLV,WR,45,3,1,6,35,1
Josh Oliver,MIN,TE,15,3,2,19,15,8
Nick Chubb,HST,RB,17,1,1,7,7,
Michael Carter,ARZ,RB,37,,,,,
Tyjae Spears,TEN,RB,20,1,1,1,1,
DJ Moore,CHI,WR,63,12,8,90,134,14
Keaton Mitchell,BLT,RB,6,,,,,
Bucky Irving,TB,RB,19,,,,,
KaVontae Turpin,DAL,WR,35,5,4,87,54,42
Kalel Mullings,TEN,RB,1,,,,,
John Metchie,NYJ,WR,33,8,3,30,54,7
Jalen Nailor,MIN,WR,58,8,4,63,76,18
Marquise Brown,KC,WR,48,9,8,67,61,15
Kenneth Gainwell,PIT,RB,39,5,4,29,20,13
Bhayshul Tuten,JAX,RB,10,,,,,
Casey Washington,ATL,WR,18,3,2,24,42,
Kevin Austin,NO,WR,21,5,2,15,26,7
Tyler Badie,DEN,RB,16,,,,,
Andrew Ogletree,IND,TE,3,1,,,5,
Jaylen Warren,PIT,RB,20,,,,,
Kendrick Bourne,SF,WR,36,10,6,65,93,8
Jalen Brooks,ARZ,WR,5,,,,,
Jack Bech,LV,WR,17,5,4,48,38,15
Hassan Haskins,LAC,RB,9,,,,,
Dareke Young,SEA,WR,4,1,,,8,
Juwan Johnson,NO,TE,86,28,24,262,172,112
David Montgomery,DET,RB,22,,,,,
Mack Hollins,NE,WR,45,16,13,131,163,15
Tanner Conner,MIA,TE,7,,,,,
Quintin Morris,JAX,TE,9,1,1,11,11,
Moliki Matavao,NO,TE,4,2,2,10,4,6
Tahj Washington,MIA,WR,4,2,2,30,24,6
Ja'Tavion Sanders,CAR,TE,30,11,11,83,64,27
Jahdae Walker,CHI,WR,10,2,1,11,13,5
Jauan Jennings,SF,WR,37,10,6,65,100,11
Ashton Dulin,IND,WR,15,1,,,11,
Pat Bryant,DEN,WR,43,8,6,54,44,20
Marquez Valdes-Scantling,PIT,WR,23,2,2,16,11,5
Jawhar Jordan,HST,RB,2,1,1,9,6,3
Dylan Sampson,CLV,RB,22,3,3,20,10,10
Adonai Mitchell,NYJ,WR,46,14,11,98,107,13
Nick Westbrook-Ikhine,MIA,WR,21,6,3,25,38,3
Jake Bobo,SEA,WR,9,1,1,3,,3
Brevyn Spann-Ford,DAL,TE,7,1,1,7,6,1
Tyler Higbee,LA,TE,24,2,1,7,7,4
Saquon Barkley,PHI,RB,39,2,2,11,6,5
Evan Engram,DEN,TE,48,13,10,102,53,58
Keleki Latu,BUF,TE,4,2,2,11,9,2
Jamari Thrash,CLV,WR,19,2,2,31,13,18
Matthew Golden,GB,WR,27,8,6,53,40,22
Will Dissly,LAC,TE,10,1,,,10,
Miles Sanders,DAL,RB,1,,,,,
Charlie Jones,CIN,WR,1,,,,,
Rasheen Ali,BLT,RB,5,,,,,
KhaDarel Hodge,ATL,WR,5,1,1,8,7,1
Elijah Mitchell,KC,RB,1,,,,,
J.K. Dobbins,DEN,RB,12,,,,,
Emari Demercado,ARZ,RB,17,,,,,
Efton Chism,NE,WR,6,,,,,
Jordan Whittington,LA,WR,29,3,3,29,11,18
Josh Whyle,GB,TE,3,1,1,8,5,3
Travis Etienne,JAX,RB,33,1,,,4,
Quentin Skinner,NYJ,WR,3,1,1,10,4,6
Samaje Perine,CIN,RB,25,,,,,
Bam Knight,ARZ,RB,15,1,1,1,1,
Jaret Patterson,LAC,RB,4,,,,,
Ronnie Rivers,LA,RB,1,,,,,
Elijah Arroyo,SEA,TE,23,5,3,24,39,7
Darius Slayton,NYG,WR,59,17,15,153,100,68
Dare Ogunbowale,HST,RB,11,,,,,
Nico Collins,HST,WR,63,13,9,120,138,24
Jake Ferguson,DAL,TE,71,18,17,131,95,39
Jerry Jeudy,CLV,WR,75,18,7,56,161,10
Davante Adams,LA,WR,55,16,13,145,149,20
Chris Brooks,GB,RB,8,,,,,
Christian Watson,GB,WR,31,5,4,29,38,3
George Holani,SEA,RB,1,,,,,
Tom Kennedy,DET,WR,6,2,2,11,9,2
Maurice Alexander,CHI,WR,1,,,,,
Justice Hill,BLT,RB,16,1,1,4,3,1
Anthony Firkser,DET,TE,10,2,2,10,9,1
Tyler Conklin,LAC,TE,16,3,2,30,14,19
James Conner,ARZ,RB,4,,,,,
Shedrick Jackson,LV,WR,2,1,1,11,10,1
Kyle Williams,NE,WR,22,3,2,16,41,12
Jonathan Mingo,DAL,WR,4,,,,,
Cooper Kupp,SEA,WR,67,19,13,205,113,140
Steven Sims,ARZ,WR,2,1,,,2,
Tommy Tremble,CAR,TE,27,5,5,36,25,11
Ja'Marr Chase,CIN,WR,95,30,22,248,198,113
Adam Trautman,DEN,TE,23,8,8,70,38,32
Trevor Etienne,CAR,RB,2,1,1,7,4,3
D'Andre Swift,CHI,RB,33,,,,,
Ben Sims,MIN,TE,4,2,2,12,9,3
Tahj Brooks,CIN,RB,5,,,,,
Robbie Chosen,WAS,WR,3,,,,,
Kayshon Boutte,NE,WR,54,9,7,100,106,9
Hunter Long,JAX,TE,15,5,4,34,24,15
Sal Cannella,CLV,TE,2,1,1,5,3,2
Dalton Kincaid,BUF,TE,26,9,7,43,38,17
Jakobi Meyers,JAX,WR,80,22,19,176,183,43
Hunter Henry,NE,TE,70,21,14,139,177,20
Jahmyr Gibbs,DET,RB,48,5,4,23,21,10
Cody White,SEA,WR,7,,,,,
Tay Martin,WAS,WR,1,1,1,9,5,4
Zavier Scott,MIN,RB,11,,,,,
Gabe Davis,BUF,WR,9,1,1,22,17,5
Ian Thomas,LV,TE,11,5,5,40,19,21
Zay Flowers,BLT,WR,67,20,16,124,84,55
Michael Wilson,ARZ,WR,96,27,23,215,172,67
Xavier Hutchinson,HST,WR,51,12,8,66,84,23
Simi Fehoko,ARZ,WR,3,,,,,
T.J. Hockenson,MIN,TE,61,20,18,133,92,60
Stone Smartt,NYJ,TE,7,1,1,6,6,
Tim Patrick,JAX,WR,19,3,2,12,21,5
Josh Reynolds,NYJ,WR,31,9,8,73,61,16
Noah Gray,KC,TE,23,3,2,20,19,9
Brian Thomas,JAX,WR,56,13,7,80,108,36
Chimere Dike,TEN,WR,44,8,7,67,62,15
DeAndre Hopkins,BLT,WR,28,4,4,53,25,28
Jonathan Taylor,IND,RB,47,2,2,23,2,21
Troy Franklin,DEN,WR,63,8,6,53,68,5
Laquon Treadwell,IND,WR,1,,,,,
Tyler Goodson,IND,RB,4,,,,,
Jordan Mason,MIN,RB,26,,,,,
Tre Tucker,LV,WR,83,20,13,139,128,57
Michael Pittman,IND,WR,78,25,23,204,151,61
Tim Jones,JAX,WR,2,,,,,
Malik Washington,MIA,WR,26,6,4,64,38,38
Greg Dortch,ARZ,WR,32,5,4,35,21,19
Tip Reiman,ARZ,TE,4,3,2,16,16,6
Tyrell Shavers,BUF,WR,15,6,4,47,53,15
Javonte Williams,DAL,RB,53,,,,,
Courtland Sutton,DEN,WR,80,30,25,197,188,54
Audric Estime,NO,RB,14,,,,,
Charlie Kolar,BLT,TE,9,3,2,22,20,7
Zach Ertz,WAS,TE,54,19,16,127,135,19
Darnell Washington,PIT,TE,30,11,9,107,43,75
Keon Coleman,BUF,WR,34,11,8,63,77,5
Davis Allen,LA,TE,21,4,3,17,9,8
Lil'Jordan Humphrey,DEN,WR,18,7,6,58,43,17
Jordan Addison,MIN,WR,58,14,9,80,128,19
Tyler Lockett,LV,WR,51,10,8,49,58,9
Jakobie Keeney-James,GB,WR,2,,,,,
De'Von Achane,MIA,RB,26,1,1,4,2,2
Mike Evans,TB,WR,31,7,4,32,53,6
Xavier Smith,LA,WR,17,4,4,33,23,10
Kenneth Walker,SEA,RB,25,,,,,
Sean Tucker,TB,RB,5,,,,,
Brashard Smith,KC,RB,9,,,,,
John FitzPatrick,GB,TE,12,2,2,10,3,7
Tank Bigsby,PHI,RB,4,,,,,
Jordan Watkins,SF,WR,2,,,,,
Cedrick Wilson,MIA,WR,2,,,,,
Ben Yurosek,MIN,TE,4,2,1,9,12,3
Devin Culp,TB,TE,4,,,,,
Tyrone Tracy,NYG,RB,33,1,1,3,-1,4
Michael Mayer,LV,TE,33,12,9,93,49,56
Marvin Harrison,ARZ,WR,55,19,11,124,179,46
Jelani Woods,NYJ,TE,7,2,1,4,10,2
Mo Alie-Cox,IND,TE,12,5,5,48,23,25
Bryce Oliver,TEN,WR,1,,,,,
Ollie Gordon,MIA,RB,2,,,,,
Austin Hooper,NE,TE,27,4,4,42,23,19
Justin Watson,HST,WR,2,,,,,
Rashee Rice,KC,WR,38,13,7,89,101,26
Britain Covey,PHI,WR,1,,,,,
Jaylen Wright,MIA,RB,1,,,,,
Xavier Restrepo,TEN,WR,4,2,1,15,24,4
Woody Marks,HST,RB,27,,,,,
James Proche,TEN,WR,10,2,2,20,19,1
Puka Nacua,LA,WR,60,30,24,221,188,87
Aaron Jones,MIN,RB,17,,,,,
Luke Farrell,SF,TE,7,1,1,9,2,7
Luke Musgrave,GB,TE,32,10,8,71,58,15
Nyheim Hines,NO,RB,1,,,,,
Christian Kirk,HST,WR,45,11,7,44,52,13
Mitchell Evans,CAR,TE,11,5,4,51,36,20
Jalen McMillan,TB,WR,14,2,2,12,12,
D'Ernest Johnson,NE,RB,1,,,,,
Theo Johnson,NYG,TE,50,9,6,47,62,9
Jahan Dotson,PHI,WR,57,5,5,24,24,
DeVonta Smith,PHI,WR,73,24,19,161,196,18
Jameson Williams,DET,WR,83,18,10,128,159,34
Luke Schoonmaker,DAL,TE,23,6,5,68,34,38
Tre Harris,LAC,WR,44,5,5,54,33,21
Nate Adkins,DEN,TE,5,3,2,22,14,13
Russell Gage,SF,WR,2,,,,,
Jack Stoll,NO,TE,4,2,2,11,10,1
Darius Cooper,PHI,WR,5,1,1,16,14,2
Shane Zylstra,DET,TE,14,3,2,16,26,1
Jalen Royals,KC,WR,1,,,,,
Malik Heath,GB,WR,17,4,3,29,27,10
Jayden Higgins,HST,WR,47,10,9,70,65,15
Skyy Moore,SF,WR,4,,,,,
Travis Homer,CHI,RB,1,,,,,
David Martin-Robinson,TEN,TE,1,,,,,
Blake Corum,LA,RB,14,,,,,
Julian Hill,MIA,TE,4,2,2,13,10,3
Tyquan Thornton,KC,WR,30,1,1,10,5,5
Breece Hall,NYJ,RB,41,1,1,8,7,1
Trent Sherfield,ARZ,WR,6,1,1,15,6,9
Evan Hull,NO,RB,7,,,,,
DK Metcalf,PIT,WR,56,15,11,96,92,31
Mark Andrews,BLT,TE,49,18,12,79,109,16
Parker Washington,JAX,WR,51,12,10,107,102,30
Braxton Berrios,HST,WR,3,2,1,4,8,
Thomas Fidone,NYG,TE,2,,,,,
Kendre Miller,NO,RB,3,,,,,
Travis Hunter,JAX,WR,27,5,4,37,31,12
Brian Robinson,SF,RB,3,1,,,4,
Alvin Kamara,NO,RB,44,3,2,28,13,21
Gunner Olszewski,NYG,WR,7,2,2,26,13,13
Jimmy Horn,CAR,WR,3,,,,,
Tai Felton,MIN,WR,3,,,,,
Tucker Fisk,LAC,TE,2,1,,,4,
Ray-Ray McCloud,NYG,WR,27,1,1,13,6,7
Eric Saubert,SEA,TE,10,2,2,18,12,6
DeMario Douglas,NE,WR,30,3,3,16,9,7
James Mitchell,CAR,TE,2,1,1,8,8,
Cade Otton,TB,TE,77,28,22,195,144,82
Malik Nabers,NYG,WR,17,7,7,60,43,17
Xavier Weaver,ARZ,WR,34,5,4,29,23,12
Colson Yankoff,WAS,TE,5,1,,,5,
Dylan Laube,LV,RB,2,,,,,
Jason Brownlee,KC,WR,1,,,,,
Taysom Hill,NO,TE,19,2,2,20,8,12
