"Player Details","","","","","","","","","","","","","","","Splits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"ID","Rank","Name","Team","POS","G","Season","Season Type","WEEK","First Name","Last Name","Location","Team Name","Team","Opponent","-","-","WEEK","Home/Away","-","Conference","Division","Team","-","DOWN","QTR","-","PERSONNEL","-","BLITZED","PAP","Pressured","?","PASS RESULT","THROW TYPE","-","SEPARATION","CATCHABLE","CONTESTED","ROUTE","Alignment (Position)","Alignment (Side)","-","SCHEME","POST MoF","PRE MoF","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","RTE","RYOE","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"DC2CB385C03A","11","Michael Wilson","ARZ","WR","17","2025","1","18","Michael","Wilson","Arizona","Cardinals","ARZ","GB, SF, SEA, IND, JAX, LA, DAL, HST, NO, ATL, TB, CIN, TEN, CAR","2025","2025","2025317","Away","2025","NFC","NFC West","LA","2025","2","4","2025","13","2025","No","Yes","No","Straight Drop","Catch","Horizontal","2025","Wide Open","Yes","No","Out","","","2025","Cover 0","Two-High (Open)","Two-High (Open)","36","0.3829787234042553","10.375","83","0.15514018691588785","8","0.47058823529411764","0.0975609756097561","0.2222222222222222","7","0.875","78","4.588235294117647","0.13518197573656845","2.1666666666666665","9.75","11.142857142857142","30","4.285714285714286","12","1.7142857142857142","1","0.25","1","","","1","7","0.14583333333333334","","","3","0.08333333333333333","","","7","0.875","","","2","2","1","","146.9","0.2962962962962963","1.9131508053749995","0.9166666666666666","0.08333333333333333","","","36","0","0.5777777777777778","1.223529411764706","20.8","15.727690328","0.9251582545882353","0.43688028688888886","15.727690328"
"B7062782E604","12","Cole Kmet","CHI","TE","16","2025","1","18","Cole","Kmet","Chicago","Bears","CHI","LV, GB, CIN, MIN, DAL, NYG, PIT, DET, PHI, NO, CLV, SF, WAS","2025","2025","2025315","Home","2025","NFC","NFC North","DET","2025","1","4","2025","13","2025","No","Yes","Yes","Roll Right","Run","","2025","","No","No","","Inline","Right","2025","Red Zone","Two-High (Open)","Two-High (Open)","36","0.7346938775510204","8.428571428571429","59","0.14898989898989898","7","0.4375","0.16279069767441862","0.19444444444444445","5","0.7142857142857143","78","4.875","0.19164619164619165","2.1666666666666665","11.142857142857142","15.6","34","6.8","4","0.8","1","0.3333333333333333","","","","1","3","0.14285714285714285","","","3","0.08333333333333333","1","0.14285714285714285","6","0.8571428571428571","","","","","0","","147.6","0.2","2.7089180924285716","0.25","0.16666666666666666","0.5277777777777778","0.05555555555555555","36","0","0.5222222222222223","1.175","18.8","11.69093281","0.730683300625","0.3247481336111111","11.69093281"
"4543CFA8BCF3","13","Elijah Higgins","ARZ","TE","17","2025","1","18","Elijah","Higgins","Arizona","Cardinals","ARZ","NO, ATL, TB, CIN, TEN, CAR, SF, GB, SEA, IND, JAX, LA, HST, DAL","2025","2025","2025317","Away","2025","NFC","NFC West","LA","2025","2","4","2025","13","2025","No","Yes","No","Straight Drop","Catch","Horizontal","2025","Wide Open","Yes","No","Out","","","2025","Cover 0","Two-High (Open)","Two-High (Open)","75","0.7978723404255319","2.6666666666666665","24","0.044859813084112146","9","0.5294117647058824","0.10975609756097561","0.12","8","0.8888888888888888","76","4.470588235294118","0.1317157712305026","1.0133333333333334","8.444444444444445","9.5","55","6.875","27","3.375","","","1","","","","4","0.08333333333333333","3","0.375","3","0.04","","","8","0.8888888888888888","","","1","1","1","","101.9","0.13432835820895522","2.0054984157777778","0.13333333333333333","0.17333333333333334","0.6133333333333333","0.08","75","0","0.20800000000000002","0.9176470588235295","15.600000000000001","13.243630864","0.7790371096470589","0.17658174485333333","13.243630864"
"043044E82406","14","Jaylen Warren","PIT","RB","16","2025","1","18","Jaylen","Warren","Pittsburgh","Steelers","PIT","CHI, DET, CLV, BUF, IND, SEA, LAC, MIA, NYJ, BLT, GB, NE, CIN","2025","2025","2025321","Home","2025","AFC","AFC North","BLT","2025","2","4","2025","13","2025","No","No","No","Roll Right","Catch","Horizontal","2025","Closing","Yes","Yes","Flat","Backfield","Left","2025","Cover 0","Two-High (Open)","Two-High (Open)","42","0.44680851063829785","-2.5384615384615383","-33","-0.0746606334841629","13","0.8125","0.14772727272727273","0.30952380952380953","12","0.9230769230769231","76","4.75","0.1529175050301811","1.8095238095238095","5.846153846153846","6.333333333333333","111","9.25","60","5","","","","","","","6","0.1016949152542373","7","0.5833333333333334","4","0.09523809523809523","","","12","0.9230769230769231","3","0.23076923076923078","2","2","1","","91","0.22413793103448276","0.24368199430769266","0.07142857142857142","","","0.9285714285714286","42","0","1.3880952380952383","3.6437500000000003","58.300000000000004","56.585482578","3.536592661125","0.44845987245238095","18.835314643"
"A857DC2FC221","15","Zay Flowers","BLT","WR","17","2025","1","18","Zay","Flowers","Baltimore","Ravens","BLT","DET, CHI, BUF, CLV, MIA, NE, LA, KC, HST, NYJ, GB, MIN, CIN, PIT","2025","2025","2025321","Away","2025","AFC","AFC North","PIT","2025","2","4","2025","13","2025","No","No","No","Roll Right","Catch","Horizontal","2025","Closing","Yes","Yes","Flat","","","2025","Cover 0","Two-High (Open)","Two-High (Open)","8","0.5333333333333333","30","90","0.5263157894736842","3","0.17647058823529413","0.21428571428571427","0.375","2","0.6666666666666666","75","4.411764705882353","0.5725190839694656","9.375","25","37.5","21","10.5","14","7","","","","","","2","3","0.3","2","1","2","0.25","","","2","0.6666666666666666","","","","","0","","109.7","0.42857142857142855","11.588029936666667","1","","","","8","0","1.1875","0.5588235294117647","9.5","7.987000912","0.46982358305882355","0.88769831725","7.101586538"
"203F446D86E4","16","Marvin Harrison","ARZ","WR","12","2025","1","17","Marvin","Harrison","Arizona","Cardinals","ARZ","TB, ATL, NO, IND, SF, CAR, TEN, SEA, GB, DAL, CIN","2025","2025","2025296","Away","2025","AFC","AFC North","CIN","2025","2","3","2025","13","2025","Yes","Yes","No","Straight Drop","Incomplete","Vertical","2025","Tight","No","Yes","Go","","","2025","Cover 1","Single (Closed)","Single (Closed)","24","0.46153846153846156","28.8","144","0.36363636363636365","5","0.4166666666666667","0.1111111111111111","0.20833333333333334","3","0.6","70","5.833333333333333","0.25735294117647056","2.9166666666666665","14","23.333333333333332","4","1.3333333333333333","","","1","1","1","3","1","4","4","0.14814814814814814","","","3","0.125","1","0.2","4","0.8","","","1","1","1","1","143.8","0.22727272727272727","2.5235194754000005","0.9166666666666666","0.08333333333333333","","","24","0","0.6666666666666666","1.3333333333333333","16","12.123583674","1.0102986395","0.50514931975","12.123583674"
"58410CFEE914","17","Tyler Higbee","LA","TE","10","2025","1","18","Tyler","Higbee","Los Angeles","Rams","LA","IND, SF, HST, BLT, SEA, NO, PHI, ARZ, TEN, JAX","2025","2025","2025317","Home","2025","NFC","NFC West","ARZ","2025","2","4","2025","13","2025","No","Yes","No","Straight Drop","Catch","Horizontal","2025","Wide Open","Yes","No","Out","Inline","Left","2025","Cover 0","Two-High (Open)","Two-High (Open)","32","0.5161290322580645","11.5","92","0.14626391096979333","8","0.8","0.13559322033898305","0.25","5","0.625","69","6.9","0.16507177033492823","2.15625","8.625","13.8","3","0.6","1","0.2","2","0.16666666666666666","2","1","1","2","7","0.175","","","5","0.15625","2","0.25","7","0.875","","","2","1","0.5","","129.7","0.22857142857142856","-0.24389223100000024","0.1875","0.1875","0.625","","32","0","0.746875","2.3899999999999997","23.9","17.404853589","1.7404853588999998","0.54390167465625","17.404853589"
"6856DED31936","18","Brock Bowers","LV","TE","12","2025","1","16","Brock","Bowers","Las Vegas","Raiders","LV","CHI, DAL, NE, HST, WAS, JAX, LAC, CLV, DEN, PHI","2025","2025","2025287","Away","2025","AFC","AFC South","HST","2025","2","4","2025","13","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","25","0.8620689655172413","13.428571428571429","94","0.34558823529411764","7","0.5833333333333334","0.28","0.28","5","0.7142857142857143","67","5.583333333333333","0.48201438848920863","2.68","9.571428571428571","13.4","10","2","4","0.8","","","","","","1","7","0.3684210526315789","","","4","0.16","","","5","0.7142857142857143","","","2","2","1","","61.9","0.28","-0.29884457871428693","0.48","0.2","0.28","0.04","25","0","0.46799999999999997","0.975","11.7","11.48682074","0.9572350616666667","0.4594728296","11.48682074"
"54FB44D3E6B1","19","Jonnu Smith","PIT","TE","17","2025","1","18","Jonnu","Smith","Pittsburgh","Steelers","PIT","CHI, MIA, NE, MIN, CIN, GB, DET, NYJ, BLT, LAC, SEA, IND, CLV, BUF","2025","2025","2025321","Home","2025","AFC","AFC North","BLT","2025","2","4","2025","13","2025","No","No","No","Roll Right","Catch","Horizontal","2025","Closing","Yes","Yes","Flat","Slot","Right","2025","Cover 0","Two-High (Open)","Two-High (Open)","75","0.7731958762886598","1.6153846153846154","21","0.045454545454545456","13","0.7647058823529411","0.14285714285714285","0.17333333333333334","12","0.9230769230769231","66","3.8823529411764706","0.12941176470588237","0.88","5.076923076923077","5.5","67","5.583333333333333","25","2.0833333333333335","1","0.25","3","","","1","12","0.1935483870967742","2","0.16666666666666666","3","0.04","","","12","0.9230769230769231","5","0.38461538461538464","2","2","1","","113.5","0.16049382716049382","-1.1806581845384618","0.28","0.30666666666666664","0.4","0.013333333333333334","75","0","0.39066666666666666","1.723529411764706","29.3","26.847345817","1.5792556362941177","0.3218067232133333","24.135504241"
"854A440A816A","20","Darnell Mooney","ATL","WR","15","2025","1","18","Darnell","Mooney","Atlanta","Falcons","ATL","TB, NO, CAR, SF, MIA, IND, WAS, NYJ, SEA, ARZ, MIN, NE, LA","2025","2025","2025308","Home","2025","NFC","NFC South","NO","2025","1","4","2025","13","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","13","0.7222222222222222","22","88","0.42718446601941745","4","0.26666666666666666","0.2222222222222222","0.3076923076923077","2","0.5","65","4.333333333333333","0.39634146341463417","5","16.25","32.5","4","2","2","1","1","0.5","","","","2","4","0.3333333333333333","","","2","0.15384615384615385","","","2","0.5","","","","","0","","135.4","0.3333333333333333","5.203507740500001","1","","","","13","0","1.1153846153846154","0.9666666666666667","14.5","5.996719134","0.3997812756","0.46128608723076925","5.996719134"
"DF01CA3A4EE7","21","Mitchell Evans","CAR","TE","17","2025","1","18","Mitchell","Evans","Carolina","Panthers","CAR","ATL, TB, NE, DAL, SEA, GB, NYJ, LA, ARZ, SF, JAX, MIA, BUF, NO","2025","2025","2025306","Away","2025","NFC","NFC South","TB","2025","2","4","2025","13","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","15","0.7894736842105263","12.5","50","0.6666666666666666","4","0.23529411764705882","0.3076923076923077","0.26666666666666666","4","1","65","3.823529411764706","0.6372549019607843","4.333333333333333","16.25","16.25","15","3.75","3","0.75","","","","","","","3","0.3","","","3","0.2","","","4","1","","","","","0","","118.8","0.36363636363636365","6.97755496125","0.06666666666666667","0.13333333333333333","0.8","","15","0","0.7","0.6176470588235294","10.5","6.377299492000001","0.37513526423529414","0.4251532994666667","6.377299492000001"
"C832DA001EA3","22","Harold Fannin","CLV","TE","16","2025","1","17","Harold","Fannin","Cleveland","Browns","CLV","MIA, LV, SF, TEN, DET, CHI, BUF, MIN, CIN, PIT, NE, BLT, NYJ, GB","2025","2025","2025297","Home","2025","AFC","AFC North","PIT","2025","1","4","2025","13","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","21","0.7241379310344828","11.8","59","0.38562091503267976","5","0.3125","0.2","0.23809523809523808","3","0.6","65","4.0625","0.49242424242424243","3.0952380952380953","13","21.666666666666668","16","5.333333333333333","5","1.6666666666666667","2","1","1","","","1","5","0.5","","","3","0.14285714285714285","","","3","0.6","","","","","0","1","143.8","0.3333333333333333","4.755856973199999","0.2857142857142857","0.09523809523809523","0.5238095238095238","0.09523809523809523","21","0","1.0428571428571427","1.36875","21.9","10.945379110000001","0.6840861943750001","0.4325180528571429","9.08287911"
"A47556DD0441","23","Michael Carter","ARZ","RB","13","2025","1","18","Michael","Carter","Arizona","Cardinals","ARZ","TB, ATL, SEA, JAX, SF, IND, TEN, LA, GB, HST, CIN","2025","2025","2025317","Away","2025","NFC","NFC West","LA","2025","2","4","2025","13","2025","No","Yes","No","Straight Drop","Catch","Horizontal","2025","Wide Open","Yes","No","Out","","","2025","Cover 0","Two-High (Open)","Two-High (Open)","39","0.5064935064935064","-0.42857142857142855","-3","-0.006224066390041493","7","0.5384615384615384","0.10294117647058823","0.1794871794871795","7","1","65","5","0.13052208835341367","1.6666666666666667","9.285714285714286","9.285714285714286","68","9.714285714285714","11","1.5714285714285714","","","1","","","","1","0.02564102564102564","1","0.14285714285714285","3","0.07692307692307693","","","7","1","1","0.14285714285714285","","","0","","105.4","0.20588235294117646","3.2828496584285713","0.05128205128205128","0.10256410256410256","","0.8461538461538461","39","0","0.48717948717948717","1.4615384615384615","19","20.250550892","1.557734684","0.25271548035897434","9.855903734"
"A2783A1B4BF5","24","Pat Freiermuth","PIT","TE","17","2025","1","18","Pat","Freiermuth","Pittsburgh","Steelers","PIT","CHI, DET, CLV, LAC, SEA, IND, BUF, MIA, NYJ, BLT, GB, CIN, MIN, NE","2025","2025","2025321","Home","2025","AFC","AFC North","BLT","2025","2","4","2025","13","2025","No","No","No","Roll Right","Catch","Horizontal","2025","Closing","Yes","Yes","Flat","Slot","Right","2025","Cover 0","Two-High (Open)","Two-High (Open)","67","0.6907216494845361","4.454545454545454","49","0.10606060606060606","11","0.6470588235294118","0.12087912087912088","0.16417910447761194","10","0.9090909090909091","65","3.823529411764706","0.12745098039215685","0.9701492537313433","5.909090909090909","6.5","49","4.9","29","2.9","2","0.5","4","1","1","1","9","0.14516129032258066","1","0.1","3","0.04477611940298507","","","10","0.9090909090909091","4","0.36363636363636365","2","2","1","","130.9","0.1527777777777778","-1.130640668363637","0.44776119402985076","0.373134328358209","0.1791044776119403","","67","0","0.4253731343283582","1.6764705882352942","28.5","21.442852323","1.2613442542941176","0.32004257198507463","21.442852323"
"76ADC3FB46E6","25","Dalton Kincaid","BUF","TE","12","2025","1","18","Dalton","Kincaid","Buffalo","Bills","BUF","CAR, NYJ, BLT, KC, NE, NO, CIN, CLV, MIA","2025","2025","2025314","Home","2025","AFC","AFC East","NYJ","2025","1","4","2025","13","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","12","0.8","10.75","43","0.3233082706766917","4","0.3333333333333333","0.2857142857142857","0.3333333333333333","4","1","61","5.083333333333333","0.5126050420168067","5.083333333333333","15.25","15.25","18","4.5","7","1.75","","","","","","","4","0.5","","","4","0.3333333333333333","","","4","1","","","1","1","1","","118.8","0.3333333333333333","6.28406491975","0.5","","0.5","","12","0","0.8416666666666668","0.8416666666666668","10.100000000000001","6.539843073","0.54498692275","0.54498692275","6.539843073"
"49D52DA273A3","26","DJ Moore","CHI","WR","17","2025","1","18","DJ","Moore","Chicago","Bears","CHI","NO, MIN, DAL, CIN, LV, BLT, NYG, PIT, GB, CLV, WAS, SF, DET, PHI","2025","2025","2025315","Home","2025","NFC","NFC North","DET","2025","1","4","2025","13","2025","No","Yes","Yes","Roll Right","Run","","2025","","No","No","","","","2025","Red Zone","Two-High (Open)","Two-High (Open)","23","0.46","35.25","141","0.3439024390243902","4","0.23529411764705882","0.09090909090909091","0.17391304347826086","2","0.5","61","3.588235294117647","0.1425233644859813","2.652173913043478","15.25","30.5","","","","","1","0.3333333333333333","","2","1","3","4","0.18181818181818182","","","2","0.08695652173913043","","","3","0.75","","","2","1","0.5","","95.8","0.21052631578947367","1.7100770925000006","0.8695652173913043","0.13043478260869565","","","23","0","0.6130434782608696","0.8294117647058824","14.100000000000001","9.217612536","0.5422125021176472","0.4007657624347826","9.217612536"
