"Player Details","","","","","","","","","","","","","","","Splits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"ID","Rank","Name","Team","POS","G","Season","Season Type","WEEK","First Name","Last Name","Location","Team Name","Team","Opponent","-","-","WEEK","Home/Away","-","Conference","Division","Team","-","DOWN","QTR","-","PERSONNEL","-","BLITZED","PAP","Pressured","?","PASS RESULT","THROW TYPE","-","SEPARATION","CATCHABLE","CONTESTED","ROUTE","Alignment (Position)","Alignment (Side)","-","SCHEME","POST MoF","PRE MoF","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","RTE","RYOE","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"C65075BEA360","21","Mason Taylor","NYJ","TE","13","2025","1","14","Mason","Taylor","New York","Jets","NYJ","BUF, DEN, TB, CIN, CLV, NE, CAR, MIA, BLT, PIT, ATL, DAL","2025","2025","2025250","Home","2025","AFC","AFC East","MIA","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","6","1","10","10","0.5555555555555556","1","0.07692307692307693","0.2","0.16666666666666666","1","1","27","2.076923076923077","0.54","4.5","27","27","17","17","2","2","","","","","","","1","0.2","","","1","0.16666666666666666","","","1","1","","","","","0","","118.8","0.2","19.231496063","0.3333333333333333","0.16666666666666666","0.5","","6","0","0.6166666666666667","0.2846153846153846","3.7","1.331578947","0.10242914976923076","0.22192982449999998","1.331578947"
"99711DB81B35","22","A.J. Brown","PHI","WR","15","2025","1","17","A.J.","Brown","Philadelphia","Eagles","PHI","NYG, DEN, MIN, TB, DET, LA, WAS, LAC, GB, BUF, KC, LV, CHI, DAL","2025","2025","2025303","Away","2025","AFC","AFC East","BUF","2025","4","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","1","1","25","25","1","1","0.06666666666666667","1","1","1","1","27","1.8","1","27","27","27","2","2","","","1","1","","","","1","1","1","","","1","1","","","1","1","","","","","0","","158.3","1","15.51131222","","1","","","1","0","9.7","0.6466666666666666","9.7","2.43","0.162","2.43","2.43"
"1617E7C93B0A","23","Reggie Gilliam","BUF","FB","17","2025","1","18","Reggie","Gilliam","Buffalo","Bills","BUF","CAR, BLT, NYJ, KC, ATL, HST, NE, NO, PIT, TB, CIN, CLV, PHI, MIA","2025","2025","2025314","Home","2025","AFC","AFC East","NYJ","2025","3","4","2025","22","2025","No","No","No","","","","2025","","No","No","","Backfield","Right","2025","","","","10","0.3448275862068966","11","22","0.09401709401709402","2","0.11764705882352941","0.08333333333333333","0.2","2","1","24","1.411764705882353","0.10212765957446808","2.4","12","12","2","1","","","","","","","","1","1","0.05555555555555555","","","1","0.1","","","2","1","","","1","1","1","","116.7","0.10526315789473684","12","0.4","0.2","0.3","0.1","10","0","0.44000000000000006","0.25882352941176473","4.4","4.102043369","0.2412966687647059","0.4102043369","4.102043369"
"A2B6A272B640","24","Elijah Arroyo","SEA","TE","13","2025","1","14","Elijah","Arroyo","Seattle","Seahawks","SEA","JAX, LA, TEN, HST, ATL, PIT, MIN, NO, TB, WAS, ARZ, SF","2025","2025","2025245","Away","2025","NFC","NFC South","ATL","2025","1","4","2025","22","2025","No","Yes","No","Roll Left","Catch","Horizontal","2025","Open","Yes","No","Flat","","","2025","Cover 1","Single (Closed)","Single (Closed)","8","0.6666666666666666","-2","-2","-0.043478260869565216","1","0.07692307692307693","0.09090909090909091","0.125","1","1","24","1.8461538461538463","0.2823529411764706","3","24","24","26","26","1","1","","","","","","","1","0.16666666666666666","","","1","0.125","","","1","1","","","","","0","","118.8","0.2","19.148876404","0.125","0.125","0.75","","8","0","0.42500000000000004","0.26153846153846155","3.4000000000000004","1.459090909","0.11223776223076923","0.182386363625","1.459090909"
"C6004442AACB","25","Adam Prentice","DEN","FB","17","2025","1","18","Adam","Prentice","Denver","Broncos","DEN","LAC, WAS, NYJ, HST, LV, KC, DAL, CIN, NYG, GB, PHI, JAX, TEN, IND","2025","2025","2025316","Home","2025","AFC","AFC West","LAC","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","Backfield","Right","2025","","","","16","0.5925925925925926","1.75","7","0.042682926829268296","4","0.23529411764705882","0.16666666666666666","0.25","3","0.75","24","1.411764705882353","0.13186813186813187","1.5","6","8","22","7.333333333333333","5","1.6666666666666667","","","1","","","","3","0.23076923076923078","","","2","0.125","1","0.25","4","1","","","","","0","","89.6","0.2","6","0.3125","0.0625","0.125","0.5","16","0","0.49375","0.4647058823529412","7.9","7.99338558","0.4701991517647059","0.4097975628125","6.556761005"
"F8088CCB7395","26","Austin Hooper","NE","TE","16","2025","1","18","Austin","Hooper","New England","Patriots","NE","LV, MIA, CLV, BLT, CIN, NYG, ATL, PIT, NYJ, TB, BUF, NO, CAR, TEN","2025","2025","2025319","Home","2025","AFC","AFC East","MIA","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","Inline","Right","2025","","","","14","0.7368421052631579","19","38","0.2923076923076923","2","0.125","0.1111111111111111","0.14285714285714285","1","0.5","22","1.375","0.14102564102564102","1.5714285714285714","11","22","-1","-1","","","","","","","","1","2","0.25","","","1","0.07142857142857142","","","2","1","","","1","","0","","89.6","0.14285714285714285","-0.16918328999999943","","0.07142857142857142","0.9285714285714286","","14","0","0.2285714285714286","0.2","3.2","2.375213675","0.1484508546875","0.16965811964285712","2.375213675"
"914DF5DC7D31","27","Jake Tonges","SF","TE","16","2025","1","17","Jake","Tonges","San Francisco","49ers","SF","TB, ATL, NYG, CLV, IND, CHI, HST, LA, ARZ, TEN, SEA, JAX, NO, CAR","2025","2025","2025304","Home","2025","NFC","NFC North","CHI","2025","","","2025","","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","15","0.4838709677419355","9.5","19","0.14285714285714285","2","0.125","0.07692307692307693","0.13333333333333333","2","1","22","1.375","0.1286549707602339","1.4666666666666666","11","11","3","1.5","1","0.5","1","0.16666666666666666","1","1","1","","2","0.15384615384615385","","","2","0.13333333333333333","","","2","1","","","","","0","","152.1","0.14285714285714285","2.4710402444999993","0.06666666666666667","0.06666666666666667","0.8666666666666667","","15","0","0.6799999999999999","0.6375","10.2","5.543100648999999","0.34644379056249996","0.3695400432666666","5.543100648999999"
"26F29738ED56","28","Julian Hill","MIA","TE","14","2025","1","18","Julian","Hill","Miami","Dolphins","MIA","CLV, NE, NO, PIT, NYJ, CIN, CAR, LAC, IND, WAS, TB, BUF","2025","2025","2025319","Away","2025","AFC","AFC East","NE","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","17","0.38636363636363635","7.5","30","0.07481296758104738","4","0.2857142857142857","0.09090909090909091","0.23529411764705882","2","0.5","21","1.5","0.05614973262032086","1.2352941176470589","5.25","10.5","21","10.5","7","3.5","","","1","1","","1","4","0.11428571428571428","1","0.5","1","0.058823529411764705","1","0.25","3","0.75","2","0.5","1","1","1","","65.6","0.12903225806451613","-2.3070600082499997","","0.17647058823529413","0.8235294117647058","","17","0","0.24117647058823527","0.2928571428571428","4.1","7.7052765260000005","0.5503768947142857","0.45325156035294123","7.7052765260000005"
"DE0D0BBF924B","29","Breece Hall","NYJ","RB","16","2025","1","17","Breece","Hall","New York","Jets","NYJ","CAR, MIA, JAX, BLT, ATL, PIT, CIN, DAL, DEN, BUF, CLV, TB, NE, NO","2025","2025","2025300","Home","2025","AFC","AFC East","NE","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","5","0.5555555555555556","1","1","0.02702702702702703","1","0.0625","0.125","0.2","1","1","21","1.3125","0.2727272727272727","4.2","21","21","20","20","19","19","","","","","","","","","2","2","1","0.2","","","1","1","","","","","0","","118.8","0.14285714285714285","15.270629371","","","","1","5","0","2.14","0.6687500000000001","10.700000000000001","11.994290357","0.7496431473125","0.2569863014","1.284931507"
"ACA848E54FF3","30","Luke Farrell","SF","TE","17","2025","1","18","Luke","Farrell","San Francisco","49ers","SF","NO, CLV, TB, LA, ARZ, TEN, SEA, JAX, CAR, IND, HST, ATL, CHI, NYG","2025","2025","2025307","Home","2025","NFC","NFC West","SEA","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","27","0.84375","1.5","3","0.022727272727272728","2","0.11764705882352941","0.07407407407407407","0.07407407407407407","2","1","20","1.1764705882352942","0.11695906432748537","0.7407407407407407","10","10","17","8.5","6","3","2","0.3333333333333333","2","","","","1","0.07692307692307693","1","0.5","2","0.07407407407407407","","","2","1","","","","","0","","147.9","0.08333333333333333","3.9272670935000003","0.25925925925925924","0.1111111111111111","0.6296296296296297","","27","0","0.5925925925925926","0.9411764705882353","16","4.430525362","0.2606191389411765","0.16409353192592593","4.430525362"
"80352EC8CB80","31","Tahj Washington","MIA","WR","6","2025","1","18","Tahj","Washington","Miami","Dolphins","MIA","TB, WAS, CAR, NE, BUF, BLT","2025","2025","2025319","Away","2025","AFC","AFC East","NE","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","3","0.13043478260869565","31","62","0.21379310344827587","2","0.3333333333333333","0.08695652173913043","0.6666666666666666","1","0.5","19","3.1666666666666665","0.07569721115537849","6.333333333333333","9.5","19","","","","","","","","","","1","2","0.10526315789473684","","","1","0.3333333333333333","","","1","0.5","","","","","0","","83.3","0.6666666666666666","-3.9660529350000004","1","","","","3","0","0.9666666666666668","0.4833333333333334","2.9000000000000004","4.801282050999999","0.8002136751666665","1.600427350333333","4.801282050999999"
"15623D89EFE6","32","Kenneth Walker","SEA","RB","17","2025","1","18","Kenneth","Walker","Seattle","Seahawks","SEA","SF, LA, HST, TEN, PIT, ATL, MIN, IND, NO, CAR, TB, ARZ, WAS, JAX","2025","2025","2025307","Away","2025","NFC","NFC West","SF","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","3","0.21428571428571427","1","1","0.012987012987012988","1","0.058823529411764705","0.07692307692307693","0.3333333333333333","1","1","18","1.0588235294117647","0.17647058823529413","6","18","18","17","17","2","2","","","","","","","1","0.16666666666666666","","","1","0.3333333333333333","","","1","1","","","","","0","","118.8","0.3333333333333333","12.270629371","0.3333333333333333","0.3333333333333333","","0.3333333333333333","3","0","5.666666666666667","1","17","14.751601985","0.8677412932352941","0.47246376799999995","1.417391304"
"85BAB4B5A3C0","33","Tyler Conklin","LAC","TE","10","2025","1","18","Tyler","Conklin","Los Angeles","Chargers","LAC","PIT, NYG, MIN, LV, KC, WAS, MIA, DEN","2025","2025","2025316","Away","2025","AFC","AFC West","DEN","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","3","0.25","17","17","0.2537313432835821","1","0.1","0.125","0.3333333333333333","1","1","17","1.7","0.16666666666666666","5.666666666666667","17","17","","","","","","","","","","","","","","","1","0.3333333333333333","","","1","1","","","","","0","","118.8","0.2","5.31927711","","","0.6666666666666666","0.3333333333333333","3","0","0.9","0.27","2.7","1.582608696","0.15826086960000002","0.527536232","1.582608696"
"74C759828F4B","34","Ray Davis","BUF","RB","17","2025","1","18","Ray","Davis","Buffalo","Bills","BUF","ATL, TB, NO, CIN, MIA, CAR, CLV, PHI, NYJ, BLT, KC, HST, NE, PIT","2025","2025","2025314","Home","2025","AFC","AFC East","NYJ","2025","3","4","2025","22","2025","No","No","No","","","","2025","","No","No","","Backfield","Left","2025","","","","6","0.20689655172413793","-1","-1","-0.004273504273504274","1","0.058823529411764705","0.041666666666666664","0.16666666666666666","1","1","16","0.9411764705882353","0.06808510638297872","2.6666666666666665","16","16","17","17","","","1","0.5","1","","","","1","0.05555555555555555","","","1","0.16666666666666666","","","1","1","","","","","0","","158.3","0.16666666666666666","10.180972079","","","","1","6","0","1.5666666666666667","0.5529411764705883","9.4","4.624007156","0.2720004209411765","0.2691919191666667","1.615151515"
"E12C8F2A42A9","35","Cade Stover","HST","TE","9","2025","1","18","Cade","Stover","Houston","Texans","HST","BUF, LAC, IND, LA, ARZ, TEN, LV, KC","2025","2025","2025310","Home","2025","AFC","AFC South","IND","2025","","","2025","","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","4","1","4.5","9","0.20454545454545456","2","0.2222222222222222","0.5","0.5","2","1","16","1.7777777777777777","1","4","8","8","7","3.5","4","2","","","1","","","","2","0.5","","","1","0.25","","","2","1","","","1","1","1","","100","0.5","1.7256755839999993","0.25","","0.75","","4","0","0.9","0.4","3.6","3.853620009","0.42818000100000003","0.96340500225","3.853620009"
"457CD877879B","36","Kenneth Gainwell","PIT","RB","17","2025","1","18","Kenneth","Gainwell","Pittsburgh","Steelers","PIT","MIA, CHI, MIN, NE, GB, CIN, NYJ, BLT, DET, SEA, IND, CLV, LAC, BUF","2025","2025","2025321","Home","2025","AFC","AFC North","BLT","2025","1","3","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","5","1","2","2","0.058823529411764705","1","0.058823529411764705","0.25","0.2","1","1","16","0.9411764705882353","0.8888888888888888","3.2","16","16","14","14","8","8","","","","","","","1","0.3333333333333333","1","1","1","0.2","","","1","1","","","","","0","","118.8","0.25","9.605346913","0.8","0.2","","","5","0","0.52","0.15294117647058825","2.6","1.269047619","0.07464985994117647","0.2538095238","1.269047619"
"69995359EE53","37","Lil'Jordan Humphrey","DEN, NYG","WR","10","2025","1","18","Lil'Jordan","Humphrey","Denver","Broncos","DEN","PHI, GB, LV, KC, WAS, LAC, JAX, DEN","2025","2025","2025316","Home","2025","AFC","AFC West","LAC","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","3","0.2","4.5","9","0.11842105263157894","2","0.2","0.14285714285714285","0.6666666666666666","2","1","16","1.6","0.22535211267605634","5.333333333333333","8","8","7","3.5","1","0.5","","","","","","","2","0.2222222222222222","","","2","0.6666666666666666","","","2","1","","","1","1","1","","100","0.6666666666666666","1.2537715254999995","1","","","","3","0","1.2","0.36","3.6","2.825998905","0.2825998905","0.9419996350000001","2.825998905"
"A6B74DDBC2DC","38","Theo Wease","MIA","WR","3","2025","1","18","Theo","Wease","Miami","Dolphins","MIA","CIN, TB, NE","2025","2025","2025319","Away","2025","AFC","AFC East","NE","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","1","0.058823529411764705","13","13","0.09558823529411764","1","0.3333333333333333","0.058823529411764705","1","1","1","16","5.333333333333333","0.10738255033557047","16","16","16","3","3","1","1","","","","","","","1","0.07692307692307693","","","1","1","","","1","1","","","","","0","","118.8","1","7.0854755780000005","1","","","","1","0","2.6","0.8666666666666667","2.6","1.47375","0.49124999999999996","1.47375","1.47375"
"721093239C3A","39","George Kittle","SF","TE","11","2025","1","18","George","Kittle","San Francisco","49ers","SF","SEA, LA, ARZ, CAR, TEN, IND, CLV, NYG, ATL, HST","2025","2025","2025307","Home","2025","NFC","NFC West","SEA","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","14","0.6666666666666666","10.666666666666666","32","0.367816091954023","3","0.2727272727272727","0.16666666666666666","0.21428571428571427","3","1","16","1.4545454545454546","0.14414414414414414","1.1428571428571428","5.333333333333333","5.333333333333333","","","","","2","0.5","3","2","2","","2","0.25","","","2","0.14285714285714285","","","3","1","","","2","2","1","","128.5","0.3","-3.6028198923333328","0.14285714285714285","0.21428571428571427","0.6428571428571429","","14","0","1.1857142857142857","1.5090909090909093","16.6","7.765938729","0.7059944299090909","0.5547099092142858","7.765938729"
"B6356D3BA0C1","40","Rhamondre Stevenson","NE","RB","14","2025","1","18","Rhamondre","Stevenson","New England","Patriots","NE","NO, CLV, PIT, CIN, NYG, LV, BLT, NYJ, MIA, CAR, TEN, BUF","2025","2025","2025319","Home","2025","AFC","AFC East","MIA","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","6","0.4","2.5","5","0.04672897196261682","2","0.14285714285714285","0.14285714285714285","0.3333333333333333","2","1","15","1.0714285714285714","0.0967741935483871","2.5","7.5","7.5","10","5","2","1","","","1","","","","","","","","","0","","","2","1","","","","","0","","97.9","0.5","1.0479564754999995","0.6666666666666666","","","0.3333333333333333","6","0","6.55","2.807142857142857","39.3","9.147222133","0.6533730095","0.4435820895","2.661492537"
"CC59BA77B410","41","AJ Barner","SEA","TE","17","2025","1","18","AJ","Barner","Seattle","Seahawks","SEA","JAX, LA, TEN, HST, ATL, PIT, IND, MIN, CAR, NO, TB, WAS, ARZ, SF","2025","2025","2025307","Away","2025","NFC","NFC West","SF","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","Inline","Left","2025","","","","13","0.9285714285714286","3","3","0.03896103896103896","1","0.058823529411764705","0.07692307692307693","0.07692307692307693","1","1","15","0.8823529411764706","0.14705882352941177","1.1538461538461537","15","15","12","12","3","3","","","1","","","","1","0.16666666666666666","","","1","0.07692307692307693","","","1","1","","","","","0","","118.8","0.1111111111111111","8.67816092","","0.07692307692307693","0.9230769230769231","","13","0","0.19230769230769232","0.14705882352941177","2.5","3.154979699","0.18558704111764707","0.2426907460769231","3.154979699"
"0A1433C3C408","42","Kimani Vidal","LAC","RB","13","2025","1","18","Kimani","Vidal","Los Angeles","Chargers","LAC","PHI, DAL, DEN, MIA, IND, JAX, WAS, TEN, LV, KC, MIN, NYG, PIT","2025","2025","2025316","Away","2025","AFC","AFC West","DEN","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","8","0.42105263157894735","0.5","1","0.006756756756756757","2","0.15384615384615385","0.14285714285714285","0.25","2","1","14","1.0769230769230769","0.109375","1.75","7","7","13","6.5","2","1","","","","","","","","","","","2","0.25","","","2","1","","","","","0","","95.8","0.18181818181818182","0.893159496","","","","1","8","0","3.0125","1.853846153846154","24.1","27.34106732","2.1031590246153846","0.363376124375","2.907008995"
"A1C0E8F1B160","43","Jeremy Ruckert","NYJ","TE","17","2025","1","18","Jeremy","Ruckert","New York","Jets","NYJ","BLT, JAX, NO, DAL, CIN, PIT, NE, TB, ATL, BUF, DEN, CAR, MIA, CLV","2025","2025","2025314","Away","2025","AFC","AFC East","BUF","2025","3","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","8","0.7272727272727273","2","2","0.05405405405405406","1","0.058823529411764705","0.1","0.125","1","1","14","0.8235294117647058","0.17721518987341772","1.75","14","14","12","12","2","2","","","","","","","1","0.125","","","1","0.125","","","1","1","","","","","0","","118.8","0.125","7.629929221","","0.125","0.875","","8","0","0.30000000000000004","0.14117647058823532","2.4000000000000004","1.437297297","0.0845468998235294","0.179662162125","1.437297297"
"674B0E281C56","44","Alec Ingold","MIA","FB","17","2025","1","18","Alec","Ingold","Miami","Dolphins","MIA","IND, LAC, CAR, WAS, TB, BUF, CLV, NO, NE, PIT, ATL, NYJ, BLT, CIN","2025","2025","2025319","Away","2025","AFC","AFC East","NE","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","20","0.40816326530612246","4","16","0.03375527426160337","4","0.23529411764705882","0.08163265306122448","0.2","3","0.75","13","0.7647058823529411","0.028199566160520606","0.65","3.25","4.333333333333333","13","4.333333333333333","7","2.3333333333333335","","","","","","","2","0.05128205128205128","","","1","0.05","","","3","0.75","","","","","0","1","78.1","0.1","3.25","0.15","0.2","0.4","0.25","20","0","0.22999999999999998","0.27058823529411763","4.6","6.887119845999999","0.40512469682352936","0.30567638064999997","6.113527613"
"95E9EB9FC5D5","45","James Cook","BUF","RB","17","2025","1","18","James","Cook","Buffalo","Bills","BUF","PIT, TB, CIN, NO, CLV, MIA, CAR, PHI, BLT, NYJ, KC, NE, HST, ATL","2025","2025","2025314","Home","2025","AFC","AFC East","NYJ","2025","3","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","14","0.4827586206896552","-4","-8","-0.03418803418803419","2","0.11764705882352941","0.08333333333333333","0.14285714285714285","2","1","13","0.7647058823529411","0.05531914893617021","0.9285714285714286","6.5","6.5","21","10.5","2","1","","","1","","","","2","0.1111111111111111","2","1","1","0.07142857142857142","","","2","1","1","0.5","","","0","","93.8","0.14285714285714285","1.3261135700000004","","","","1","14","0","4.35","3.5823529411764703","60.9","44.993637281000005","2.6466845459411767","0.2120941558571429","2.9693181820000003"
"F4A7A75F3F7C","46","Jaylen Wright","MIA","RB","10","2025","1","18","Jaylen","Wright","Miami","Dolphins","MIA","WAS, NYJ, CLV, BUF, NO, ATL, PIT, CIN, TB, NE","2025","2025","2025319","Away","2025","AFC","AFC East","NE","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","5","0.15151515151515152","-3","-6","-0.02040816326530612","2","0.2","0.06060606060606061","0.4","2","1","13","1.3","0.04126984126984127","2.6","6.5","6.5","19","9.5","7","3.5","","","","","","","1","0.038461538461538464","","","1","0.2","","","2","1","1","0.5","","","0","","93.8","0.4","1.0417994989999997","","0.2","","0.8","5","0","1.3800000000000001","0.6900000000000001","6.9","8.331796904","0.8331796904000001","0.5611775362","2.8058876809999997"
"9EE3D63039BC","47","Evan Engram","DEN","TE","16","2025","1","18","Evan","Engram","Denver","Broncos","DEN","TEN, NYJ, HST, LV, DAL, CIN, NYG, KC, PHI, WAS, GB, IND, JAX, LAC","2025","2025","2025316","Home","2025","AFC","AFC West","LAC","2025","1","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","21","0.8076923076923077","10","10","0.0641025641025641","1","0.0625","0.043478260869565216","0.047619047619047616","1","1","12","0.75","0.075","0.5714285714285714","12","12","2","2","1","1","","","","","","","","","","","1","0.047619047619047616","","","1","1","","","1","1","1","","116.7","0.05555555555555555","4.231496063","0.19047619047619047","0.2857142857142857","0.5238095238095238","","21","0","0.10476190476190476","0.1375","2.2","1.489130435","0.0930706521875","0.0709109730952381","1.489130435"
"1432C4BBD3FE","48","Tyrone Tracy","NYG","RB","15","2025","1","18","Tyrone","Tracy","New York","Giants","NYG","DET, DAL, CHI, NE, MIN, KC, LV, GB, SF, WAS, PHI, DEN","2025","2025","2025313","Home","2025","NFC","NFC East","DAL","2025","3","4","2025","22","2025","Yes","Yes","No","Roll Right","Catch","Horizontal","2025","Open","Yes","No","Flare","Backfield","","2025","Red Zone","Single (Closed)","Single (Closed)","2","1","1.5","3","1","2","0.13333333333333333","1","1","2","1","12","0.8","1","6","6","6","9","4.5","5","2.5","","","1","","","","2","1","","","2","1","","","2","1","","","","","0","","91.7","1","-0.16825081550000043","","","","1","2","0","1.6","0.21333333333333335","3.2","3.5146551720000003","0.23431034480000001","1.7573275860000002","3.5146551720000003"
"0977ADE2A72C","49","Tucker Fisk","LAC","TE","10","2025","1","13","Tucker","Fisk","Los Angeles","Chargers","LAC","PIT, NYG, MIN, LV, WAS, TEN, MIA, DEN, IND, JAX","2025","2025","2025240","Home","2025","AFC","AFC West","LV","2025","2","4","2025","22","2025","No","No","No","","","","2025","","No","No","","Inline","Left","2025","","","","11","0.8461538461538461","","","","1","0.1","0.125","0.09090909090909091","1","1","12","1.2","0.13636363636363635","1.0909090909090908","12","12","12","12","3","3","","","","","","","","","","","1","0.09090909090909091","","","1","1","","","","","0","","116.7","0.125","6.710982659","","","1","","11","0","0.2","0.22000000000000003","2.2","1.392307692","0.1392307692","0.12657342654545453","1.392307692"
"477E48BD62CE","50","Chris Moore","WAS","WR","14","2025","1","18","Chris","Moore","Washington","Commanders","WAS","LV, KC, NYG, DAL, CHI, ATL, DET, DEN, PHI, LAC, SEA, MIA","2025","2025","2025320","Away","2025","NFC","NFC East","PHI","2025","","","2025","","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","1","1","14","14","1","1","0.07142857142857142","1","1","1","1","11","0.7857142857142857","1","11","11","11","-3","-3","-1","-1","","","","","","","1","1","","","1","1","","","1","1","","","1","1","1","","112.5","1","1.186590765","1","","","","1","0","2.1","0.15","2.1","1.784722222","0.12748015871428572","1.784722222","1.784722222"
"F907829075A8","51","Najee Harris","LAC","RB","3","2025","1","3","Najee","Harris","Los Angeles","Chargers","LAC","LV, KC, DEN","2025","2025","2025092","Home","2025","AFC","AFC West","DEN","2025","3","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","1","0.2","1","1","0.03125","1","0.3333333333333333","0.2","1","1","1","11","3.6666666666666665","0.2391304347826087","11","11","11","10","10","5","5","","","","","","","1","0.25","1","1","1","1","","","1","1","","","","","0","","112.5","1","5.270629371","","","","1","1","0","2.7","0.9","2.7","2.1863623629999998","0.7287874543333333","1.397674419","1.397674419"
"83E6F35C3474","52","Andrew Beck","NYJ","FB","17","2025","1","18","Andrew","Beck","New York","Jets","NYJ","TB, NE, BUF, DEN, MIA, CAR, CLV, ATL, BLT, JAX, NO, DAL, CIN, PIT","2025","2025","2025314","Away","2025","AFC","AFC East","BUF","2025","3","4","2025","22","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","9","0.8181818181818182","3.6","18","0.4864864864864865","5","0.29411764705882354","0.5","0.5555555555555556","2","0.4","11","0.6470588235294118","0.13924050632911392","1.2222222222222223","2.2","5.5","5","2.5","","","1","1","1","1","1","","4","0.5","","","1","0.1111111111111111","1","0.2","3","0.6","","","","","0","","87.5","0.5555555555555556","2.2","0.2222222222222222","","0.5555555555555556","0.2222222222222222","9","0","1.0666666666666667","0.5647058823529412","9.6","11.072957554","0.6513504443529412","1.1004140872222221","9.903726785"
"E104E7F5CCA0","53","Charlie Kolar","BLT","TE","17","2025","1","18","Charlie","Kolar","Baltimore","Ravens","BLT","KC, HST, NYJ, CIN, MIN, CHI, PIT, NE, DET, GB, CLV, BUF, MIA, LA","2025","2025","2025321","Away","2025","AFC","AFC North","PIT","2025","1","3","2025","22","2025","No","No","No","","","","2025","","No","No","","Inline","Left","2025","","","","8","0.8","5","5","0.38461538461538464","1","0.058823529411764705","0.2","0.125","1","1","10","0.5882352941176471","0.7142857142857143","1.25","10","10","5","5","","","1","0.5","1","","","","1","1","","","1","0.125","","","1","1","","","","","0","","147.9","0.3333333333333333","3.519975415","","","1","","8","0","1","0.47058823529411764","8","1.576271186","0.09272183447058824","0.19703389825","1.576271186"
"CCC4E7CA8D23","54","Justin Jefferson","MIN","WR","17","2025","1","18","Justin","Jefferson","Minnesota","Vikings","MIN","PHI, PIT, CHI, ATL, CIN, DET, GB, BLT, WAS, DAL, LAC, SEA, NYG, CLV","2025","2025","2025312","Home","2025","NFC","NFC North","GB","2025","2","2","2025","22","2025","No","No","No","","","","2025","","No","No","","Wide","Left","2025","","","","6","1","18.2","91","0.8125","5","0.29411764705882354","0.8333333333333334","0.8333333333333334","1","0.2","9","0.5294117647058824","0.23684210526315788","1.5","1.8","9","4","4","2","2","","","1","","","2","5","0.8333333333333334","","","","0","","","3","0.6","","","2","","0","","","0.8333333333333334","-8.0989207932","0.8333333333333334","0.16666666666666666","","","6","0","0.31666666666666665","0.11176470588235293","1.9","9.92750549","0.5839709111764706","1.6545842483333333","9.92750549"
