teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsSnapsOffenseTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingBlitzedLabel,opponentStatsReceivingRoutesTotal,opponentStatsReceivingTargetsTotal,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsContestedTotal,opponentStatsReceivingTargetsCatchableLabel,opponentStatsReceivingTargetsCatchableTotal,opponentStatsReceivingTargetsCatchablePercentage,opponentStatsReceivingTargetsInEndzone,opponentStatsReceivingTargetsPerRoute,opponentStatsReceivingReceptionsTotal,opponentStatsReceivingReceptionsContested,opponentStatsReceivingReceptionsHero,opponentStatsReceivingReceptionsPercentage,opponentStatsReceivingYardsTotal,opponentStatsReceivingYardsAfterCatchTotal,opponentStatsReceivingYardsAfterContactTotal,opponentStatsReceivingYardsAirTotal,opponentStatsReceivingTouchdownsTotal,opponentStatsReceivingTouchdownsInEndzone,opponentStatsReceivingDropsTotal,opponentStatsReceivingMissedTacklesForcedTotal,opponentStatsReceivingMissedTacklesForcedPerReception,opponentStatsReceivingAlignmentBackfieldTargetsPercentage,opponentStatsReceivingAlignmentInlineTargetsPercentage,opponentStatsReceivingAlignmentSlotTargetsPercentage,opponentStatsReceivingAlignmentWideTargetsPercentage,opponentStatsReceivingTargetedReadFirstTotal,opponentStatsReceivingTargetedReadFirstPercentage,opponentStatsReceivingTargetedReadDesignTotal,opponentStatsReceivingTargetedReadDesignPercentage,opponentStatsReceivingAverageDepthOfTarget,opponentStatsReceivingPasserRatingWhenTargeted,opponentStatsReceivingAveragesPerRouteYardsTotal,opponentStatsReceivingAveragesPerTargetYardsTotal,opponentStatsReceivingAveragesPerTargetYardsOverExpected,opponentStatsReceivingAveragesPerTargetDropsTotal,opponentStatsReceivingAveragesPerReceptionYardsTotal,opponentStatsReceivingAveragesPerReceptionYardsAfterCatch,opponentStatsReceivingAveragesPerReceptionYardsAfterContact,opponentStatsFirstDownsPassing,opponentStatsInside20ReceivingTargetsTotal
1,Arizona,Cardinals,1,SF,NFC,NFC West,Closed,Closed,Cover 1,17,102,No,Yes,No,453,88,No,17,No,67,0.7614,9,0.1943,55,7,,0.625,631,278,81,734,1,,4,5,0.0909,0.1477,0.1364,0.3295,0.3864,64,0.7273,8,0.0909,8.3409,87.8,1.3929,7.1705,-0.4497,0.0455,11.4727,5.0545,1.4727,30,23
5,Carolina,Panthers,,ATL,NFC,NFC South,Open,Closed,Cover 1,17,126,No,No,No,555,102,No,11,No,82,0.8039,8,0.1838,67,2,1,0.6569,626,244,106,981,6,5,7,10,0.1493,0.1176,0.0588,0.3431,0.4804,77,0.7549,7,0.0686,9.6176,97.9,1.1279,6.1373,-1.7983,0.0686,9.3433,3.6418,1.5821,39,14
6,Chicago,Bears,,GB,NFC,NFC North,Closed,Closed,Cover 1,17,85,No,No,Yes,375,64,No,6,Yes,47,0.7344,5,0.1707,40,1,1,0.625,567,257,64,568,,,2,2,0.05,0.0938,0.1094,0.2656,0.5312,50,0.7812,5,0.0781,8.875,91.1,1.512,8.8594,0.8922,0.0312,14.175,6.425,1.6,30,10
24,New York,Giants,,PHI,NFC,NFC East,Closed,Closed,Cover 1,17,164,No,Yes,No,714,120,No,15,Yes,89,0.7417,7,0.1681,76,9,4,0.6333,1052,487,157,1124,6,3,7,14,0.1842,0.0833,0.05,0.3583,0.5083,104,0.8667,9,0.075,9.3667,108.1,1.4734,8.7667,0.8363,0.0583,13.8421,6.4079,2.0658,49,12
10,Denver,Broncos,1,KC,AFC,AFC West,Closed,Closed,Cover 1,17,204,No,Yes,No,876,168,No,21,No,127,0.756,10,0.1918,117,15,4,0.6964,1208,569,194,1257,4,2,3,14,0.1197,0.125,0.1071,0.3512,0.4167,139,0.8274,10,0.0595,7.4821,88.1,1.379,7.1905,-0.2399,0.0179,10.3248,4.8632,1.6581,71,16
14,Indianapolis,Colts,1,JAX,AFC,AFC South,Closed,Closed,Cover 1,17,83,No,Yes,Yes,348,63,No,8,No,47,0.746,4,0.181,40,3,,0.6349,378,186,86,527,6,2,2,6,0.15,0.0952,0.0794,0.3651,0.4444,55,0.873,11,0.1746,8.3651,105.1,1.0862,6,-1.6465,0.0317,9.45,4.65,2.15,23,11
28,Seattle,Seahawks,,LA,NFC,NFC West,Open,Closed,Cover 1,17,141,Yes,No,No,603,115,No,17,Yes,86,0.7478,7,0.1907,71,9,6,0.6174,821,391,147,932,7,2,6,6,0.0845,0.1217,0.0957,0.3565,0.4174,82,0.713,17,0.1478,8.1043,85.5,1.3615,7.1391,-0.3085,0.0522,11.5634,5.507,2.0704,47,21
17,Los Angeles,Rams,1,SEA,NFC,NFC West,Open,Closed,Cover 1,17,121,Yes,No,No,542,99,No,16,Yes,75,0.7576,4,0.1827,58,5,1,0.5859,790,440,156,948,5,2,8,10,0.1724,0.1313,0.0707,0.3434,0.4545,82,0.8283,9,0.0909,9.5758,96.8,1.4576,7.9798,0.0407,0.0808,13.6207,7.5862,2.6897,40,10
22,New England,Patriots,1,BUF,AFC,AFC East,Open,Closed,Cover 1,17,206,No,Yes,No,904,171,No,25,No,123,0.7193,11,0.1892,97,10,4,0.5673,1109,517,232,1788,4,1,18,13,0.134,0.0936,0.076,0.3743,0.4561,134,0.7836,16,0.0936,10.4561,79.3,1.2268,6.4854,-1.648,0.1053,11.433,5.3299,2.3918,60,15
30,Tampa Bay,Buccaneers,1,NO,NFC,NFC South,Closed,Closed,Cover 1,17,85,No,No,Yes,342,67,No,14,Yes,52,0.7761,4,0.1959,43,7,2,0.6418,626,277,94,709,5,2,2,7,0.1628,0.1045,0.1791,0.2537,0.4627,54,0.806,3,0.0448,10.5821,113.2,1.8304,9.3433,0.7913,0.0299,14.5581,6.4419,2.186,34,6
20,Miami,Dolphins,,NYJ,AFC,AFC East,Closed,Closed,Cover 1,17,105,No,Yes,Yes,445,86,No,11,No,61,0.7093,4,0.1933,51,4,4,0.593,643,275,144,787,1,,4,7,0.1373,0.093,0.0349,0.3488,0.5233,64,0.7442,9,0.1047,9.1512,86.5,1.4449,7.4767,-0.4754,0.0465,12.6078,5.3922,2.8235,28,14
31,Tennessee,Titans,1,HST,AFC,AFC South,Closed,Closed,Cover 1,17,98,No,No,Yes,396,83,No,11,Yes,62,0.747,4,0.2096,53,6,,0.6386,667,370,166,530,4,1,5,10,0.1887,0.0964,0.1807,0.3614,0.3494,74,0.8916,15,0.1807,6.3855,99.8,1.6843,8.0361,0.6703,0.0602,12.5849,6.9811,3.1321,37,18
3,Baltimore,Ravens,1,CLV,AFC,AFC North,Closed,Closed,Cover 1,17,181,No,No,No,802,151,No,24,Yes,115,0.7616,12,0.1883,93,11,6,0.6159,1096,418,143,1524,5,2,10,8,0.086,0.0861,0.0993,0.3311,0.4834,115,0.7616,14,0.0927,10.0927,89.2,1.3666,7.2583,-0.8041,0.0662,11.7849,4.4946,1.5376,65,22
12,Green Bay,Packers,1,CHI,NFC,NFC North,Closed,Closed,Cover 1,17,103,No,No,Yes,456,79,No,14,Yes,56,0.7089,7,0.1732,49,9,2,0.6203,599,279,72,692,4,2,3,6,0.1224,0.1392,0.0506,0.3418,0.4684,66,0.8354,4,0.0506,8.7595,91.7,1.3136,7.5823,-0.3427,0.038,12.2245,5.6939,1.4694,40,14
25,New York,Jets,1,MIA,AFC,AFC East,Closed,Closed,Cover 1,17,178,No,Yes,Yes,748,146,No,22,No,108,0.7397,11,0.1952,90,10,3,0.6164,1079,515,169,1313,5,3,6,10,0.1111,0.0685,0.1301,0.3425,0.4589,115,0.7877,14,0.0959,8.9932,90,1.4425,7.3904,-0.45,0.0411,11.9889,5.7222,1.8778,55,20
18,Los Angeles,Chargers,,LV,AFC,AFC West,Closed,Closed,Cover 1,17,78,No,No,No,338,60,No,14,Yes,47,0.7833,10,0.1775,39,8,3,0.65,475,209,68,579,7,5,2,3,0.0769,0.1167,0.0167,0.3,0.5667,52,0.8667,7,0.1167,9.65,121.2,1.4053,7.9167,0.0542,0.0333,12.1795,5.359,1.7436,26,12
15,Jacksonville,Jaguars,,IND,AFC,AFC South,Closed,Closed,Cover 1,17,211,No,Yes,Yes,902,181,No,24,No,147,0.8122,5,0.2007,123,12,5,0.6796,1562,803,230,1539,10,4,11,18,0.1463,0.1602,0.1215,0.2707,0.442,138,0.7624,18,0.0994,8.5028,110.8,1.7317,8.6298,0.8046,0.0608,12.6992,6.5285,1.8699,82,17
13,Houston,Texans,,TEN,AFC,AFC South,Closed,Closed,Cover 1,17,154,No,No,Yes,656,130,No,11,Yes,82,0.6308,8,0.1982,65,3,3,0.5,980,587,127,1377,6,1,10,6,0.0923,0.1,0.0846,0.3846,0.4231,112,0.8615,14,0.1077,10.5923,71.3,1.4939,7.5385,-0.6988,0.0769,15.0769,9.0308,1.9538,41,15
11,Detroit,Lions,1,MIN,NFC,NFC North,Closed,Closed,Cover 1,17,255,No,Yes,Yes,1101,210,No,32,No,141,0.6714,14,0.1907,116,13,6,0.5524,1608,649,202,2404,6,2,9,15,0.1293,0.0619,0.0905,0.3952,0.4524,160,0.7619,12,0.0571,11.4476,79.6,1.4605,7.6571,-0.6504,0.0429,13.8621,5.5948,1.7414,77,27
23,New Orleans,Saints,,TB,NFC,NFC South,Closed,Closed,Cover 1,17,175,No,No,Yes,745,140,No,32,Yes,107,0.7643,6,0.1879,77,15,5,0.55,1152,557,167,1490,4,2,12,10,0.1299,0.0857,0.0571,0.4214,0.4286,105,0.75,6,0.0429,10.6429,79.8,1.5463,8.2286,-0.0545,0.0857,14.961,7.2338,2.1688,56,12
21,Minnesota,Vikings,,DET,NFC,NFC North,Closed,Closed,Cover 1,17,77,No,Yes,Yes,343,63,No,15,No,44,0.6984,2,0.1837,38,10,,0.6032,447,137,53,688,2,,2,4,0.1053,0.1111,0.0476,0.3651,0.4762,52,0.8254,3,0.0476,10.9206,79.3,1.3032,7.0952,-1.0737,0.0317,11.7632,3.6053,1.3947,24,5
9,Dallas,Cowboys,1,WAS,NFC,NFC East,Open,Closed,Cover 1,17,151,No,Yes,Yes,651,123,No,20,No,104,0.8455,6,0.1889,87,8,1,0.7073,1281,658,257,1154,11,5,9,10,0.1149,0.0976,0.065,0.3659,0.4715,96,0.7805,14,0.1138,9.3821,130.8,1.9677,10.4146,2.4685,0.0732,14.7241,7.5632,2.954,53,12
