gameGameId,gameSeason,gameSeasonTypeSeasonTypeId,gameWeek,teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,teamStatsGamesPlayed,opponentStatsRushingAttemptsTotal,opponentStatsRushingAttemptsStuffsPercentage,opponentStatsRushingAttemptsSuccessPercentage,opponentStatsRushingYardsTotal,opponentStatsRushingYardsPerAttempt,opponentStatsRushingYardsBeforeContactPerAttempt,opponentStatsRushingYardsAfterContactTotal,opponentStatsRushingYardsAfterContactPerAttempt,opponentStatsRushingYardsAfterContactPercentage,opponentStatsRushingYardsExplosiveTotal,opponentStatsRushingYardsExplosivePercentage,opponentStatsRushingTouchdownsTotal,opponentStatsRushingTouchdownsPercentage,opponentStatsRushingMissedTacklesForcedTotal,opponentStatsRushingMissedTacklesForcedPerAttempt,opponentStatsRushingFumblesTotal,opponentStatsRushingRunsExplosivePercentage,opponentStatsRushingConceptZoneAttemptsTotal,opponentStatsRushingConceptZoneAttemptsPercentage,opponentStatsRushingConceptZoneAttemptsSuccessPercentage,opponentStatsRushingConceptZoneYardsTotal,opponentStatsRushingConceptZoneYardsPerAttempt,opponentStatsRushingConceptZoneTouchdownsTotal,opponentStatsRushingConceptManAttemptsTotal,opponentStatsRushingConceptManAttemptsPercentage,opponentStatsRushingConceptManAttemptsSuccessPercentage,opponentStatsRushingConceptManYardsTotal,opponentStatsRushingConceptManYardsPerAttempt,opponentStatsRushingConceptManTouchdownsTotal,opponentStatsFirstDownsRushing,opponentStatsInside5RushingAttemptsTotal
2024320,2024,1,18,20,Miami,Dolphins,,NYJ,AFC,AFC East,17,405,0.45685279187817257,0.4765432098765432,1763,4.353086419753087,1.5160493827160493,1042,2.5728395061728393,0.5910380034032898,530,0.30062393647192287,12,0.02962962962962963,79,0.19506172839506172,5,0.05925925925925926,162,0.4,0.46296296296296297,674,4.160493827160494,4,186,0.45925925925925926,0.5,848,4.559139784946237,8,97,17
2024315,2024,1,18,31,Tennessee,Titans,True,HST,AFC,AFC South,17,503,0.44421906693711966,0.49502982107355864,2277,4.526838966202783,1.8648111332007953,1095,2.176938369781312,0.48089591567852435,766,0.33640755379885817,21,0.041749502982107355,63,0.12524850894632206,5,0.04970178926441352,217,0.43141153081510936,0.4700460829493088,974,4.488479262672811,7,206,0.4095427435387674,0.5145631067961165,935,4.538834951456311,11,118,31
2024306,2024,1,18,3,Baltimore,Ravens,True,CLV,AFC,AFC North,17,383,0.4477211796246649,0.46736292428198434,1361,3.553524804177546,1.4804177545691906,637,1.6631853785900783,0.4680382072005878,181,0.13299044819985306,12,0.031331592689295036,43,0.1122715404699739,5,0.02610966057441253,181,0.4725848563968668,0.4861878453038674,654,3.613259668508287,4,140,0.36553524804177545,0.45,496,3.5428571428571427,4,69,21
2024310,2024,1,18,12,Green Bay,Packers,True,CHI,NFC,NFC North,17,426,0.5036144578313253,0.4507042253521127,1689,3.964788732394366,1.4272300469483568,880,2.0657276995305165,0.5210183540556542,463,0.27412670219064533,13,0.03051643192488263,50,0.11737089201877934,7,0.051643192488262914,195,0.45774647887323944,0.4256410256410256,707,3.6256410256410256,7,164,0.38497652582159625,0.47560975609756095,742,4.524390243902439,5,104,24
2024320,2024,1,18,25,New York,Jets,True,MIA,AFC,AFC East,17,504,0.444672131147541,0.4880952380952381,2059,4.0853174603174605,1.2876984126984128,1214,2.4087301587301586,0.5896066051481301,328,0.1593006313744536,22,0.04365079365079365,75,0.1488095238095238,7,0.027777777777777776,200,0.3968253968253968,0.43,665,3.325,4,231,0.4583333333333333,0.5194805194805194,1073,4.645021645021645,10,129,32
2024319,2024,1,18,18,Los Angeles,Chargers,,LV,AFC,AFC West,17,426,0.4033816425120773,0.5469483568075117,1997,4.687793427230047,1.5446009389671362,1020,2.3943661971830985,0.5107661492238358,509,0.2548823234852278,7,0.01643192488262911,52,0.12206572769953052,6,0.04929577464788732,222,0.5211267605633803,0.5495495495495496,990,4.45945945945946,2,135,0.31690140845070425,0.5259259259259259,642,4.7555555555555555,4,108,10
2024311,2024,1,18,15,Jacksonville,Jaguars,,IND,AFC,AFC South,17,511,0.41922290388548056,0.5068493150684932,2254,4.410958904109589,1.9021526418786692,970,1.898238747553816,0.4303460514640639,592,0.2626441881100266,19,0.03718199608610567,48,0.09393346379647749,4,0.05675146771037182,213,0.41682974559686886,0.460093896713615,855,4.014084507042254,6,196,0.3835616438356164,0.5357142857142857,945,4.821428571428571,12,137,21
2024315,2024,1,18,13,Houston,Texans,,TEN,AFC,AFC South,17,447,0.4601366742596811,0.465324384787472,1938,4.3355704697986575,1.7248322147651007,928,2.076062639821029,0.478844169246646,625,0.32249742002063986,11,0.024608501118568233,41,0.09172259507829977,10,0.06040268456375839,191,0.4272930648769575,0.41361256544502617,686,3.5916230366492146,2,196,0.43847874720357943,0.5051020408163265,892,4.551020408163265,7,107,16
2024321,2024,1,18,11,Detroit,Lions,True,MIN,NFC,NFC North,17,369,0.45054945054945056,0.46883468834688347,1672,4.531165311653116,1.89159891598916,707,1.915989159891599,0.42284688995215314,425,0.2541866028708134,18,0.04878048780487805,54,0.14634146341463414,7,0.04607046070460705,151,0.4092140921409214,0.3973509933774834,583,3.8609271523178808,4,149,0.4037940379403794,0.5167785234899329,710,4.76510067114094,10,86,17
2024314,2024,1,18,23,New Orleans,Saints,,TB,NFC,NFC South,17,489,0.35456475583864117,0.5480572597137015,2404,4.916155419222904,2.0286298568507157,1082,2.212678936605317,0.45008319467554075,641,0.26663893510815306,20,0.0408997955010225,82,0.16768916155419222,6,0.053169734151329244,228,0.4662576687116564,0.5570175438596491,1107,4.855263157894737,7,165,0.3374233128834356,0.5575757575757576,779,4.721212121212122,11,133,28
2024321,2024,1,18,21,Minnesota,Vikings,,DET,NFC,NFC North,17,392,0.4649350649350649,0.45408163265306123,1588,4.051020408163265,1.614795918367347,846,2.1581632653061225,0.5327455919395466,283,0.17821158690176322,12,0.030612244897959183,48,0.12244897959183673,5,0.030612244897959183,221,0.5637755102040817,0.4343891402714932,1017,4.601809954751131,8,121,0.3086734693877551,0.4793388429752066,384,3.1735537190082646,3,83,15
2024309,2024,1,18,9,Dallas,Cowboys,True,WAS,NFC,NFC East,17,482,0.3793103448275862,0.5228215767634855,2331,4.83609958506224,2.1825726141078836,978,2.029045643153527,0.4195624195624196,645,0.2767052767052767,25,0.05186721991701245,59,0.12240663900414937,3,0.06431535269709543,248,0.5145228215767634,0.5161290322580645,1158,4.669354838709677,9,154,0.31950207468879666,0.564935064935065,732,4.753246753246753,10,141,20
