teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingIncompletionsThrownAway,opponentStatsPassingIncompletionsBatted,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingTargetedReadCheckdownPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage
25,New York,Jets,,BUF,AFC,AFC East,Closed,Closed,Cover 3,17,153,153,0.803921568627451,6,111,0.7254901960784313,0.855072463768116,0.03410557878260878,14,,18,0.0457516339869281,1050,6.862745098039215,0.7647619047619048,8.823529411764707,423,15,,6,Yes,No,39,0.2549019607843137,-0.09372156862745097,No,0.05228758169934641,0.09803921568627451,0.013071895424836602,,0.6797385620915033,0.0915032679738562,0.6470588235294118,2.596078431372549,2.541025641025641,3.0431654676258995,123.8,No,Yes,67,,
12,Green Bay,Packers,,MIN,NFC,NFC North,Open,Open,Red Zone,17,192,192,0.7708333333333334,7,132,0.6875,0.813953488372093,-0.010635774610465165,20,,14,0.041666666666666664,948,4.9375,0.6687763713080169,5.328125,545,6,1,8,Yes,Yes,74,0.3854166666666667,0.013116666666666665,Yes,0.052083333333333336,0.109375,0.026041666666666668,0.015625,0.546875,0.125,0.5572916666666666,2.733333333333333,2.5054054054054054,3.1686046511627906,88.2,No,No,55,,
3,Baltimore,Ravens,,PIT,AFC,AFC North,Closed,Closed,Cover 1,17,206,206,0.7912621359223301,13,144,0.6990291262135923,0.8324324324324325,0.01939762247567578,16,3,27,0.04854368932038835,1143,5.548543689320389,0.6412948381452318,5.864077669902913,687,10,3,7,No,Yes,63,0.3058252427184466,-0.032505097087378636,Yes,0.04854368932038835,0.10194174757281553,0.024271844660194174,0.019417475728155338,0.6310679611650486,0.12135922330097088,0.6359223300970874,2.5364077669902914,2.522222222222222,3.6737967914438503,93.6,No,No,57,1,0.0048543689320388345
20,Miami,Dolphins,,NE,AFC,AFC East,Closed,Closed,Cover 1,17,177,177,0.8418079096045198,8,143,0.807909604519774,0.8963414634146342,0.06528620237195126,11,2,14,0.022598870056497175,1213,6.853107344632768,0.7304204451772465,8.096045197740112,480,11,,9,Yes,No,45,0.2542372881355932,-0.08327033898305085,Yes,0.04519774011299435,0.0847457627118644,0.011299435028248588,0.01694915254237288,0.6440677966101694,0.12429378531073447,0.6440677966101694,2.5316384180790963,2.417777777777778,2.926829268292683,115.9,No,Yes,63,1,0.005649717514124294
15,Jacksonville,Jaguars,True,TEN,AFC,AFC South,Closed,Open,Cover 4,17,197,197,0.7969543147208121,11,133,0.6751269035532995,0.7912087912087912,-0.009966002802197838,11,3,72,0.05583756345177665,942,4.781725888324873,0.554140127388535,4.680203045685279,804,8,4,9,No,Yes,51,0.25888324873096447,-0.07018959390862942,No,0.025380710659898477,0.1218274111675127,0.03553299492385787,0.01015228426395939,0.6700507614213198,0.09137055837563451,0.5888324873096447,2.482741116751269,2.4784313725490197,4.39344262295082,83.3,No,No,49,1,0.005076142131979695
18,Los Angeles,Chargers,,DEN,AFC,AFC West,Open,Open,Red Zone,17,179,179,0.770949720670391,8,124,0.6927374301675978,0.8301886792452831,0.015404218031446648,13,5,32,0.0446927374301676,1040,5.810055865921788,0.7403846153846154,5.837988826815643,525,7,3,10,No,Yes,54,0.3016759776536313,-0.03895083798882682,No,0.055865921787709494,0.12849162011173185,0.0223463687150838,0.00558659217877095,0.6368715083798883,0.12849162011173185,0.5698324022346368,2.5497206703910615,2.412962962962963,3.2919254658385095,90.1,No,No,53,1,0.00558659217877095
21,Minnesota,Vikings,True,GB,NFC,NFC North,Open,Open,Red Zone,17,136,136,0.6911764705882353,3,85,0.625,0.8230088495575221,-0.012304028955752222,10,13,21,0.058823529411764705,639,4.698529411764706,0.7151799687010955,4.845588235294118,301,1,,2,Yes,Yes,48,0.35294117647058826,-0.0033349264705882344,Yes,0.029411764705882353,0.13970588235294118,0.007352941176470588,,0.5220588235294118,0.17647058823529413,0.47058823529411764,2.6404411764705884,2.466666666666667,2.663716814159292,76.2,No,No,27,,
11,Detroit,Lions,,CHI,NFC,NFC North,Open,Closed,Cover 3,17,186,186,0.7365591397849462,11,115,0.6182795698924731,0.7544910179640718,-0.03905007707784436,16,1,53,0.05913978494623656,961,5.166666666666667,0.5889698231009365,5.408602150537634,795,9,3,6,No,No,68,0.3655913978494624,-0.013386021505376357,No,0.026881720430107527,0.15591397849462366,0.026881720430107527,0.010752688172043012,0.6505376344086021,0.11290322580645161,0.5483870967741935,2.772043010752688,2.6602941176470587,4.704142011834319,84.5,No,Yes,55,1,0.005376344086021506
23,New Orleans,Saints,,ATL,NFC,NFC South,Open,Open,Cover 4,17,169,169,0.757396449704142,5,114,0.6745562130177515,0.8424657534246576,0.029731623568493126,15,7,53,0.05325443786982249,969,5.733727810650888,0.6676986584107327,5.260355029585799,550,5,4,3,No,Yes,40,0.23668639053254437,-0.13006775147928995,No,0.023668639053254437,0.08875739644970414,0.023668639053254437,0.011834319526627219,0.6272189349112426,0.11242603550295859,0.5502958579881657,2.701183431952663,2.6675,3.741496598639456,82.2,No,No,56,1,0.005917159763313609
13,Houston,Texans,True,IND,AFC,AFC South,Closed,Closed,Cover 1,17,167,167,0.7425149700598802,10,106,0.6347305389221557,0.7931034482758621,-0.021982868048275872,16,4,37,0.05389221556886228,799,4.7844311377245505,0.7334167709637046,4.81437125748503,489,7,3,4,Yes,Yes,61,0.3652694610778443,0.011140419161676648,No,0.03592814371257485,0.1317365269461078,0.023952095808383235,0.011976047904191617,0.562874251497006,0.12574850299401197,0.5688622754491018,2.626946107784431,2.4475409836065576,3.326530612244898,81.4,No,Yes,39,,
