ID,Name,Position,ADP,Team,,Instructions
1162128,Puka Nacua,WR,3.959366,LAR,,1. Rank players in column A and B in order of how you would like them to appear in your pre-draft rankings.
1214154,Jahmyr Gibbs,RB,1.2099806,DET,,2. Note: The ID in column A is what will determine the order of the pre-draft rankings. Remember to keep these next to the corresponding player. You must include an ID for each player; you cannot use just the player's name.
1214087,Jaxon Smith-Njigba,WR,5.389303,SEA,,3. Upload as a CSV file and save ranking.
1109979,Ja'Marr Chase,WR,3.158244,CIN
1228244,Bijan Robinson,RB,2.0522366,ATL
1065406,Jonathan Taylor,RB,7.722839,IND
1127106,Amon-Ra St. Brown,WR,7.9019184,DET
1131012,James Cook III,RB,10.561915,BUF
1062020,CeeDee Lamb,WR,10.84449,DAL
830517,Christian McCaffrey,RB,6.293282,SF
1178741,Drake London,WR,15.671441,ATL
1231820,De'Von Achane,RB,16.872355,MIA
1069535,Justin Jefferson,WR,8.845789,MIN
1379646,Ashton Jeanty,RB,11.959481,LV
732145,Derrick Henry,RB,20.419882,BAL
883302,Saquon Barkley,RB,13.473701,PHI
1164402,Kenneth Walker III,RB,15.315538,KC
1172053,George Pickens,WR,24.157999,DAL
868199,Josh Allen,QB,26.102707,BUF
1451501,Jeremiyah Love,RB,26.482162,ARI
1108161,Trey McBride,TE,22.795216,ARI
1398572,Omarion Hampton,RB,17.318499,LAC
1074698,Nico Collins,WR,23.642994,HOU
1123379,Chase Brown,RB,17.783213,CIN
944826,A.J. Brown,WR,19.444935,NE
1285917,Brock Bowers,TE,19.454927,LV
1060262,DeVonta Smith,WR,28.10676,PHI
1162537,Breece Hall,RB,30.467554,NYJ
1167361,Kyren Williams,RB,29.264345,LAR
1177053,Zay Flowers,WR,36.539726,BAL
1122592,Chris Olave,WR,26.483438,NO
1107881,Javonte Williams,RB,37.802452,DAL
1173538,Rashee Rice,WR,31.183514,KC
1287825,Emeka Egbuka,WR,32.405155,TB
1218643,Ladd McConkey,WR,33.464462,LAC
978579,Tee Higgins,WR,36.210457,CIN
978577,Travis Etienne Jr.,RB,34.01094,NO
1378821,Colston Loveland,TE,39.74764,CHI
1286059,Malik Nabers,WR,36.466457,NYG
611417,Davante Adams,WR,46.21402,LAR
1164889,Garrett Wilson,WR,38.99349,NYJ
1175184,Jameson Williams,WR,50.48783,DET
1380576,Tetairoa McMillan,WR,42.0538,CAR
877745,Lamar Jackson,QB,51.778564,BAL
1125749,Jaylen Waddle,WR,48.50509,DEN
1377732,Luther Burden III,WR,42.238075,CHI
877790,DJ Moore,WR,44.235302,BUF
944416,Josh Jacobs,RB,44.388412,GB
1067918,Christian Watson,WR,54.60836,GB
1280316,Cam Skattebo,RB,45.249966,NYG
836116,Terry McLaurin,WR,46.517887,WAS
1069808,D'Andre Swift,RB,53.216434,CHI
946739,David Montgomery,RB,50.851017,HOU
593587,Mike Evans,WR,51.998634,SF
1383807,Quinshon Judkins,RB,54.381382,CLE
1441839,Carnell Tate,WR,62.137684,TEN
1213727,Rome Odunze,WR,56.59948,CHI
1286803,Drake Maye,QB,65.01288,NE
1287837,TreVeyon Henderson,RB,57.588047,NE
878785,Joe Burrow,QB,57.39254,CIN
1286445,Caleb Williams,QB,68.59619,CHI
1161228,Jayden Daniels,QB,69.17704,WAS
1287923,Bucky Irving,RB,59.48411,TB
1327169,Bhayshul Tuten,RB,61.737885,JAX
1383791,Jadarian Price,RB,60.171886,SEA
1107027,Alec Pierce,WR,72.747536,IND
1229083,Tyler Warren,TE,61.929817,IND
1229074,Parker Washington,WR,63.776577,JAX
1394692,Jordyn Tyson,WR,68.170204,NO
591816,Dak Prescott,QB,76.42264,DAL
1287828,Marvin Harrison Jr.,WR,66.41962,ARI
913271,Jalen Hurts,QB,75.33014,PHI
1286064,Brian Thomas Jr.,WR,70.09823,JAX
1062047,Chuba Hubbard,RB,71.83316,CAR
945633,DK Metcalf,WR,74.29947,PIT
910562,Justin Herbert,QB,82.314476,LAC
838878,Courtland Sutton,WR,83.12231,DEN
1181874,Tucker Kraft,TE,80.05633,GB
1174682,Rhamondre Stevenson,RB,75.64158,NE
1110711,Trevor Lawrence,QB,86.67025,JAX
880398,Tony Pollard,RB,77.61912,TEN
323205,Matthew Stafford,QB,88.48391,LAR
1172401,RJ Harvey,RB,79.858185,DEN
1123529,Michael Wilson,WR,81.08336,ARI
1123398,Jayden Reed,WR,89.898285,GB
1441120,Makai Lemon,WR,81.56206,PHI
1176443,Jaylen Warren,RB,81.77005,PIT
1168926,Sam LaPorta,TE,92.41733,DET
839031,Patrick Mahomes,QB,93.310616,KC
1394752,Harold Fannin Jr.,TE,86.61261,CLE
1123026,Kyle Pitts Sr.,TE,93.91206,ATL
835127,Chris Godwin Jr.,WR,86.97962,TB
1286260,Jaxson Dart,QB,98.6282,NYG
1121761,Brock Purdy,QB,98.79658,SF
1213865,Quentin Johnston,WR,90.77076,LAC
933480,Rico Dowdle,RB,90.80577,PIT
911348,Michael Pittman Jr.,WR,99.252144,PIT
727837,Jared Goff,QB,103.53892,DET
733672,George Kittle,TE,104.91057,SF
1250886,Kyle Monangai,RB,95.882286,CHI
1214250,Jordan Addison,WR,96.27842,MIN
1229540,Blake Corum,RB,100.50978,LAR
976513,J.K. Dobbins,RB,110.818756,DEN
1130705,Kenneth Gainwell,RB,99.28793,TB
912137,Jordan Love,QB,111.07054,GB
1161899,Bo Nix,QB,111.619606,DEN
880151,Jakobi Meyers,WR,102.81998,JAX
1135513,Dalton Kincaid,TE,112.950836,BUF
1215077,Josh Downs,WR,104.77475,IND
1379267,Matthew Golden,WR,114.59553,GB
1326601,Jonathon Brooks,RB,106.502846,CAR
1164875,Wan'Dale Robinson,WR,106.65373,TEN
1161416,Ricky Pearsall,WR,107.43668,SF
879799,Kyler Murray,QB,108.38715,MIN
1110306,Tyler Shough,QB,115.57748,NO
448240,Travis Kelce,TE,116.7732,KC
1122653,Romeo Doubs,WR,119.399445,NE
1326638,Xavier Worthy,WR,112.33283,KC
748070,Baker Mayfield,QB,119.160324,TB
1130603,Khalil Shakir,WR,122.86944,BUF
791365,Dallas Goedert,TE,124.02381,PHI
741314,Aaron Jones Sr.,RB,119.43698,MIN
1229343,Rachaad White,RB,122.46519,WAS
1191186,Jacory Croskey-Merritt,RB,121.847336,WAS
1125111,Isaiah Likely,TE,122.529785,NYG
1441576,KC Concepcion,WR,125.716125,CLE
1065361,Jake Ferguson,TE,127.64556,DAL
880026,Sam Darnold,QB,135.59303,SEA
976323,Malik Willis,QB,129.08614,MIA
694041,Stefon Diggs,WR,138.09262,FA
1214084,C.J. Stroud,QB,139.04695,HOU
1116001,Jordan Mason,RB,130.12144,MIN
1113403,Chris Rodriguez Jr.,RB,130.17854,JAX
820699,Mark Andrews,TE,131.29326,BAL
1218753,Jalen Coker,WR,131.976,CAR
879981,Daniel Jones,QB,142.81602,IND
1274492,Jayden Higgins,WR,132.17653,HOU
1109708,Tyrone Tracy Jr.,RB,133.68974,NYG
1106374,Chig Okonkwo,TE,145.43073,WAS
1228691,Cam Ward,QB,136.60318,TEN
1213726,Jalen McMillan,WR,140.86795,TB
1164530,Zach Charbonnet,RB,148.59607,SEA
1325624,Oronde Gadsden II,TE,140.46024,LAC
1444547,Kenyon Sadiq,TE,151.36978,NYJ
1106832,Isiah Pacheco,RB,142.16515,DET
1222789,Keaton Mitchell,RB,142.66737,LAC
1164940,Brenton Strange,TE,151.8902,JAX
1231652,Woody Marks,RB,143.3782,HOU
884609,Juwan Johnson,TE,152.79338,NO
923412,Rashid Shaheed,WR,146.20656,SEA
1399275,Travis Hunter,WR,154.35631,JAX
1213257,Bryce Young,QB,148.91768,CAR
1394825,Omar Cooper Jr.,WR,149.29099,NYJ
867009,Jauan Jennings,WR,150.65271,MIN
744425,Hunter Henry,TE,156.2324,NE
213957,Aaron Rodgers,QB,161.22362,PIT
923915,T.J. Hockenson,TE,162.49759,MIN
1126817,Jalen Nailor,WR,155.55127,LV
1131198,Tyler Allgeier,RB,157.23312,ARI
1378290,Antonio Williams,WR,159.28468,WAS
1164979,Tre Tucker,WR,161.97192,LV
1169430,Tyjae Spears,RB,159.90964,TEN
830523,Dalton Schultz,TE,171.36853,HOU
1393832,Ryan Flournoy,WR,172.85338,DAL
750846,Alvin Kamara,RB,163.30273,NO
1400786,Fernando Mendoza,QB,165.63075,LV
607047,Jacoby Brissett,QB,166.91988,ARI
1379904,Denzel Boston,WR,166.92941,CLE
1380594,Jonah Coleman,RB,168.32324,DEN
823156,Tyreek Hill,WR,178.74854,FA
1441362,Isaac TeSlaa,WR,169.35182,DET
973966,Brian Robinson Jr.,RB,170.01587,ATL
1173255,Malik Washington,WR,170.75723,MIA
1399910,Dylan Sampson,RB,170.9164,CLE
835749,Deebo Samuel Sr.,WR,180.80794,FA
1229503,AJ Barner,TE,181.97026,SEA
